,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Wild Ones,nan,2015 300 Entertainment/RGF Productions,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",nan,nan,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",4:12,nan,nan,nan,nan,nan,"August 29 , 2003","Anything Goes Florida Georgia Line Country October 14 , 2014",3:08,1
1,Nothing But the Beat,nan,nan,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",nan,14-Oct-14,"Young , Wild & Free ( feat . Bruno Mars ) Snoop Dogg $ 1.99 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 12-Dec-11",4:12,nan,nan,nan,Soundtracks,$ 0.99,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",4:32,0
2,Nothing But the Beat,nan,nan,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",nan,nan,"Young , Wild & Free ( feat . Bruno Mars ) Snoop Dogg $ 1.99 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 12-Dec-11",4:12,nan,nan,nan,nan,$ 0.99,nan,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",4:32,0
3,Nothing But the Beat,Ryan Adams,nan,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",nan,18-May-15,"VHS Outro ( Interlude ) X Ambassadors VHS Alternative , Music , Rock , Adult Alternative $ 1.29 1:25 30-Jun-15",2:01,nan,nan,nan,Rap & Hip-Hop,nan,nan,Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,3:08,0
4,nan,nan,nan,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",nan,22-Jun-12,"Young , Wild & Free ( feat . Bruno Mars ) Snoop Dogg $ 1.99 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 12-Dec-11",2:01,nan,nan,nan,nan,$ 0.99,"June 1 , 2015","Here 's To The Good Times ( C ) 2012 Big Machine Label Group , LLC December 4 , 2012",3:08,0
5,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],nan,2015 300 Entertainment/RGF Productions,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",nan,nan,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",4:12,nan,nan,nan,nan,$ 0.99,"August 29 , 2003","Anything Goes Florida Georgia Line Country October 14 , 2014",3:08,0
6,Listen,nan,2014 Warner Bros. . Records Inc.,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2-Jul-12,"Young , Wild & Free ( feat . Bruno Mars ) Snoop Dogg $ 1.99 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 12-Dec-11",3:54,nan,nan,nan,Pop,$ 0.99,nan,X2CU Jason Derulo Pop 2011 Because Music,3:08,0
7,Mac and Devin Go to High School ( Music from and Inspired By the Movie ) [ Deluxe Version ],Florida Georgia Line,nan,"Hip-Hop/Rap , Music , Pop , Dirty South",nan,nan,Cameras 28-Mar-11,4:12,nan,nan,nan,nan,$ 0.99,nan,Rashi ( Outro ) Dance & Electronic 2:01,3:08,1
8,Wild Ones,nan,2015 300 Entertainment/RGF Productions,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,nan,"Anything Goes Anything Goes ‰ ãÑ 2014 Big Machine Label Group , LLC 3:39",4:12,nan,nan,nan,nan,nan,"August 29 , 2003","Anything Goes Florida Georgia Line Country October 14 , 2014",3:08,1
9,Listen,Drake,2003 Elektra Entertainment for the United States and WEA International Inc. for the world outside of the United States .,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,nan,Cameras 28-Mar-11,nan,nan,nan,"( C ) 2008 Big Machine Records , LLC All Rights Reserved Under License to UMGD",Pop,$ 0.99,"August 19 , 2014","Rewind ( feat . Monty ) [ Clean ] Rap & Hip-Hop $ 1.29 September 25 , 2015",3:08,1
