,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,coss : the common object services specifications,bruce e. martin,sigmod conference,1994,coss : the common object services specifications,matthias jarke,international conference on management of data,1994,"('rtable_authors',)",['bruce e. martin'],['matthias jarke'],0.04048477,0.9595152,2
59,coss : the common object services specifications,bruce e. martin,sigmod conference,1994,coss : the common object services specifications,malcolm p. atkinson,international conference on management of data,2000,"('rtable_authors', 'rtable_year')","['bruce e. martin', 1994]","['malcolm p. atkinson', 2000]",0.00023038544,0.9997696,2
58,coss : the common object services specifications,bruce e. martin,sigmod conference,1994,coss : the common object services specifications,malcolm p. atkinson,the vldb journal -- the international journal on very large data bases,1994,"('rtable_authors', 'rtable_venue')","['bruce e. martin', 'international conference on management of data']","['malcolm p. atkinson', 'the vldb journal -- the international journal on very large data bases']",3.185831e-05,0.9999682,2
57,coss : the common object services specifications,bruce e. martin,sigmod conference,1994,guest editorial,bruce e. martin,the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_venue')","['coss : the common object services specifications', 'international conference on management of data']","['guest editorial', 'the vldb journal -- the international journal on very large data bases']",0.097707205,0.9022928,2
56,coss : the common object services specifications,bruce e. martin,sigmod conference,1994,coss : the common object services specifications,bruce e. martin,international conference on management of data,2000,"('rtable_year',)",[1994],[2000],5.29766e-06,0.99999475,2
55,coss : the common object services specifications,bruce e. martin,sigmod conference,1994,coss : the common object services specifications,bruce e. martin,the vldb journal -- the international journal on very large data bases,1994,"('rtable_venue',)",['international conference on management of data'],['the vldb journal -- the international journal on very large data bases'],7.032511e-06,0.99999297,2
54,coss : the common object services specifications,bruce e. martin,sigmod conference,1994,coss : the common object services specifications,malcolm p. atkinson,international conference on management of data,1994,"('rtable_authors',)",['bruce e. martin'],['malcolm p. atkinson'],0.00017553422,0.99982446,2
51,coss : the common object services specifications,bruce e. martin,sigmod conference,2003,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_venue', 'ltable_year')","['sigmod conference', 1994]","['sigmod conference', 2003]",3.7111338e-06,0.9999963,2
60,coss : the common object services specifications,bruce e. martin,sigmod conference,1994,coss : the common object services specifications,bruce e. martin,the vldb journal -- the international journal on very large data bases,2000,"('rtable_venue', 'rtable_year')","['international conference on management of data', 1994]","['the vldb journal -- the international journal on very large data bases', 2000]",7.956691e-06,0.999992,2
50,coss : the common object services specifications,felipe cabrera,sigmod conference,2003,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_authors', 'ltable_year')","['bruce e. martin', 1994]","['felipe cabrera', 2003]",6.157545e-05,0.99993837,2
48,the future of web services - ii,bruce e. martin,sigmod conference,2003,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_title', 'ltable_year')","['coss : the common object services specifications', 1994]","['the future of web services - ii', 2003]",0.24171564,0.7582844,2
47,the future of web services - ii,bruce e. martin,sigmod conference,1994,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_title', 'ltable_venue')","['coss : the common object services specifications', 'sigmod conference']","['the future of web services - ii', 'sigmod conference']",0.2938623,0.7061377,2
46,coss : the common object services specifications,bruce e. martin,sigmod conference,2003,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_year',)",[1994],[2003],3.7111338e-06,0.9999963,2
45,coss : the common object services specifications,bruce e. martin,sigmod conference,1994,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_venue',)",['sigmod conference'],['sigmod conference'],4.671022e-06,0.99999535,2
44,coss : the common object services specifications,felipe cabrera,sigmod conference,1994,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_authors',)",['bruce e. martin'],['felipe cabrera'],8.873426e-05,0.9999113,2
86,coss : the common object services specifications,bruce e. martin,sigmod conference,1999,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_venue', 'ltable_year')","['sigmod conference', 1994]","['sigmod conference', 1999]",3.9227216e-06,0.99999607,2
41,coss : the common object services specifications,bruce e. martin,sigmod record,2001,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_venue', 'ltable_year')","['sigmod conference', 1994]","['sigmod record', 2001]",1.2214044e-05,0.99998784,2
49,coss : the common object services specifications,felipe cabrera,sigmod conference,1994,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_authors', 'ltable_venue')","['bruce e. martin', 'sigmod conference']","['felipe cabrera', 'sigmod conference']",8.873426e-05,0.9999113,2
40,coss : the common object services specifications,"gabriella pasi , amihai motro , patrick bosc",sigmod conference,2001,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_authors', 'ltable_year')","['bruce e. martin', 1994]","['gabriella pasi , amihai motro , patrick bosc', 2001]",0.033415895,0.9665841,2
65,coss : the common object services specifications,"marcelo arenas , vasiliki kantere , renée j. miller , anastasios kementsietsidis , john mylopoulos , iluju kiringa",sigmod conference,1994,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_authors',)",['bruce e. martin'],"['marcelo arenas , vasiliki kantere , renée j. miller , anastasios kementsietsidis , john mylopoulos , iluju kiringa']",0.00011723506,0.9998827,2
67,coss : the common object services specifications,bruce e. martin,sigmod conference,2003,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_year',)",[1994],[2003],3.7111338e-06,0.9999963,2
85,coss : the common object services specifications,"aiqun du , james p. callan , margaret e. connell",sigmod conference,1999,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_authors', 'ltable_year')","['bruce e. martin', 1994]","['aiqun du , james p. callan , margaret e. connell', 1999]",1.9793877e-05,0.9999802,2
84,coss : the common object services specifications,"aiqun du , james p. callan , margaret e. connell",sigmod conference,1994,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_authors', 'ltable_venue')","['bruce e. martin', 'sigmod conference']","['aiqun du , james p. callan , margaret e. connell', 'sigmod conference']",1.9891897e-05,0.9999801,2
83,coss : the common object services specifications,bruce e. martin,sigmod conference,1999,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_year',)",[1994],[1999],3.9227216e-06,0.99999607,2
82,coss : the common object services specifications,bruce e. martin,sigmod conference,1994,coss : the common object services specifications,bruce e. martin,international conference on management of data,1994,"('ltable_venue',)",['sigmod conference'],['sigmod conference'],4.671022e-06,0.99999535,2
