,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
4,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,comprehension syntax,"acms anthology , p edition",,,"('rtable_title',)",['sentinel : an object-oriented dbms with event-based rules .'],['comprehension syntax'],0.24316266,0.75683737,2
5,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,comprehension syntax,"p buneman , l libkin , d suciu , v tannen , l wong",,,"('rtable_title', 'rtable_authors')","['sentinel : an object-oriented dbms with event-based rules .', 'acms anthology , p edition']","['comprehension syntax', 'p buneman , l libkin , d suciu , v tannen , l wong']",0.16480456,0.8351955,2
6,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,comprehension syntax,"acms anthology , p edition","sigmod record ,",,"('rtable_title', 'rtable_venue')","['sentinel : an object-oriented dbms with event-based rules .', nan]","['comprehension syntax', 'sigmod record ,']",0.2928575,0.7071425,2
7,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,comprehension syntax,"acms anthology , p edition",,1994.0,"('rtable_title', 'rtable_year')","['sentinel : an object-oriented dbms with event-based rules .', nan]","['comprehension syntax', 1994.0]",0.12542357,0.8745764,2
12,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,agrawal r. ming generalized association rules [ c ],"acms anthology , p edition",,,"('rtable_title',)",['sentinel : an object-oriented dbms with event-based rules .'],['agrawal r. ming generalized association rules [ c ]'],0.22071452,0.7792855,2
13,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,agrawal r. ming generalized association rules [ c ],"acms anthology , p edition","proceedings of the 21th international conference on very & hellip ; ,",,"('rtable_title', 'rtable_venue')","['sentinel : an object-oriented dbms with event-based rules .', nan]","['agrawal r. ming generalized association rules [ c ]', 'proceedings of the 21th international conference on very & hellip ; ,']",0.05153876,0.9484613,2
14,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,agrawal r. ming generalized association rules [ c ],"acms anthology , p edition",,,"('rtable_title', 'rtable_year')","['sentinel : an object-oriented dbms with event-based rules .', nan]","['agrawal r. ming generalized association rules [ c ]', nan]",0.22071452,0.7792855,2
0,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,running microsoft excel 97,"m dodge , c kinata , c stinson",,1997.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['sentinel : an object-oriented dbms with event-based rules .', 'acms anthology , p edition', nan]","['running microsoft excel 97', 'm dodge , c kinata , c stinson', 1997.0]",0.37733337,0.62266666,3
2,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,"ã cents â ? ¬ å?the bucky object relational benchmark , ''","mj carey , dj dewitt , jf naughton , m asgarian , p","proceedings of the sigmod conference on management of data , & hellip ; ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['sentinel : an object-oriented dbms with event-based rules .', 'acms anthology , p edition', nan]","[""ã cents â ? ¬ å?the bucky object relational benchmark , ''"", 'mj carey , dj dewitt , jf naughton , m asgarian , p', 'proceedings of the sigmod conference on management of data , & hellip ; ,']",0.42368275,0.57631725,3
8,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,comprehension syntax,"p buneman , l libkin , d suciu , v tannen , l wong","sigmod record ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['sentinel : an object-oriented dbms with event-based rules .', 'acms anthology , p edition', nan]","['comprehension syntax', 'p buneman , l libkin , d suciu , v tannen , l wong', 'sigmod record ,']",0.044549022,0.95545095,3
9,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,comprehension syntax,"p buneman , l libkin , d suciu , v tannen , l wong",,1994.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['sentinel : an object-oriented dbms with event-based rules .', 'acms anthology , p edition', nan]","['comprehension syntax', 'p buneman , l libkin , d suciu , v tannen , l wong', 1994.0]",0.038430862,0.96156913,3
10,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,comprehension syntax,"acms anthology , p edition","sigmod record ,",1994.0,"('rtable_title', 'rtable_venue', 'rtable_year')","['sentinel : an object-oriented dbms with event-based rules .', nan, nan]","['comprehension syntax', 'sigmod record ,', 1994.0]",0.24610728,0.7538927,3
15,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,agrawal r. ming generalized association rules [ c ],"acms anthology , p edition","proceedings of the 21th international conference on very & hellip ; ,",,"('rtable_title', 'rtable_venue', 'rtable_year')","['sentinel : an object-oriented dbms with event-based rules .', nan, nan]","['agrawal r. ming generalized association rules [ c ]', 'proceedings of the 21th international conference on very & hellip ; ,', nan]",0.051538747,0.9484613,3
1,lambda-db : an odmg-based object-oriented dbms,"l fegaras , c srinivasan , a rajendran , d maier",sigmod conference,2000,running microsoft excel 97,"m dodge , c kinata , c stinson",,1997.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['sentinel : an object-oriented dbms with event-based rules .', 'acms anthology , p edition', nan, nan]","['running microsoft excel 97', 'm dodge , c kinata , c stinson', nan, 1997.0]",0.37733337,0.62266666,4
