,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,nan,memory,nan,nan,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,nan,tv mounts,nan,nan,arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts,1
1,nan,nan,nan,nan,da-lite da-plex standard rear projection screen - 60 x 80 video format electronics - general da-lite 27544 2931.99,pioneer,tv mounts,nan,nan,arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts,1
2,nan,nan,nan,nan,tops second nature subject wire notebook college rule 6 x 9-1 2 we 80 sheets tops business forms,iogear,tv mounts,nan,nan,arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts,1
3,nan,nan,nan,94.54,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,nan,tv mounts,nan,16.87,arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts,1
4,nan,nan,nan,180.0,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,nan,tv mounts,nan,nan,arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts,1
5,nan,nan,nan,nan,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,paper mate,tv mounts,nan,nan,arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts,1
6,nan,nan,nan,nan,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,nan,tv mounts,nan,nan,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,1
7,nan,nan,nan,180.0,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,nan,tv mounts,nan,nan,birdhouse tony hawk 16gb ptero skatedrive usb flash drive action,1
8,nan,nan,nan,nan,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,avf,tv mounts,nan,nan,arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts,1
9,nan,nan,q3675a,nan,arrowmounts cantilever retractable wall mount for flat panel tvs up to 27 tv accessories arrowmounts 39.99,antec,tv mounts,q3675a,nan,arrowmounts universal tilting wall mount for flat panel tvs from 23 to 37 inches am-t2337b arrowmounts,1
