,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Hotel Cabana,Naughty Boy,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved","Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,6-May-14,Epilogue ( feat . George the Poet ),5:14,Fetty Wap ( Deluxe ) [ Clean ],Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",Teardrops On My Guitar ( Radio Single Remix ),5:16,1
1,True Colors,Naughty Boy,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,12-Dec-11,Cameras,1:28,Hotel Cabana ( Deluxe Version ) [ Explicit ],Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",45,3:27,1
2,Hotel Cabana,Naughty Boy,"2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved","Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 0.99,6-May-14,Epilogue ( feat . George the Poet ),5:14,Fetty Wap ( Deluxe ) [ Clean ],Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",Teardrops On My Guitar ( Radio Single Remix ),5:16,1
3,True Colors,Naughty Boy,2008 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Singer/Songwriter , Music , Rock",$ 1.29,12-Dec-11,Cameras,1:28,Hotel Cabana ( Deluxe Version ) [ Explicit ],Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",45,3:27,1
4,Hotel Cabana,Naughty Boy,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,6-May-14,45,1:28,Hotel Cabana ( Deluxe Version ) [ Explicit ],Shinedown,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",Wonder [ feat . Emeli SandÌ © ],3:58,1
5,Hotel Cabana,Naughty Boy,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,10-Dec-13,45,1:28,Hotel Cabana ( Deluxe Version ) [ Explicit ],Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Dance & Electronic , Rap & Hip-Hop , House",$ 1.29,"May 6 , 2014",Wonder [ feat . Emeli SandÌ © ],3:23,1
6,Hotel Cabana,Naughty Boy,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,2-Jul-12,Epilogue ( feat . George the Poet ),4:31,Hotel Cabana ( Deluxe Version ) [ Explicit ],Mark Ronson,"( C ) 1994 UMG Recordings , Inc.",Pop,$ 1.29,"October 14 , 2014",Sound Of Letting Go ( Feat . Chris Willis ),4:09,1
7,Hotel Cabana,Naughty Boy,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,6-May-14,45,1:28,Hotel Cabana ( Deluxe Version ) [ Explicit ],Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Dance & Electronic , Rap & Hip-Hop , House",$ 1.29,"May 6 , 2014",Wonder [ feat . Emeli SandÌ © ],3:23,1
8,Hotel Cabana,Naughty Boy,‰ ãÑ 2011 Cash Money Records Inc.,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,10-Dec-13,45,1:28,Hotel Cabana ( Deluxe Version ) [ Explicit ],Naughty Boy,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Dance & Electronic , Rap & Hip-Hop , House",$ 1.29,"May 6 , 2014",Wonder [ feat . Emeli SandÌ © ],3:23,1
9,Hotel Cabana ( Deluxe Version ),Howard Shore,2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,"Pop , Music , R&B / Soul , Contemporary R&B , Hip-Hop/Rap , Pop/Rock , Rock",$ 1.29,6-May-14,X2CU,1:28,Rolling Papers [ Clean ],Wiz Khalifa,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,Pop,$ 1.29,"May 6 , 2014",Outversion,3:27,1
