,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,electronics - general,uniden,d1680,nan,icon-icon4-blk neoprene notebook sleeve black motion systems 9.99,cordless telephones,uniden,nan,24.09,1
1,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,electronics - general,uniden,d1680,nan,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,cordless telephones,uniden,nan,24.09,1
2,uniden d1680 dect 6.0 with caller id and call waiting 33.84,electronics - general,uniden,d1680,nan,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,accessories,uniden,nan,55.99,1
3,uniden d1680 dect 6.0 with caller id and call waiting 33.84,electronics - general,uniden,d1680,nan,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,cordless telephones,da-lite,nan,134.45,1
4,uniden d1680 dect 6.0 with caller id and call waiting 33.84,electronics - general,nan,d1680,nan,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,cordless telephones,da-lite,nan,24.09,1
5,uniden d1680 dect 6.0 with caller id and call waiting 33.84,electronics - general,tribeca,d1680,nan,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,cordless telephones,uniden,97556,24.09,1
6,uniden d1680 dect 6.0 with caller id and call waiting 33.84,electronics - general,uniden,d1680,11.98,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,cordless telephones,uniden,01g-p3-1452-tr,24.09,1
7,iogear gbu421w6 bluetooth usb micro adapter iogear 14.84,electronics - general,samsung,d1680,nan,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,cordless telephones,uniden,nan,24.09,1
8,uniden d1680 dect 6.0 with caller id and call waiting 33.84,electronics - general,uniden,d1680,nan,griffin technology formfit for ipod touch 4g pink clear griffin technology 7.53,cordless telephones,uniden,nan,24.09,1
9,uniden d1680 dect 6.0 with caller id and call waiting 33.84,electronics - general,uniden,d1680,39.84,new-uniden d1660 dect 6.0 cordless phone system with call waiting caller id single-handset system - unnd1660,cordless telephones,uniden,it4ll-gmt,24.09,1
