,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,da-lite,electronics - general,nan,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,nan,usb flash drives,nan,88.85,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,1
1,da-lite,car stereos,nan,2595.0,da-lite matte white gray carpeted picture king w keystone eliminator - hdtv format 92 diagonal electronics - general,nan,projection screens,nan,nan,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,1
2,da-lite,electronics - general,nan,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,nan,projection screens,nan,nan,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,1
3,da-lite,electronics - general,nan,17.13,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,kingston,projection screens,nan,nan,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,1
4,da-lite,electronics - general,nan,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,nan,projection screens,nan,88.85,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,1
5,da-lite,electronics - general,nan,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,nan,projection screens,nan,65.0,nvidia geforce 310 dms59 pcie16 512mb 2port vga dvi graphics card 57y4167,1
6,da-lite,electronics - general,nan,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,nan,cases,nan,nan,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,1
7,da-lite,electronics - general,nan,2595.0,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,canon,projection screens,nan,nan,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,1
8,da-lite,electronics - general,nan,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,nan,coaxial speakers,nan,nan,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,1
9,da-lite,electronics - general,nan,2595.0,da-lite hc cinema vision tensioned advantage electrol - av format 8 x 8 diagonal,da-lite,cases,nan,nan,hc da-mat tensioned advantage electrol - av format 50 x 50 da-lite,1
