,explanation,type,latency,match,label,row,prediction
0,"{'ltable_authors': 0.054721058451036295, 'ltable_title': 0.38028347498525605, 'ltable_venue': 0.07717316588864204, 'ltable_year': 0.14506580574290745, 'rtable_authors': 0.2567690093343662, 'rtable_title': 0.4182645430640396, 'rtable_venue': 0.005128406163359354, 'rtable_year': 0.0014691957642628253}",landmark,205.9530490200001,0.0,0.0,1953-5130,[0.9237451  0.07625484]
1,"{'ltable_authors': 0.003447637535648933, 'ltable_title': 0.161387639625952, 'ltable_venue': 0.06102819904901848, 'ltable_year': 0.008443086022190956, 'rtable_authors': 0.13112113815952686, 'rtable_title': 0.09158672973470916, 'rtable_venue': 0.0052602184667167335, 'rtable_year': 0.09517120310088419}",landmark,215.84219785699997,0.0,0.0,211-2457,[0.9053827  0.09461724]
2,"{'ltable_authors': 0.006324868669837404, 'ltable_title': 0.0170319748308454, 'ltable_venue': 0.0029586591384277994, 'ltable_year': 0.05167177914732396, 'rtable_authors': 0.005391565923834305, 'rtable_title': 0.07321096734474511, 'rtable_venue': 0.002188131098506825, 'rtable_year': 0.002088957832624961}",landmark,213.5587278009998,0.0,0.0,2295-8559,[0.5989917 0.4010083]
3,"{'ltable_authors': 0.014584608865363812, 'ltable_title': 0.20702963508031932, 'ltable_venue': 0.008286720862803467, 'ltable_year': 0.015231279135706606, 'rtable_authors': 0.2670471344418182, 'rtable_title': 0.10544714428962171, 'rtable_venue': 0.20903478924694158, 'rtable_year': 0.017117510634569705}",landmark,214.72132503000103,0.0,0.0,659-12273,[0.923351   0.07664898]
4,"{'ltable_authors': 0.02462029828848689, 'ltable_title': 0.11137697249401993, 'ltable_venue': 0.04702532697152147, 'ltable_year': 0.1303587281262688, 'rtable_authors': 0.1967707221724168, 'rtable_title': 0.09791531989149374, 'rtable_venue': 0.3423713442376187, 'rtable_year': 0.22079204336633051}",landmark,215.1411744600009,0.0,0.0,2185-10241,[0.8182048  0.18179515]
5,"{'ltable_authors': 0.02556128271475276, 'ltable_title': 0.25826220247759335, 'ltable_venue': 0.034988683805770346, 'ltable_year': 0.06577338512218905, 'rtable_authors': -0.0011765456502692052, 'rtable_title': 0.11321748186295844, 'rtable_venue': 0.014352898637069487, 'rtable_year': 0.0002694059136340726}",landmark,204.324856575,0.0,0.0,603-1832,[0.8962757  0.10372429]
6,"{'ltable_authors': -0.016132325967985126, 'ltable_title': 0.1329668375244022, 'ltable_venue': 0.037099678165545, 'ltable_year': -0.006997706617175099, 'rtable_authors': 0.0039641860662126705, 'rtable_title': 0.3685600548527018, 'rtable_venue': 0.2644906318565334, 'rtable_year': 0.04357843068767775}",landmark,207.39827307700034,0.0,0.0,1883-15003,[0.9091029  0.09089711]
7,"{'ltable_authors': 0.0064390612748076404, 'ltable_title': 0.04555007295259669, 'ltable_venue': 0.005097101476460447, 'ltable_year': 0.035456579430659316, 'rtable_authors': 0.004485728355570954, 'rtable_title': 0.08629204950990718, 'rtable_venue': 0.06082895907613601, 'rtable_year': 0.07800670372495783}",landmark,226.00896559899775,0.0,0.0,2588-7916,[0.6718411  0.32815892]
8,"{'ltable_authors': 0.05892886618583893, 'ltable_title': 0.06398693672137235, 'ltable_venue': 0.012445662122231315, 'ltable_year': 0.0079533672191721, 'rtable_authors': 0.05203268638697196, 'rtable_title': 0.013093496061590375, 'rtable_venue': 0.12612617057158537, 'rtable_year': 0.07444681069784036}",landmark,212.1519184839999,0.0,0.0,806-6887,[0.62785083 0.3721492 ]
9,"{'ltable_authors': 0.048481789744102756, 'ltable_title': 0.07755822554085237, 'ltable_venue': 0.00842155642082885, 'ltable_year': 0.009807039571052412, 'rtable_authors': 0.21514648207562778, 'rtable_title': 0.1908235441459807, 'rtable_venue': 0.02548442319952945, 'rtable_year': 0.18878330055747822}",landmark,207.91419927300012,0.0,0.0,2538-15659,[0.91594577 0.08405416]
10,"{'ltable_authors': 0.11397838181003009, 'ltable_title': 0.08997794257460665, 'ltable_venue': 0.003877745110819666, 'ltable_year': 0.10961555457826122, 'rtable_authors': 0.021678563009228557, 'rtable_title': 0.44413523611702493, 'rtable_venue': 0.1458529332198925, 'rtable_year': 0.016589455693129616}",landmark,222.9923169069989,0.0,0.0,19-6261,[0.9233322  0.07666773]
11,"{'ltable_authors': 0.05533850084579042, 'ltable_title': 0.03712934009766341, 'ltable_venue': 0.020873162253204854, 'ltable_year': 0.03106258599810709, 'rtable_authors': 0.15338805694223637, 'rtable_title': 0.22026776015943075, 'rtable_venue': 0.00459389659946333, 'rtable_year': -0.004200950362491302}",landmark,205.37431353400098,0.0,0.0,1391-10963,[0.9028793  0.09712071]
12,"{'ltable_authors': -0.008080321264385602, 'ltable_title': 0.06773162261837593, 'ltable_venue': 0.020059770813628836, 'ltable_year': 0.024853455943182164, 'rtable_authors': 0.022640993684038005, 'rtable_title': 0.005827078711534478, 'rtable_venue': 0.005322484085737648, 'rtable_year': -9.840447231871134e-05}",landmark,203.05643019700074,0.0,0.0,2113-4298,[0.8328904  0.16710964]
13,"{'ltable_authors': 0.042953780360064864, 'ltable_title': 0.030095881667205407, 'ltable_venue': 0.001681633897412213, 'ltable_year': 0.07068249414182882, 'rtable_authors': -0.0015811528828281994, 'rtable_title': 0.11197669792128062, 'rtable_venue': 0.07980954128750378, 'rtable_year': 0.009814917232688954}",landmark,202.98140993299967,0.0,0.0,667-8795,[0.6496234  0.35037658]
14,"{'ltable_authors': 0.00800428188940824, 'ltable_title': 0.2959205034102757, 'ltable_venue': -0.0047097293205638005, 'ltable_year': 0.004302056344083362, 'rtable_authors': 0.010151265510012043, 'rtable_title': 0.02096223881240508, 'rtable_venue': 0.008027271815997819, 'rtable_year': 0.05250361916664443}",landmark,203.39890358499906,0.0,0.0,1487-16499,[0.84332144 0.15667851]
