,explanation,type,latency,match,label,row,prediction
0,"{'ltable_title': -0.017095888406135833, 'ltable_year': -0.008323558052968149, 'rtable_authors': -0.011752619416623408, 'rtable_title': -0.024096527170689927}",mojito-d,20.84433749599998,0.0,0.0,1953-5130,[0.9237451  0.07625484]
1,"{'ltable_title': -0.031101516032535782, 'ltable_venue': -0.020378798354171137, 'rtable_authors': -0.010108366769660588, 'rtable_title': -0.024994159521194395}",mojito-d,21.791743219000182,0.0,0.0,211-2457,[0.9053827  0.09461724]
2,"{'ltable_id': 0.008810416879975278, 'ltable_title': -0.009124051234459255, 'ltable_year': 0.01515075307820662, 'rtable_id': -0.008031601433765377, 'rtable_title': -0.013623921785834756}",mojito-d,21.43730952199985,0.0,0.0,2295-8559,[0.5989917 0.4010083]
3,"{'ltable_title': -0.019898391619808616, 'rtable_authors': -0.022280660574042765, 'rtable_title': -0.01602719815983615, 'rtable_venue': -0.009762456234033498}",mojito-d,21.581464591999975,0.0,0.0,659-12273,[0.923351   0.07664898]
4,"{'ltable_title': -0.01887444564502735, 'rtable_authors': -0.009156151279589964, 'rtable_id': -0.009060945023363909, 'rtable_title': -0.028909054850018195, 'rtable_venue': -0.04100886472589031, 'rtable_year': -0.030716563988584175}",mojito-d,22.290990813999088,0.0,0.0,2185-10241,[0.8182048  0.18179515]
5,"{'ltable_title': -0.021343208889706193, 'ltable_year': -0.023565829588792265, 'rtable_title': -0.028168848392264544, 'rtable_venue': -0.035941274563123904}",mojito-d,20.678111188999537,0.0,0.0,603-1832,[0.8962757  0.10372429]
6,"{'ltable_title': -0.022439426315939415, 'rtable_title': -0.018635206626484126, 'rtable_venue': -0.01909011270872065}",mojito-d,20.96263643199927,0.0,0.0,1883-15003,[0.9091029  0.09089711]
7,"{'ltable_title': -0.010802385184151529, 'ltable_year': 0.018836185675731313, 'rtable_id': 0.009086564605880311, 'rtable_title': -0.0091722995218198, 'rtable_venue': -0.04983404970182798, 'rtable_year': 0.03235219511744175}",mojito-d,22.96517910699913,0.0,0.0,2588-7916,[0.6718411  0.32815892]
8,"{'ltable_authors': -0.0074686188431248935, 'ltable_id': -0.03918850967363097, 'ltable_title': -0.0014809573697144214, 'rtable_authors': 0.10296865883239781, 'rtable_title': -0.0214795901351025, 'rtable_venue': -0.038634326778667114, 'rtable_year': -0.008820587280680876}",mojito-d,21.409774691001076,0.0,0.0,806-6887,[0.62785083 0.3721492 ]
9,"{'ltable_authors': -0.021641509596335273, 'ltable_title': -0.02766792283687214, 'rtable_authors': -0.011373401376918502, 'rtable_title': -0.014317693990767325, 'rtable_year': -0.01583024635043726}",mojito-d,20.86630531600167,0.0,0.0,2538-15659,[0.91594577 0.08405416]
10,"{'ltable_authors': -0.012489876379325627, 'ltable_title': -0.01864339703966539, 'ltable_year': -0.03242246448336232, 'rtable_title': -0.01783358505979246, 'rtable_venue': -0.020831456934031763}",mojito-d,22.884754566999618,0.0,0.0,19-6261,[0.9233322  0.07666773]
11,"{'ltable_authors': -0.000474978043063337, 'ltable_title': -0.006793375386397152, 'rtable_authors': -0.005931321026586333, 'rtable_title': -0.022678198057519902}",mojito-d,20.80249488499976,0.0,0.0,1391-10963,[0.9028793  0.09712071]
12,"{'ltable_title': -0.022401117792217255, 'ltable_venue': 0.06551509211459791, 'ltable_year': -0.018366801444187078, 'rtable_authors': -0.03692901154502536, 'rtable_title': -0.0031002082431382527}",mojito-d,20.73590953600069,0.0,0.0,2113-4298,[0.8328904  0.16710964]
13,"{'ltable_authors': 0.05724491475691483, 'ltable_title': -0.0024180238019471177, 'rtable_title': -0.02066108825087726}",mojito-d,20.516300111998135,0.0,0.0,667-8795,[0.6496234  0.35037658]
14,"{'ltable_title': -0.01847261226715576, 'rtable_title': -0.02103946122818073, 'rtable_year': -0.0583425810633777}",mojito-d,20.57001539999692,0.0,0.0,1487-16499,[0.84332144 0.15667851]
15,"{'ltable_id': 0.022557340124718776, 'ltable_title': -0.009649468244170527, 'rtable_authors': 0.0009327853247755469, 'rtable_id': -0.02428589268768947, 'rtable_title': -0.01738850037713426, 'rtable_year': -0.05946980580860525}",mojito-d,20.479495643998234,0.0,0.0,479-14191,[0.84241605 0.15758395]
