,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,lg 14 ' washer and dryer red pedestal with drawer wdp3r,lg pearl gray xl capacity electric dryer dle5955g 7.3 cu . ft. capacity 9 drying programs 5 temperature levels precise temperature control with variable heat source flowsense duct clogging indicator upfront electronic control panel with dual led display and dial-a-cycle lodecibel quiet operation pearl gray finish,,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_description',)","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish""]",['lg pearl gray xl capacity electric dryer dle5955g 7.3 cu . ft. capacity 9 drying programs 5 temperature levels precise temperature control with variable heat source flowsense duct clogging indicator upfront electronic control panel with dual led display and dial-a-cycle lodecibel quiet operation pearl gray finish'],0.44347602,0.556524,2
19,lg dle5955w white xl capacity electric dryer dle5955wh,lg dle5955w white xl capacity electric dryer dle5955wh 7.3 cu . ft. capacity 9 drying programs 5 temperature levels precise temperature control with variable heat source flowsense duct clogging indicator upfront electronic control panel with dual led display and dial-a-cycle lodecibel quiet operation white finish,,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_name', 'ltable_description')","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r"", ""lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish""]","['lg dle5955w white xl capacity electric dryer dle5955wh', 'lg dle5955w white xl capacity electric dryer dle5955wh 7.3 cu . ft. capacity 9 drying programs 5 temperature levels precise temperature control with variable heat source flowsense duct clogging indicator upfront electronic control panel with dual led display and dial-a-cycle lodecibel quiet operation white finish']",0.3485386,0.6514614,2
18,lg dle5955w white xl capacity electric dryer dle5955wh,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_name',)","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r""]",['lg dle5955w white xl capacity electric dryer dle5955wh'],0.48398873,0.51601124,2
17,lg 14 ' washer and dryer red pedestal with drawer wdp3r,lg lfx25971st 24.7 cu . ft. stainless steel french door bottom freezer refrigerator lfx25971ss 3 slide out tempered glass shelves digital led display smoothtouch digital temperature controls 2 humidity crispers multi-air flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield anti-bacterial door seal pull-out freezer drawer stainless steel finish,,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_description', 'ltable_price')","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish"", nan]","['lg lfx25971st 24.7 cu . ft. stainless steel french door bottom freezer refrigerator lfx25971ss 3 slide out tempered glass shelves digital led display smoothtouch digital temperature controls 2 humidity crispers multi-air flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield anti-bacterial door seal pull-out freezer drawer stainless steel finish', nan]",0.48070526,0.51929474,2
16,lg 14 ' washer and dryer red pedestal with drawer wdp3r,lg lfx25971st 24.7 cu . ft. stainless steel french door bottom freezer refrigerator lfx25971ss 3 slide out tempered glass shelves digital led display smoothtouch digital temperature controls 2 humidity crispers multi-air flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield anti-bacterial door seal pull-out freezer drawer stainless steel finish,,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_description',)","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish""]",['lg lfx25971st 24.7 cu . ft. stainless steel french door bottom freezer refrigerator lfx25971ss 3 slide out tempered glass shelves digital led display smoothtouch digital temperature controls 2 humidity crispers multi-air flow cooling iceplus accelerated freezing function lodecibel quiet operation bioshield anti-bacterial door seal pull-out freezer drawer stainless steel finish'],0.48070526,0.51929474,2
15,lg stainless steel freestanding electric range lre30757ss,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_name', 'ltable_price')","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r"", nan]","['lg stainless steel freestanding electric range lre30757ss', nan]",0.3220825,0.6779175,2
14,lg stainless steel freestanding electric range lre30757ss,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_name',)","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r""]",['lg stainless steel freestanding electric range lre30757ss'],0.3220825,0.6779175,2
12,lg 24 ' ldf6920st fully integrated built in stainless steel dishwasher ldf6920ss,lg 24 ' ldf6920st fully integrated built in stainless steel dishwasher ldf6920ss xl tall tub cleans up to 16 place settings at once adjustable upper rack lodecibel quiet operation senseclean wash system 5 wash cycles with 3 spray arms multi-level water direction slim direct drive motor fully integrated electronic control panel stainless steel finish,,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_name', 'ltable_description')","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r"", ""lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish""]","[""lg 24 ' ldf6920st fully integrated built in stainless steel dishwasher ldf6920ss"", ""lg 24 ' ldf6920st fully integrated built in stainless steel dishwasher ldf6920ss xl tall tub cleans up to 16 place settings at once adjustable upper rack lodecibel quiet operation senseclean wash system 5 wash cycles with 3 spray arms multi-level water direction slim direct drive motor fully integrated electronic control panel stainless steel finish""]",0.42818233,0.5718177,2
20,lg dle5955w white xl capacity electric dryer dle5955wh,"lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish",,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_name', 'ltable_price')","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r"", nan]","['lg dle5955w white xl capacity electric dryer dle5955wh', nan]",0.48398873,0.51601124,2
10,lg 14 ' washer and dryer red pedestal with drawer wdp3r,lg 30 ' stainless steel freestanding gas range lrg30357ss 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven stainless steel finish,,lg electronics wdp3 laundry pedestal with drawer blue,,,"('ltable_description', 'ltable_price')","[""lg 14 ' washer and dryer red pedestal with drawer wdp3r each drawer has storage for laundry bottles , boxes and more provides easy access to front loading doors by raising the washer and dryer by 14 ' minimizes bending and stooping at doors red finish"", nan]","[""lg 30 ' stainless steel freestanding gas range lrg30357ss 5.0 cu . ft. capacity oven superboil burner 5 burner system smoothtouch controls warming drawer electronic ignition system one piece recessed cooktop self-cleaning oven stainless steel finish"", nan]",0.40551704,0.594483,2
