,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,orthogonally persistent object systems,"r. l. grossman , x. qin",international conference on management of data,1994,"('rtable_title',)",['ptool : a scalable persistent object manager'],['orthogonally persistent object systems'],0.00028633382,0.9997136,2
1,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,ptool : a scalable persistent object manager,"malcolm atkinson , ronald morrison",international conference on management of data,1994,"('rtable_authors',)","['r. l. grossman , x. qin']","['malcolm atkinson , ronald morrison']",0.009487622,0.99051243,2
2,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,orthogonally persistent object systems,"malcolm atkinson , ronald morrison",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['ptool : a scalable persistent object manager', 'r. l. grossman , x. qin']","['orthogonally persistent object systems', 'malcolm atkinson , ronald morrison']",9.446016e-06,0.9999906,2
3,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,orthogonally persistent object systems,"r. l. grossman , x. qin",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_venue')","['ptool : a scalable persistent object manager', 'international conference on management of data']","['orthogonally persistent object systems', 'the vldb journal -- the international journal on very large data bases']",3.930396e-05,0.99996066,2
4,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,orthogonally persistent object systems,"r. l. grossman , x. qin",international conference on management of data,1995,"('rtable_title', 'rtable_year')","['ptool : a scalable persistent object manager', 1994]","['orthogonally persistent object systems', 1995]",0.00028338013,0.9997166,2
5,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,ptool : a scalable persistent object manager,"malcolm atkinson , ronald morrison",the vldb journal -- the international journal on very large data bases,1994,"('rtable_authors', 'rtable_venue')","['r. l. grossman , x. qin', 'international conference on management of data']","['malcolm atkinson , ronald morrison', 'the vldb journal -- the international journal on very large data bases']",0.012212953,0.98778707,2
6,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,ptool : a scalable persistent object manager,"malcolm atkinson , ronald morrison",international conference on management of data,1995,"('rtable_authors', 'rtable_year')","['r. l. grossman , x. qin', 1994]","['malcolm atkinson , ronald morrison', 1995]",0.009770562,0.9902294,2
20,orthogonally persistent object systems,donald r. deutsch,sigmod conference,1995,ptool : a scalable persistent object manager,"r. l. grossman , x. qin",international conference on management of data,1994,"('ltable_authors', 'ltable_venue')","['malcolm p. atkinson , ronald morrison', 'vldb j.']","['donald r. deutsch', 'sigmod conference']",0.13194339,0.8680566,2
15,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,an orthogonally persistent java,"r. l. grossman , x. qin",international conference on management of data,1996,"('rtable_title', 'rtable_year')","['ptool : a scalable persistent object manager', 1994]","['an orthogonally persistent java', 1996]",0.014484291,0.9855157,2
12,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,an orthogonally persistent java,"r. l. grossman , x. qin",international conference on management of data,1994,"('rtable_title',)",['ptool : a scalable persistent object manager'],['an orthogonally persistent java'],0.012762287,0.9872377,2
13,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,an orthogonally persistent java,"m. p. atkinson , l. dayn &#232; s , m. j. jordan , t. printezis , s. spence",international conference on management of data,1994,"('rtable_title', 'rtable_authors')","['ptool : a scalable persistent object manager', 'r. l. grossman , x. qin']","['an orthogonally persistent java', 'm. p. atkinson , l. dayn &#232; s , m. j. jordan , t. printezis , s. spence']",0.009821524,0.99017847,2
14,orthogonally persistent object systems,"malcolm p. atkinson , ronald morrison",vldb j.,1995,an orthogonally persistent java,"r. l. grossman , x. qin",acm sigmod record,1994,"('rtable_title', 'rtable_venue')","['ptool : a scalable persistent object manager', 'international conference on management of data']","['an orthogonally persistent java', 'acm sigmod record']",0.0006056432,0.9993943,2
