,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,promises and realities of active database systems 1995,özgür ulusoy,sigmod record,,promises and realities of active database systems very large data bases 1995,"eric simon , angelika kotz dittrich",,,"('ltable_title',)",['an annotated bibliography on real-time database systems 1995'],['promises and realities of active database systems 1995'],0.0010751339,0.9989248,2
17,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity vldb 1995,özgür ulusoy,sigmod record,,promises and realities of active database systems very large data bases 1995,"eric simon , angelika kotz dittrich",,,"('ltable_title', 'ltable_year')","['an annotated bibliography on real-time database systems 1995', nan]","['from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity vldb 1995', nan]",0.28486216,0.71513784,2
16,from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity vldb 1995,özgür ulusoy,sigmod record,,promises and realities of active database systems very large data bases 1995,"eric simon , angelika kotz dittrich",,,"('ltable_title',)",['an annotated bibliography on real-time database systems 1995'],['from vldb to vmldb ( very many large data bases ) : dealing with large-scale semantic heterogenity vldb 1995'],0.28486216,0.71513784,2
11,an annotated bibliography on real-time database systems 1995,özgür ulusoy,sigmod record,,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995,"eric simon , angelika kotz dittrich",,,"('rtable_title', 'rtable_year')","['promises and realities of active database systems very large data bases 1995', nan]","['an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995', nan]",0.004835501,0.9951645,2
10,an annotated bibliography on real-time database systems 1995,özgür ulusoy,sigmod record,,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995,"eric simon , angelika kotz dittrich",,,"('rtable_title', 'rtable_venue')","['promises and realities of active database systems very large data bases 1995', nan]","['an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995', nan]",0.004835501,0.9951645,2
18,addressing techniques used in database object managers o2 and orion sigmod record 1995,özgür ulusoy,sigmod record,,promises and realities of active database systems very large data bases 1995,"eric simon , angelika kotz dittrich",,,"('ltable_title',)",['an annotated bibliography on real-time database systems 1995'],['addressing techniques used in database object managers o2 and orion sigmod record 1995'],0.40064722,0.59935284,2
8,an annotated bibliography on real-time database systems 1995,özgür ulusoy,sigmod record,,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995,"eric simon , angelika kotz dittrich",,,"('rtable_title',)",['promises and realities of active database systems very large data bases 1995'],['an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995'],0.004835501,0.9951645,2
9,an annotated bibliography on real-time database systems 1995,özgür ulusoy,sigmod record,,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995,,,,"('rtable_title', 'rtable_authors')","['promises and realities of active database systems very large data bases 1995', 'eric simon , angelika kotz dittrich']","['an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995', nan]",0.0013367491,0.9986633,2
3,promises and realities of active database systems 1995,özgür ulusoy,sigmod record,,promises and realities of active database systems very large data bases 1995,"eric simon , angelika kotz dittrich",,,"('ltable_title', 'ltable_year')","['an annotated bibliography on real-time database systems 1995', nan]","['promises and realities of active database systems 1995', nan]",0.0010751339,0.9989248,2
2,promises and realities of active database systems 1995,özgür ulusoy,vldb,,promises and realities of active database systems very large data bases 1995,"eric simon , angelika kotz dittrich",,,"('ltable_title', 'ltable_venue')","['an annotated bibliography on real-time database systems 1995', 'sigmod record']","['promises and realities of active database systems 1995', 'vldb']",0.008169649,0.9918304,2
