,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Settle ( Deluxe Version ),Disclosure,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",$ 1.29,15-Apr-14,Latch ( feat . Sam Smith ),4:15,Leave A Whisper,Disclosure,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic",$ 1.29,"June 11 , 2013",My Armor Is Iron,4:27,0
1,Settle ( Deluxe Version ),Disclosure,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",$ 1.29,15-Apr-14,Latch ( feat . Sam Smith ),4:15,Settle,Disclosure,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic",$ 1.29,"June 11 , 2013",45,4:27,1
2,Settle ( Deluxe Version ),Disclosure,2015 Interscope Records,"Electronic , Music",$ 1.29,15-Apr-14,45,4:15,Last Train To Paris [ Explicit ],Disclosure,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic",$ 1.29,"June 11 , 2013",You & Me [ feat . Eliza Doolittle ],4:27,1
3,Settle ( Deluxe Version ),Disclosure,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",$ 1.29,15-Apr-14,Latch ( feat . Sam Smith ),4:15,Settle,Disclosure,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic",$ 1.29,"June 11 , 2013",X2CU,4:27,1
4,Ready for the Weekend - EP,Disclosure,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",$ 1.29,15-Apr-14,Outversion,4:15,Settle,Disclosure,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic",$ 1.29,"June 11 , 2013",You & Me [ feat . Eliza Doolittle ],4:27,1
5,Settle ( Deluxe Version ),Disclosure,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",$ 1.29,15-Apr-14,Latch ( feat . Sam Smith ),4:15,Settle,Disclosure,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",Alternative Rock,$ 1.29,"June 11 , 2013",Outversion,4:27,1
6,Settle ( Deluxe Version ),Disclosure,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",$ 1.29,15-Apr-14,45,4:15,Settle,Disclosure,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic",$ 1.29,"June 11 , 2013",You & Me [ feat . Eliza Doolittle ],4:27,1
7,Settle ( Deluxe Version ),Disclosure,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .,"Electronic , Music",$ 1.29,15-Apr-14,Latch ( feat . Sam Smith ),4:15,Settle,Disclosure,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic",$ 1.29,"June 11 , 2013",Outversion,4:27,1
8,Settle ( Deluxe Version ),Disclosure,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",$ 0.99,15-Apr-14,Latch ( feat . Sam Smith ),4:15,Settle,Disclosure,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic",$ 0.99,"June 11 , 2013",Stranger Inside,4:27,1
9,Hotel Cabana ( Deluxe Version ),Disclosure,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited","Electronic , Music",$ 1.29,15-Apr-14,45,4:15,Settle,Ryan Adams,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited","Electronica , Dance & Electronic",$ 1.29,"June 11 , 2013",You & Me [ feat . Eliza Doolittle ],4:27,1
