,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,antec tricool case fan tricool 120mm,electronics - general,antec,tricool 92mm dbb,8.25,antec tricool case fan tricool 120mm,,antec,tricool 120mm,11.19,"('ltable_title',)",['antec tricool 92mm double ball bearing case fan'],['antec tricool case fan tricool 120mm'],0.13482411,0.8651759,2
81,antec tricool 92mm double ball bearing case fan,electronics - general,antec,tricool 92mm dbb,11.19,antec tricool case fan tricool 120mm,,antec,tricool 120mm,11.19,"('ltable_price',)",[8.25],[11.19],0.2961931,0.70380694,2
107,antec tricool 92mm double ball bearing case fan,electronics - general,antec,tricool 120mm,11.19,antec tricool case fan tricool 120mm,,antec,tricool 120mm,11.19,"('ltable_modelno', 'ltable_price')","['tricool 92mm dbb', 8.25]","['tricool 120mm', 11.19]",0.3014322,0.69856787,2
106,antec tricool 92mm double ball bearing case fan,electronics - general,antec,tricool 92mm dbb,11.19,antec tricool case fan tricool 120mm,,antec,tricool 120mm,11.19,"('ltable_brand', 'ltable_price')","['antec', 8.25]","['antec', 11.19]",0.2961931,0.7038069,2
105,antec,electronics - general,antec,tricool 92mm dbb,11.19,antec tricool case fan tricool 120mm,,antec,tricool 120mm,11.19,"('ltable_title', 'ltable_price')","['antec tricool 92mm double ball bearing case fan', 8.25]","['antec', 11.19]",0.1765943,0.8234056,2
104,antec,electronics - general,antec,tricool 120mm,8.25,antec tricool case fan tricool 120mm,,antec,tricool 120mm,11.19,"('ltable_title', 'ltable_modelno')","['antec tricool 92mm double ball bearing case fan', 'tricool 92mm dbb']","['antec', 'tricool 120mm']",0.11612096,0.88387907,2
103,antec,electronics - general,antec,tricool 92mm dbb,8.25,antec tricool case fan tricool 120mm,,antec,tricool 120mm,11.19,"('ltable_title', 'ltable_brand')","['antec tricool 92mm double ball bearing case fan', 'antec']","['antec', 'antec']",0.24907956,0.7509204,2
48,antec tricool 92mm double ball bearing case fan,electronics - general,antec,tricool 92mm dbb,8.25,antec tricool case fan tricool 120mm,,antec,nine hundred,11.19,"('rtable_modelno',)",['tricool 120mm'],['nine hundred'],0.28229854,0.71770144,2
49,antec tricool 92mm double ball bearing case fan,electronics - general,antec,tricool 92mm dbb,8.25,antec tricool case fan tricool 120mm,,antec,tricool 120mm,99.99,"('rtable_price',)",[11.19],[99.99],0.4569972,0.54300284,2
50,antec tricool 92mm double ball bearing case fan,electronics - general,antec,tricool 92mm dbb,8.25,antec tricool case fan tricool 120mm,computer cases,antec,nine hundred,11.19,"('rtable_category', 'rtable_modelno')","[nan, 'tricool 120mm']","['computer cases', 'nine hundred']",0.37894422,0.6210558,2
