,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84,printers,nan,nan,8.88,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,laser printer toner,nan,it4ll-gmt,nan,1
1,hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84,printers,nan,nan,nan,antec tricool case fan tricool 120mm 11.19,laser printer toner,nan,nan,nan,1
2,hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84,printers,nan,nan,nan,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,switches,nan,gb01959,nan,1
3,hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84,printers,nan,nan,29.99,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,laser printer toner,nan,nan,nan,1
4,hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84,printers,nan,89939,29.99,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,laser printer toner,nan,nan,nan,1
5,hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84,printers,nan,fva2773,nan,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,laser printer toner,nan,nan,nan,1
6,hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84,printers,samsung,nan,nan,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,laser printer toner,nan,t048220,nan,1
7,hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84,printers,nan,nan,nan,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,memory,nan,icon4-blk,nan,1
8,hp ce505xd black laserjet print cartridges 2pk hp hp ce505xd 258.84,car stereos,nan,nan,nan,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,laser printer toner,mayline,nan,nan,1
9,accell ultraav displayport multi-monitor adapter 198.35,printers,nan,nan,nan,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,laser printer toner,nan,nan,nan,1
