,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,join synopses for approximate query answering,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999.0,join synopses for approximate query answering,"v ganti , ml lee , r ramakrishnan","vldb ,",2000.0,"('rtable_title',)",['icicles : self-tuning samples for approximate query answering'],['join synopses for approximate query answering'],0.04895961284637451,0.9510403871536255,2
113,icicles : self-tuning samples for approximate query answering,"s acharya , p gibbons , v poosala , s ramaswamy","vldb ,",1999.0,icicles : self-tuning samples for approximate query answering,"v ganti , ml lee , r ramakrishnan","vldb ,",2000.0,"('ltable_title', 'ltable_venue')","['join synopses for approximate query answering', 'sigmod conference']","['icicles : self-tuning samples for approximate query answering', 'vldb ,']",0.034182071685791016,0.965817928314209,2
112,icicles : self-tuning samples for approximate query answering,", r ramakrishnan",sigmod conference,1999.0,icicles : self-tuning samples for approximate query answering,"v ganti , ml lee , r ramakrishnan","vldb ,",2000.0,"('ltable_title', 'ltable_authors')","['join synopses for approximate query answering', 's acharya , p gibbons , v poosala , s ramaswamy']","['icicles : self-tuning samples for approximate query answering', ', r ramakrishnan']",0.04313397407531738,0.9568660259246826,2
111,icicles : self-tuning samples for approximate query answering,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999.0,icicles : self-tuning samples for approximate query answering,"v ganti , ml lee , r ramakrishnan","vldb ,",2000.0,"('ltable_title',)",['join synopses for approximate query answering'],['icicles : self-tuning samples for approximate query answering'],0.03950291872024536,0.9604970812797546,2
106,icicles : self-tuning samples for approximate query answering,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,2000.0,icicles : self-tuning samples for approximate query answering,"v ganti , ml lee , r ramakrishnan","vldb ,",2000.0,"('ltable_title', 'ltable_year')","['join synopses for approximate query answering', 1999.0]","['icicles : self-tuning samples for approximate query answering', 2000.0]",0.03909921646118164,0.9609007835388184,2
105,icicles : self-tuning samples for approximate query answering,"s acharya , p gibbons , v poosala , s ramaswamy","vldb ,",1999.0,icicles : self-tuning samples for approximate query answering,"v ganti , ml lee , r ramakrishnan","vldb ,",2000.0,"('ltable_title', 'ltable_venue')","['join synopses for approximate query answering', 'sigmod conference']","['icicles : self-tuning samples for approximate query answering', 'vldb ,']",0.034182071685791016,0.965817928314209,2
104,icicles : self-tuning samples for approximate query answering,"v ganti , ml",sigmod conference,1999.0,icicles : self-tuning samples for approximate query answering,"v ganti , ml lee , r ramakrishnan","vldb ,",2000.0,"('ltable_title', 'ltable_authors')","['join synopses for approximate query answering', 's acharya , p gibbons , v poosala , s ramaswamy']","['icicles : self-tuning samples for approximate query answering', 'v ganti , ml']",0.04352599382400513,0.9564740061759949,2
103,icicles : self-tuning samples for approximate query answering,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999.0,icicles : self-tuning samples for approximate query answering,"v ganti , ml lee , r ramakrishnan","vldb ,",2000.0,"('ltable_title',)",['join synopses for approximate query answering'],['icicles : self-tuning samples for approximate query answering'],0.03950291872024536,0.9604970812797546,2
98,icicles : self-tuning samples for approximate query answering,"s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,2000.0,icicles : self-tuning samples for approximate query answering,"v ganti , ml lee , r ramakrishnan","vldb ,",2000.0,"('ltable_title', 'ltable_year')","['join synopses for approximate query answering', 1999.0]","['icicles : self-tuning samples for approximate query answering', 2000.0]",0.03909921646118164,0.9609007835388184,2
97,icicles : self-tuning samples for approximate query answering,"s acharya , p gibbons , v poosala , s ramaswamy","vldb ,",1999.0,icicles : self-tuning samples for approximate query answering,"v ganti , ml lee , r ramakrishnan","vldb ,",2000.0,"('ltable_title', 'ltable_venue')","['join synopses for approximate query answering', 'sigmod conference']","['icicles : self-tuning samples for approximate query answering', 'vldb ,']",0.034182071685791016,0.965817928314209,2
