,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,speaker systems,jvc,,19.0,"('rtable_category', 'rtable_brand')","['storage presentation materials', 'tops']","['speaker systems', 'jvc']",0.15447602,0.845524,2
87,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100,storage presentation materials,tops,,19.0,"('rtable_title',)",['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505'],['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100'],0.049499813,0.9505002,2
22,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1,stationery & office machinery,tops,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,storage presentation materials,tops,,19.0,"('ltable_title', 'ltable_brand')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', 'tops business forms']","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1', 'tops']",0.085836895,0.91416305,2
23,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1,stationery & office machinery,tops business forms,,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,storage presentation materials,tops,,19.0,"('ltable_title', 'ltable_modelno')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', '99712']","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1', nan]",0.110558115,0.88944197,2
24,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1,stationery & office machinery,tops business forms,99712,19.0,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,storage presentation materials,tops,,19.0,"('ltable_title', 'ltable_price')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', 11.58]","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1', 19.0]",0.16268718,0.8373129,2
72,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,storage presentation materials,tops,,11.58,"('rtable_title', 'rtable_price')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', 19.0]","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', 11.58]",0.06861168,0.93138826,2
73,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,stationery,tops business forms,,19.0,"('rtable_category', 'rtable_brand')","['storage presentation materials', 'tops']","['stationery', 'tops business forms']",0.49534246,0.50465757,2
68,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,storage presentation materials,tops,,19.0,"('rtable_title',)",['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505'],['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets'],0.06183557,0.93816435,2
20,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1,stationery & office machinery,tops business forms,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,storage presentation materials,tops,,19.0,"('ltable_title',)",['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets'],['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1'],0.11304744,0.88695264,2
91,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100,storage presentation materials,tops,,11.58,"('rtable_title', 'rtable_price')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', 19.0]","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100', 11.58]",0.06477268,0.9352273,2
89,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100,storage presentation materials,tops business forms,,19.0,"('rtable_title', 'rtable_brand')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', 'tops']","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100', 'tops business forms']",0.05043503,0.949565,2
88,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100,stationery & office machinery,tops,,19.0,"('rtable_title', 'rtable_category')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', 'storage presentation materials']","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100', 'stationery & office machinery']",0.06683818,0.93316185,2
36,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,storage presentation materials,tops,,19.0,"('rtable_title',)",['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505'],['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets'],0.06183557,0.93816435,2
37,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops,,19.0,"('rtable_title', 'rtable_category')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', 'storage presentation materials']","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', 'stationery & office machinery']",0.062405143,0.9375949,2
38,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,storage presentation materials,tops business,,19.0,"('rtable_title', 'rtable_brand')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', 'tops']","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', 'tops business']",0.064941406,0.9350586,2
39,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,storage presentation materials,tops,99712,19.0,"('rtable_title', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', nan]","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', '99712']",0.071705446,0.92829454,2
40,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,storage presentation materials,tops,,11.58,"('rtable_title', 'rtable_price')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', 19.0]","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', 11.58]",0.06861168,0.93138826,2
90,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100,storage presentation materials,tops,99712,19.0,"('rtable_title', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', nan]","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100', '99712']",0.064963505,0.9350365,2
104,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,smead 64220 - 3 1 2 inch hanging file pockets with sides letter standard green 10 box,storage presentation materials,tops,,,"('rtable_title', 'rtable_price')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', 19.0]","['smead 64220 - 3 1 2 inch hanging file pockets with sides letter standard green 10 box', nan]",0.4547274,0.5452725,2
21,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1,storage presentation materials,tops business forms,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,storage presentation materials,tops,,19.0,"('ltable_title', 'ltable_category')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', 'stationery & office machinery']","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1', 'storage presentation materials']",0.053428166,0.9465719,2
52,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x,stationery & office machinery,tops business forms,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,storage presentation materials,tops,,19.0,"('ltable_title',)",['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets'],['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x'],0.16733573,0.83266425,2
6,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white,stationery & office machinery,tops,99712,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,storage presentation materials,tops,,19.0,"('ltable_title', 'ltable_brand')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', 'tops business forms']","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white', 'tops']",0.06613961,0.93386036,2
7,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white,stationery & office machinery,tops business forms,,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,storage presentation materials,tops,,19.0,"('ltable_title', 'ltable_modelno')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', '99712']","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white', nan]",0.055731777,0.9442682,2
8,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white,stationery & office machinery,tops business forms,99712,19.0,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,storage presentation materials,tops,,19.0,"('ltable_title', 'ltable_price')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', 11.58]","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white', 19.0]",0.084802724,0.9151972,2
55,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x,stationery & office machinery,tops business forms,,11.58,new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505,storage presentation materials,tops,,19.0,"('ltable_title', 'ltable_modelno')","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', '99712']","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x', nan]",0.12937094,0.870629,2
71,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,stationery & office machinery,tops business forms,99712,11.58,tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets,storage presentation materials,tops,99712,19.0,"('rtable_title', 'rtable_modelno')","['new-tops 73505 - notebook w red cover narrow rule 5-1 2 x 8-1 2 white 100 sheets pad - top73505', nan]","['tops classified colors notebook narrow rule 5-1 2 x 8-1 2 orchid 100 sheets', '99712']",0.071705446,0.92829454,2
