,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Everything Is 4,Jason Derulo,2015 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,1-Jun-15,X2CU,5:13,Never Say Never - The Remixes,Jason Derulo,2011 Because Music,Pop,$ 1.29,"June 1 , 2015",X2CU,3:36,0
1,Everything Is 4,Jason Derulo,2015 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,1-Jun-15,Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ],3:55,Everything Is 4 [ Clean ],Jason Derulo,2011 Because Music,Pop,$ 1.29,"June 1 , 2015",X2CU,5:14,0
2,Everything Is 4,Jason Derulo,2015 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,1-Jun-15,X2CU,5:13,Everything Is 4 [ Clean ],Jason Derulo,2011 Because Music,Pop,$ 1.29,"June 1 , 2015",Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ],3:35,0
3,Everything Is 4,Jason Derulo,2015 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,1-Jun-15,X2CU,1:25,Somewhere In The Stratosphere,Jason Derulo,2011 Because Music,Pop,$ 1.29,"June 1 , 2015",X2CU,5:14,0
4,Everything Is 4,Jason Derulo,2015 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,1-Jun-15,Latch ( feat . Sam Smith ),1:25,Everything Is 4 [ Clean ],Jason Derulo,2011 Because Music,Pop,$ 1.29,"June 1 , 2015",X2CU,5:14,0
5,Everything Is 4,Jason Derulo,2015 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,1-Jun-15,Whateva ( feat . Monty ),1:25,Everything Is 4 [ Clean ],Jason Derulo,2011 Because Music,Pop,$ 1.29,"June 1 , 2015",X2CU,5:14,0
6,Recess Remixes - EP,Jason Derulo,2015 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,1-Jun-15,X2CU,5:13,Everything Is 4 [ Clean ],Jason Derulo,2011 Because Music,Pop,$ 1.29,"June 1 , 2015",Roll ( feat . Sean Kingston ) [ Clean ],5:14,0
7,Everything Is 4,Jason Derulo,2015 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,1-Jun-15,X2CU,5:13,Leave A Whisper,Jason Derulo,2011 Because Music,Pop,$ 1.29,"June 1 , 2015",Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ],5:14,0
8,Mail On Sunday ( Deluxe Version ),Jason Derulo,2015 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,1-Jun-15,X2CU,5:13,Everything Is 4 [ Clean ],Jason Derulo,2011 Because Music,Pop,$ 1.29,"June 1 , 2015",X2CU,4:24,0
9,Everything Is 4,Jason Derulo,2015 Warner Bros. . Records Inc.,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance",$ 1.29,1-Jun-15,X2CU,4:29,Here Comes The Fuzz [ Explicit ],Jason Derulo,2011 Because Music,Pop,$ 1.29,"June 1 , 2015",X2CU,5:14,0
