,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,antec tricool 92mm double ball bearing case fan electronics - general antec tricool 92mm dbb 8.25,,,,,sony 8 gb memory stick pro duo flash memory card msmt8g memory cards sony msmt8g / / k 24.03,,antec,tricool 120mm,,"('rtable_title',)",['antec tricool case fan tricool 120mm 11.19'],['sony 8 gb memory stick pro duo flash memory card msmt8g memory cards sony msmt8g / / k 24.03'],0.3918048,0.6081952,2
32,antec tricool 92mm double ball bearing case fan electronics - general antec tricool 92mm dbb 8.25,,,,,sony 4 gb memory stick produo msmt4g 2nqt black memory cards msmt4g/tq,,antec,tricool 120mm,10.84,"('rtable_title', 'rtable_price')","['antec tricool case fan tricool 120mm 11.19', nan]","['sony 4 gb memory stick produo msmt4g 2nqt black memory cards msmt4g/tq', 10.84]",0.490155,0.5098449,2
20,antec tricool 92mm double ball bearing case fan electronics - general antec tricool 92mm dbb 8.25,,,,,roocase super bubble neoprene sleeve case cover for apple macbook air 11.6-inch laptop mc505ll a mc506ll a mc968ll a mc969ll a black dark blue roocase,,antec,tricool 120mm,19.99,"('rtable_title', 'rtable_price')","['antec tricool case fan tricool 120mm 11.19', nan]","['roocase super bubble neoprene sleeve case cover for apple macbook air 11.6-inch laptop mc505ll a mc506ll a mc968ll a mc969ll a black dark blue roocase', 19.99]",0.24878222,0.7512177,2
19,antec tricool 92mm double ball bearing case fan electronics - general antec tricool 92mm dbb 8.25,,,,,roocase super bubble neoprene sleeve case cover for apple macbook air 11.6-inch laptop mc505ll a mc506ll a mc968ll a mc969ll a black dark blue roocase,,antec,,,"('rtable_title', 'rtable_modelno')","['antec tricool case fan tricool 120mm 11.19', 'tricool 120mm']","['roocase super bubble neoprene sleeve case cover for apple macbook air 11.6-inch laptop mc505ll a mc506ll a mc968ll a mc969ll a black dark blue roocase', nan]",0.22166008,0.77833986,2
18,antec tricool 92mm double ball bearing case fan electronics - general antec tricool 92mm dbb 8.25,,,,,roocase super bubble neoprene sleeve case cover for apple macbook air 11.6-inch laptop mc505ll a mc506ll a mc968ll a mc969ll a black dark blue roocase,,,tricool 120mm,,"('rtable_title', 'rtable_brand')","['antec tricool case fan tricool 120mm 11.19', 'antec']","['roocase super bubble neoprene sleeve case cover for apple macbook air 11.6-inch laptop mc505ll a mc506ll a mc968ll a mc969ll a black dark blue roocase', nan]",0.14602803,0.853972,2
17,antec tricool 92mm double ball bearing case fan electronics - general antec tricool 92mm dbb 8.25,,,,,roocase super bubble neoprene sleeve case cover for apple macbook air 11.6-inch laptop mc505ll a mc506ll a mc968ll a mc969ll a black dark blue roocase,bags cases,antec,tricool 120mm,,"('rtable_title', 'rtable_category')","['antec tricool case fan tricool 120mm 11.19', nan]","['roocase super bubble neoprene sleeve case cover for apple macbook air 11.6-inch laptop mc505ll a mc506ll a mc968ll a mc969ll a black dark blue roocase', 'bags cases']",0.17063108,0.82936895,2
16,antec tricool 92mm double ball bearing case fan electronics - general antec tricool 92mm dbb 8.25,,,,,roocase super bubble neoprene sleeve case cover for apple macbook air 11.6-inch laptop mc505ll a mc506ll a mc968ll a mc969ll a black dark blue roocase,,antec,tricool 120mm,,"('rtable_title',)",['antec tricool case fan tricool 120mm 11.19'],['roocase super bubble neoprene sleeve case cover for apple macbook air 11.6-inch laptop mc505ll a mc506ll a mc968ll a mc969ll a black dark blue roocase'],0.12109039,0.87890965,2
34,nikon coolpix p500 12.1 mp black digital camera 4-144mm zoom nikkor lens 3 lcd display hd video w 50 bonus prints digital cameras nikon 389.44,,,,,antec tricool case fan tricool 120mm 11.19,,antec,tricool 120mm,,"('ltable_title',)",['antec tricool 92mm double ball bearing case fan electronics - general antec tricool 92mm dbb 8.25'],['nikon coolpix p500 12.1 mp black digital camera 4-144mm zoom nikkor lens 3 lcd display hd video w 50 bonus prints digital cameras nikon 389.44'],0.18320026,0.8167997,2
35,nikon coolpix p500 12.1 mp black digital camera 4-144mm zoom nikkor lens 3 lcd display hd video w 50 bonus prints digital cameras nikon 389.44,,,,,antec tricool case fan tricool 120mm 11.19,,antec,tricool 120mm,,"('ltable_title', 'ltable_category')","['antec tricool 92mm double ball bearing case fan electronics - general antec tricool 92mm dbb 8.25', nan]","['nikon coolpix p500 12.1 mp black digital camera 4-144mm zoom nikkor lens 3 lcd display hd video w 50 bonus prints digital cameras nikon 389.44', nan]",0.18320026,0.8167997,2
36,nikon coolpix p500 12.1 mp black digital camera 4-144mm zoom nikkor lens 3 lcd display hd video w 50 bonus prints digital cameras nikon 389.44,,,,,antec tricool case fan tricool 120mm 11.19,,antec,tricool 120mm,,"('ltable_title', 'ltable_brand')","['antec tricool 92mm double ball bearing case fan electronics - general antec tricool 92mm dbb 8.25', nan]","['nikon coolpix p500 12.1 mp black digital camera 4-144mm zoom nikkor lens 3 lcd display hd video w 50 bonus prints digital cameras nikon 389.44', nan]",0.18320028,0.8167997,2
