,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Rolling Papers,Wiz Khalifa,‰ ãÑ 2011 Cash Money Records Inc.,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Listen ( Deluxe Version ) Dance , Music , Rock , House , Electronic , French Pop 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 3:20 24-Nov-14",4:29,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,nan,"Cameras [ Clean ] Wiz Khalifa Rolling Papers [ Clean ] March 28 , 2011",4:29,0
1,Rolling Papers,Wiz Khalifa,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,"The Woodland Realm ( Extended Version ) Howard Shore The Hobbit : The Desolation of Smaug ( Original Motion Picture Soundtrack ) [ Special Edition ] Soundtrack , Music , Soundtrack , Classical , Original Score $ 1.29 5:14 10-Dec-13",4:29,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,nan,"Cameras [ Clean ] Wiz Khalifa Rolling Papers [ Clean ] March 28 , 2011",4:29,0
2,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],Wiz Khalifa,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,Cameras 28-Mar-11,4:29,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,nan,"Cameras [ Clean ] Wiz Khalifa Rolling Papers [ Clean ] March 28 , 2011",2:09,0
3,Rolling Papers,Wiz Khalifa,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) 5:20,4:29,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,nan,"You & Me [ feat . Eliza Doolittle ] Disclosure Electronica , Dance & Electronic $ 1.29 4:27 June 11 , 2013",4:29,0
4,Rolling Papers,Wiz Khalifa,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,Cameras 28-Mar-11,4:29,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,nan,"Cameras [ Clean ] Wiz Khalifa Rolling Papers [ Clean ] March 28 , 2011",3:59,1
5,Rolling Papers,Wiz Khalifa,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] Dance , Music , Rock , House , Electronic , French Pop $ 1.29",5:20,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,nan,"Cameras [ Clean ] Wiz Khalifa Rolling Papers [ Clean ] March 28 , 2011",4:29,0
6,Rolling Papers,Wiz Khalifa,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,Cameras 28-Mar-11,4:29,Here Comes The Fuzz [ Explicit ],nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,"December 4 , 2012","Cameras [ Clean ] Wiz Khalifa Rolling Papers [ Clean ] March 28 , 2011",4:29,0
7,Rolling Papers,Wiz Khalifa,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,"As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ] Justin Bieber Dance , Music , Rock 2012 The Island Def Jam Music Group 11-Sep-12",4:29,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,"June 30 , 2015","Cameras [ Clean ] Wiz Khalifa Rolling Papers [ Clean ] March 28 , 2011",4:29,0
8,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],Wiz Khalifa,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,Cameras 28-Mar-11,4:29,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,nan,"So Strong [ feat . Chasing Grace ] Naughty Boy Hotel Cabana ( Deluxe Version ) [ Explicit ] 3:36 May 6 , 2014",4:29,0
9,Rolling Papers,Wiz Khalifa,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.29,nan,"Whateva ( feat . Monty ) Fetty Wap Fetty Wap ( Deluxe ) Hip-Hop/Rap , Music , Rap Album Only",4:29,nan,nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,Rap & Hip-Hop,$ 1.29,nan,"Cameras [ Clean ] Wiz Khalifa Rolling Papers [ Clean ] March 28 , 2011",4:29,0
