,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"Just My Problem Ne-Yo 2010 Vtribe Media & Entertainment/Requiem Entertainment 5:23 August 23 , 2010",,,R&B,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014","('rtable_Song_Name', 'rtable_Genre')","['KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09', nan]","['Just My Problem Ne-Yo 2010 Vtribe Media & Entertainment/Requiem Entertainment 5:23 August 23 , 2010', 'R&B']",0.43123874,0.5687613,2
58,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35",,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014","('rtable_Song_Name', 'rtable_Album_Name')","['KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09', nan]","['In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35', nan]",0.082454994,0.9175451,2
59,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35",,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014","('rtable_Song_Name', 'rtable_Genre')","['KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09', nan]","['In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35', nan]",0.082454994,0.9175451,2
60,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35",,,,$ 1.29,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014","('rtable_Song_Name', 'rtable_Price')","['KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09', nan]","['In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35', '$ 1.29']",0.06318608,0.9368139,2
61,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35",,,,,,,"August 19 , 2014","('rtable_Song_Name', 'rtable_CopyRight')","['KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09', '2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company']","['In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35', nan]",0.08395473,0.9160453,2
62,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35",,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014","('rtable_Song_Name', 'rtable_Time')","['KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09', nan]","['In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35', nan]",0.082454994,0.9175451,2
63,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35",,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,,"('rtable_Song_Name', 'rtable_Released')","['KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09', 'August 19 , 2014']","['In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35', nan]",0.088063225,0.91193676,2
184,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"Halo ( Dave AudÌ © Club Remix ) Above And BeyoncÌ © Dance Mixes [ Explicit ] Pop $ 1.29 June 16 , 2009",Beyonce,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014","('rtable_Song_Name', 'rtable_Artist_Name')","['KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09', nan]","['Halo ( Dave AudÌ © Club Remix ) Above And BeyoncÌ © Dance Mixes [ Explicit ] Pop $ 1.29 June 16 , 2009', 'Beyonce']",0.22095439,0.7790456,2
185,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"Halo ( Dave AudÌ © Club Remix ) Above And BeyoncÌ © Dance Mixes [ Explicit ] Pop $ 1.29 June 16 , 2009",,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,,"('rtable_Song_Name', 'rtable_Released')","['KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09', 'August 19 , 2014']","['Halo ( Dave AudÌ © Club Remix ) Above And BeyoncÌ © Dance Mixes [ Explicit ] Pop $ 1.29 June 16 , 2009', nan]",0.42032942,0.5796706,2
57,"Remember You ( feat . The Weeknd ) Wiz Khalifa O.N.I.F.C. ( Deluxe Version ) Hip-Hop/Rap , Music , East Coast Rap , Hardcore Rap , Rap $ 1.99 4-Dec-12",,,,,2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,5:20,,"In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35",deadmau5,,,,2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States . A Warner Music Group Company,,"August 19 , 2014","('rtable_Song_Name', 'rtable_Artist_Name')","['KK ( feat . Project Pat & Juicy J ) [ Explicit ] Wiz Khalifa Blacc Hollywood ( Deluxe ) [ Explicit ] Rap & Hip-Hop $ 1.29 4:09', nan]","['In My Mind ( Axwell Mix ) [ feat . Georgi Kay ] deadmau5 and More Electronica , Dance & Electronic , Techno , House Play Records 4:35', 'deadmau5']",0.083207816,0.91679215,2
