,label,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,657,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` buccaneer bay club '"", ""' 3300 las vegas blvd. s. '"", '702-894-7350']","[""` cafe roma '"", ""' 3570 las vegas blvd. s '"", '702/731 -7547']",1,0,0.17313139,0.82686865,3
54,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` buccaneer bay club ',' 3570 las vegas blvd.,` las vegas ',702/731 -7547,continental,433,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3300 las vegas blvd. s. '"", '702-894-7350', 657]","[""' 3570 las vegas blvd."", '702/731 -7547', 433]",1,0,0.26632214,0.7336778,3
53,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` cafe roma ',' 3300 las vegas blvd. s. ',` las vegas ',702/731 -7547,continental,433,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` buccaneer bay club '"", '702-894-7350', 657]","[""` cafe roma '"", '702/731 -7547', 433]",1,0,0.48663482,0.51336515,3
52,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` cafe roma ',' 3570 las vegas blvd.,` las vegas ',702/731 -7547,continental,657,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` buccaneer bay club '"", ""' 3300 las vegas blvd. s. '"", '702-894-7350']","[""` cafe roma '"", ""' 3570 las vegas blvd."", '702/731 -7547']",1,0,0.11737627,0.88262373,3
35,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` buccaneer bay club ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,433,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3300 las vegas blvd. s. '"", '702-894-7350', 657]","[""' 3570 las vegas blvd. s '"", '702/731 -7547', 433]",1,0,0.23159017,0.76840985,3
18,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` cafe roma ',' 3300 las vegas blvd. s. ',` las vegas ',702/731 -7547,continental,433,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` buccaneer bay club '"", '702-894-7350', 657]","[""` cafe roma '"", '702/731 -7547', 433]",1,0,0.48663482,0.51336515,3
17,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` cafe roma ',' 3570 las,` las vegas ',702/731 -7547,continental,657,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` buccaneer bay club '"", ""' 3300 las vegas blvd. s. '"", '702-894-7350']","[""` cafe roma '"", ""' 3570 las"", '702/731 -7547']",1,0,0.11354877,0.88645124,3
34,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` cafe roma,' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,657,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` buccaneer bay club '"", ""' 3300 las vegas blvd. s. '"", '702-894-7350']","['` cafe roma', ""' 3570 las vegas blvd. s '"", '702/731 -7547']",1,0,0.40677327,0.59322673,3
1,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` cafe roma ',' 3300 las vegas blvd. s. ',` las vegas ',702/731 -7547,continental,433,"('rtable_name', 'rtable_phone', 'rtable_class')","[""` buccaneer bay club '"", '702-894-7350', 657]","[""` cafe roma '"", '702/731 -7547', 433]",1,0,0.48663482,0.51336515,3
2,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` buccaneer bay club ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,433,"('rtable_addr', 'rtable_phone', 'rtable_class')","[""' 3300 las vegas blvd. s. '"", '702-894-7350', 657]","[""' 3570 las vegas blvd. s '"", '702/731 -7547', 433]",1,0,0.23159015,0.76840985,3
37,,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,` coffee shops/diners ',433,` cafe roma,' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,433,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` buccaneer bay club '"", ""' 3300 las vegas blvd. s. '"", '702-894-7350', 657]","['` cafe roma', ""' 3570 las vegas blvd. s '"", '702/731 -7547', 433]",1,0,0.025130328,0.97486967,4
