,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,index nesting - an efficient approach to,"jurgen annevelink , tak w. yan",vldb,1994,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1996,"('ltable_title',)",['integrating a structured-text retrieval system with an object-oriented database system'],['index nesting - an efficient approach to'],4.5314487e-06,0.99999547,2
28,integrating a structured-text retrieval system with an object-oriented database system,"jurgen annevelink , tak w. yan",vldb,1994,integrating a structured-text retrieval system with an object-oriented database system,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",vldb,1996,"('rtable_title', 'rtable_venue')","['index nesting - an efficient approach to indexing in object-oriented databases', 'the vldb journal -- the international journal on very large data bases']","['integrating a structured-text retrieval system with an object-oriented database system', 'vldb']",0.0029883287,0.99701166,2
29,integrating a structured-text retrieval system with an object-oriented database system,"jurgen annevelink , tak w. yan",vldb,1994,integrating a structured-text retrieval system with an object-oriented database system,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1994,"('rtable_title', 'rtable_year')","['index nesting - an efficient approach to indexing in object-oriented databases', 1996]","['integrating a structured-text retrieval system with an object-oriented database system', 1994]",0.06591586,0.9340841,2
30,integrating a structured-text retrieval system with an object-oriented database system,"jurgen annevelink , tak w. yan",vldb,1994,index nesting - an efficient approach to indexing in object-oriented databases,yan,vldb,1996,"('rtable_authors', 'rtable_venue')","['beng chin ooi , jiawei han , hongjun lu , kian lee tan', 'the vldb journal -- the international journal on very large data bases']","['yan', 'vldb']",0.029426223,0.9705738,2
36,index nesting - an efficient approach to indexing in object-oriented databases,"jurgen annevelink , tak w. yan",vldb,1994,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1996,"('ltable_title',)",['integrating a structured-text retrieval system with an object-oriented database system'],['index nesting - an efficient approach to indexing in object-oriented databases'],1.022821e-05,0.99998975,2
37,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",vldb,1994,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1996,"('ltable_title', 'ltable_authors')","['integrating a structured-text retrieval system with an object-oriented database system', 'jurgen annevelink , tak w. yan']","['index nesting - an efficient approach to indexing in object-oriented databases', 'beng chin ooi , jiawei han , hongjun lu , kian lee tan']",0.00074761105,0.9992524,2
39,index nesting - an efficient approach to indexing in object-oriented databases,"jurgen annevelink , tak w. yan",vldb,1996,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1996,"('ltable_title', 'ltable_year')","['integrating a structured-text retrieval system with an object-oriented database system', 1994]","['index nesting - an efficient approach to indexing in object-oriented databases', 1996]",1.1677646e-05,0.9999883,2
40,integrating a structured-text retrieval system with an object-oriented database system,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",vldb journal -- the international journal on very large data bases,1994,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1996,"('ltable_authors', 'ltable_venue')","['jurgen annevelink , tak w. yan', 'vldb']","['beng chin ooi , jiawei han , hongjun lu , kian lee tan', 'vldb journal -- the international journal on very large data bases']",0.25567493,0.7443251,2
46,integrating a structured-text retrieval system with an object-oriented database system,"wenke lee , eleazar eskin , wei fan , salvatore j. stolfo , philip k. chan",sigmod record,1994,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1996,"('ltable_authors', 'ltable_venue')","['jurgen annevelink , tak w. yan', 'vldb']","['wenke lee , eleazar eskin , wei fan , salvatore j. stolfo , philip k. chan', 'sigmod record']",0.3518159,0.6481841,2
50,index nesting - an efficient approach to indexing in object-oriented databases,"jurgen annevelink , tak w. yan",vldb,1994,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1996,"('ltable_title',)",['integrating a structured-text retrieval system with an object-oriented database system'],['index nesting - an efficient approach to indexing in object-oriented databases'],1.022821e-05,0.99998975,2
51,index nesting - an efficient approach to indexing in object-oriented databases,beng chin ooi,vldb,1994,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1996,"('ltable_title', 'ltable_authors')","['integrating a structured-text retrieval system with an object-oriented database system', 'jurgen annevelink , tak w. yan']","['index nesting - an efficient approach to indexing in object-oriented databases', 'beng chin ooi']",0.00046123684,0.9995388,2
52,index nesting - an efficient approach to indexing in object-oriented databases,"jurgen annevelink , tak w. yan",the vldb journal -- the international journal on very large data bases,1994,index nesting - an efficient approach to indexing in object-oriented databases,"beng chin ooi , jiawei han , hongjun lu , kian lee tan",the vldb journal -- the international journal on very large data bases,1996,"('ltable_title', 'ltable_venue')","['integrating a structured-text retrieval system with an object-oriented database system', 'vldb']","['index nesting - an efficient approach to indexing in object-oriented databases', 'the vldb journal -- the international journal on very large data bases']",2.4794444e-06,0.9999975,2
