,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,da-lite,electronics - general,nan,6426.99,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,epson,projection screens,nan,180.95,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,1
1,da-lite,electronics - general,nan,6426.99,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,da-lite,projection screens,nan,65.0,da-plex base rear projection screen - 57 3 4 x 77 video format,1
2,da-lite,electronics - general,nan,6426.99,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,da-lite,projection screens,nan,180.95,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,1
3,da-lite,electronics - general,nan,6426.99,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,da-lite,projection screens,nan,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,1
4,da-lite,electronics - general,nan,6426.99,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,da-lite,tv mounts,nan,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,1
5,da-lite,mp3 accessories,nan,6426.99,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,da-lite,projection screens,nan,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,1
6,da-lite,electronics - general,nan,6426.99,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,da-lite,projection screens,nan,nan,da-plex base rear projection screen - 57 3 4 x 77 video format,1
7,da-lite,electronics - general,nan,6426.99,evga geforce 210 512mb ddr3 pci express graphics card,da-lite,projection screens,nan,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,1
8,da-lite,car stereos,nan,2931.99,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,da-lite,projection screens,nan,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,1
9,da-lite,electronics - general,nan,6426.99,da-lite da-plex deluxe rear projection screen - 96 x 96 av format,da-lite,projection screens,nan,9.99,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,1
