,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,tune in to the right cable stocks b coffey,,,,"('rtable_title',)","['data management in ecommerce : the good , the bad , and the ugly a gal']",['tune in to the right cable stocks b coffey'],0.22127828,0.7787217,2
1,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,tune in to the right cable stocks b coffey,,,,"('rtable_title', 'rtable_authors')","['data management in ecommerce : the good , the bad , and the ugly a gal', nan]","['tune in to the right cable stocks b coffey', nan]",0.22127828,0.7787217,2
2,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,tune in to the right cable stocks b coffey,,forbes,,"('rtable_title', 'rtable_venue')","['data management in ecommerce : the good , the bad , and the ugly a gal', nan]","['tune in to the right cable stocks b coffey', 'forbes']",0.32621062,0.6737894,2
3,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,tune in to the right cable stocks b coffey,,,,"('rtable_title', 'rtable_year')","['data management in ecommerce : the good , the bad , and the ugly a gal', nan]","['tune in to the right cable stocks b coffey', nan]",0.22127828,0.7787217,2
17,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,"wear and read wear wc hill , jd hollan , d wroblewski , t mccandless proceedings of acm sigchi ,",,,,"('rtable_title', 'rtable_year')","['data management in ecommerce : the good , the bad , and the ugly a gal', nan]","['wear and read wear wc hill , jd hollan , d wroblewski , t mccandless proceedings of acm sigchi ,', nan]",8.511153e-05,0.9999149,2
16,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,"wear and read wear wc hill , jd hollan , d wroblewski , t mccandless proceedings of acm sigchi ,",,,,"('rtable_title', 'rtable_venue')","['data management in ecommerce : the good , the bad , and the ugly a gal', nan]","['wear and read wear wc hill , jd hollan , d wroblewski , t mccandless proceedings of acm sigchi ,', nan]",8.511153e-05,0.9999149,2
8,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,preface to special issue on pdis,"mj carey , p valduriez",,,"('rtable_title', 'rtable_authors')","['data management in ecommerce : the good , the bad , and the ugly a gal', nan]","['preface to special issue on pdis', 'mj carey , p valduriez']",0.02442103,0.9755789,2
9,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,preface to special issue on pdis,,"the vldb journal the international journal on very large & hellip ; ,",,"('rtable_title', 'rtable_venue')","['data management in ecommerce : the good , the bad , and the ugly a gal', nan]","['preface to special issue on pdis', 'the vldb journal the international journal on very large & hellip ; ,']",0.30090243,0.6990976,2
15,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,"wear and read wear wc hill , jd hollan , d wroblewski , t mccandless proceedings of acm sigchi ,",,,,"('rtable_title', 'rtable_authors')","['data management in ecommerce : the good , the bad , and the ugly a gal', nan]","['wear and read wear wc hill , jd hollan , d wroblewski , t mccandless proceedings of acm sigchi ,', nan]",8.511153e-05,0.9999149,2
14,"set containment joins : the good , the bad and the ugly k ramasamy , j patel , j naughton , r kaushik",,vldb,2000.0,"wear and read wear wc hill , jd hollan , d wroblewski , t mccandless proceedings of acm sigchi ,",,,,"('rtable_title',)","['data management in ecommerce : the good , the bad , and the ugly a gal']","['wear and read wear wc hill , jd hollan , d wroblewski , t mccandless proceedings of acm sigchi ,']",8.511153e-05,0.9999149,2
