,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,incremental distance join algorithms for spatial databases,sergio greco,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_title',)",['binding propagation in disjunctive databases vldb 1998'],['incremental distance join algorithms for spatial databases'],0.032697905,0.9673021,2
65,binding propagation in disjunctive databases vldb 1998,sergio greco,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_venue', 'ltable_year')","[nan, nan]","[nan, nan]",0.0857499,0.91425,2
64,binding propagation in disjunctive databases vldb 1998,,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_authors', 'ltable_year')","['sergio greco', nan]","[nan, nan]",0.21482155,0.7851785,2
63,binding propagation in disjunctive databases vldb 1998,,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_authors', 'ltable_venue')","['sergio greco', nan]","[nan, nan]",0.21482155,0.7851785,2
62,tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996,sergio greco,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_title', 'ltable_year')","['binding propagation in disjunctive databases vldb 1998', nan]","['tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996', nan]",0.17319365,0.82680637,2
61,tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996,sergio greco,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_title', 'ltable_venue')","['binding propagation in disjunctive databases vldb 1998', nan]","['tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996', nan]",0.17319338,0.8268066,2
60,tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996,,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_title', 'ltable_authors')","['binding propagation in disjunctive databases vldb 1998', 'sergio greco']","['tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996', nan]",0.4125612,0.5874388,2
59,binding propagation in disjunctive databases vldb 1998,sergio greco,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_year',)",[nan],[nan],0.0857499,0.91425,2
58,binding propagation in disjunctive databases vldb 1998,sergio greco,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_venue',)",[nan],[nan],0.0857499,0.91425,2
57,binding propagation in disjunctive databases vldb 1998,,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_authors',)",['sergio greco'],[nan],0.21482155,0.7851785,2
56,tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996,sergio greco,,,binding propagation in disjunctive databases sergio greco,,very large data bases,1998.0,"('ltable_title',)",['binding propagation in disjunctive databases vldb 1998'],['tail recursion elimination in deductive databases kenneth a. ross acm trans . database syst . 1996'],0.17319365,0.82680637,2
102,binding propagation in disjunctive databases vldb 1998,sergio greco,,,binding propagation in disjunctive databases sergio greco,,acm sigmod record,,"('rtable_venue', 'rtable_year')","['very large data bases', 1998.0]","['acm sigmod record', nan]",0.07025202,0.92974794,2
50,binding propagation in disjunctive databases vldb 1998,sergio greco,,,binding propagation in disjunctive databases sergio greco,"elena baralis , jennifer widom",very large data bases,2000.0,"('rtable_authors', 'rtable_year')","[nan, 1998.0]","['elena baralis , jennifer widom', 2000.0]",0.47585276,0.5241473,2
