,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,construction of a dynamic thesaurus and its use for associative information retrieval,sv rajnikant,,,"('rtable_title',)",['keyword search in databases'],['construction of a dynamic thesaurus and its use for associative information retrieval'],0.09121927,0.90878075,2
25,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"the japan cache project : an experiment on domain cache m nabeshima www6 / computer networks ,",sv rajnikant,,,"('rtable_title', 'rtable_venue')","['keyword search in databases', nan]","['the japan cache project : an experiment on domain cache m nabeshima www6 / computer networks ,', nan]",0.23990156,0.7600984,2
24,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"the japan cache project : an experiment on domain cache m nabeshima www6 / computer networks ,",sv rajnikant,,,"('rtable_title',)",['keyword search in databases'],"['the japan cache project : an experiment on domain cache m nabeshima www6 / computer networks ,']",0.23990141,0.76009864,2
31,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"on implementing a language for specifying active database execution models s ghandeharizadeh , r hull , d jacobs , j castillo , m",,,,"('rtable_title', 'rtable_authors')","['keyword search in databases', 'sv rajnikant']","['on implementing a language for specifying active database execution models s ghandeharizadeh , r hull , d jacobs , j castillo , m', nan]",0.0012597747,0.99874026,2
32,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"on implementing a language for specifying active database execution models s ghandeharizadeh , r hull , d jacobs , j castillo , m",sv rajnikant,,,"('rtable_title', 'rtable_venue')","['keyword search in databases', nan]","['on implementing a language for specifying active database execution models s ghandeharizadeh , r hull , d jacobs , j castillo , m', nan]",0.0017916595,0.9982083,2
33,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"on implementing a language for specifying active database execution models s ghandeharizadeh , r hull , d jacobs , j castillo , m",sv rajnikant,,,"('rtable_title', 'rtable_year')","['keyword search in databases', nan]","['on implementing a language for specifying active database execution models s ghandeharizadeh , r hull , d jacobs , j castillo , m', nan]",0.0017916595,0.9982083,2
19,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,a new test for thermocompression bonds,sv rajnikant,,,"('rtable_title', 'rtable_year')","['keyword search in databases', nan]","['a new test for thermocompression bonds', nan]",0.38789693,0.61210304,2
18,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,a new test for thermocompression bonds,sv rajnikant,"electronic products ,",,"('rtable_title', 'rtable_venue')","['keyword search in databases', nan]","['a new test for thermocompression bonds', 'electronic products ,']",0.06144677,0.9385533,2
17,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,a new test for thermocompression bonds,"ja arleth , rd demensus",,,"('rtable_title', 'rtable_authors')","['keyword search in databases', 'sv rajnikant']","['a new test for thermocompression bonds', 'ja arleth , rd demensus']",0.013396795,0.98660326,2
16,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,a new test for thermocompression bonds,sv rajnikant,,,"('rtable_title',)",['keyword search in databases'],['a new test for thermocompression bonds'],0.38789693,0.61210304,2
26,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"the japan cache project : an experiment on domain cache m nabeshima www6 / computer networks ,",sv rajnikant,,1997.0,"('rtable_title', 'rtable_year')","['keyword search in databases', nan]","['the japan cache project : an experiment on domain cache m nabeshima www6 / computer networks ,', 1997.0]",0.24465318,0.7553468,2
39,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,a new proposal for seed plant phylogeny : abstract volume of the fifth quadrenniial conference of the lj hickey,,,,"('rtable_title', 'rtable_authors')","['keyword search in databases', 'sv rajnikant']","['a new proposal for seed plant phylogeny : abstract volume of the fifth quadrenniial conference of the lj hickey', nan]",8.900858e-05,0.99991095,2
38,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,a new proposal for seed plant phylogeny : abstract volume of the fifth quadrenniial conference of the lj hickey,sv rajnikant,,,"('rtable_title',)",['keyword search in databases'],['a new proposal for seed plant phylogeny : abstract volume of the fifth quadrenniial conference of the lj hickey'],5.5039334e-05,0.9999449,2
10,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"a model of authorization for next-generation database systems acm trans on database systems ,",sv rajnikant,,,"('rtable_title', 'rtable_venue')","['keyword search in databases', nan]","['a model of authorization for next-generation database systems acm trans on database systems ,', nan]",0.1825272,0.81747276,2
9,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"a model of authorization for next-generation database systems acm trans on database systems ,","r fausto , b elisa , k won , w darrell",,,"('rtable_title', 'rtable_authors')","['keyword search in databases', 'sv rajnikant']","['a model of authorization for next-generation database systems acm trans on database systems ,', 'r fausto , b elisa , k won , w darrell']",0.0021394042,0.9978606,2
8,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,"a model of authorization for next-generation database systems acm trans on database systems ,",sv rajnikant,,,"('rtable_title',)",['keyword search in databases'],"['a model of authorization for next-generation database systems acm trans on database systems ,']",0.18252753,0.81747246,2
40,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,a new proposal for seed plant phylogeny : abstract volume of the fifth quadrenniial conference of the lj hickey,sv rajnikant,"santa barbara , california ,",,"('rtable_title', 'rtable_venue')","['keyword search in databases', nan]","['a new proposal for seed plant phylogeny : abstract volume of the fifth quadrenniial conference of the lj hickey', 'santa barbara , california ,']",4.744556e-05,0.99995255,2
41,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,a new proposal for seed plant phylogeny : abstract volume of the fifth quadrenniial conference of the lj hickey,sv rajnikant,,,"('rtable_title', 'rtable_year')","['keyword search in databases', nan]","['a new proposal for seed plant phylogeny : abstract volume of the fifth quadrenniial conference of the lj hickey', nan]",5.5039334e-05,0.9999449,2
3,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,construction of a dynamic thesaurus and its use for associative information retrieval,sv rajnikant,,,"('rtable_title', 'rtable_year')","['keyword search in databases', nan]","['construction of a dynamic thesaurus and its use for associative information retrieval', nan]",0.09121927,0.90878075,2
2,a system for keyword proximity search on xml databases vldb 2003,"a balmin , v hristidis , n koudas , y papakonstantinou , d srivastava , t wang",,,construction of a dynamic thesaurus and its use for associative information retrieval,sv rajnikant,"proceedings of acm sigir ,",,"('rtable_title', 'rtable_venue')","['keyword search in databases', nan]","['construction of a dynamic thesaurus and its use for associative information retrieval', 'proceedings of acm sigir ,']",0.03901316,0.96098685,2
