,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"case data interchange format standards m imber information and software technology , 1991.0","jm hellerstein , jf naughton , a pfeffer","vldb ,",1995.0,"('rtable_title',)",['generalized search trees for database systems'],"['case data interchange format standards m imber information and software technology , 1991.0']",0.21780345,0.7821965,2
1,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"case data interchange format standards m imber information and software technology , 1991.0",,"vldb ,",1995.0,"('rtable_title', 'rtable_authors')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer']","['case data interchange format standards m imber information and software technology , 1991.0', nan]",0.07838664,0.9216134,2
2,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"case data interchange format standards m imber information and software technology , 1991.0","jm hellerstein , jf naughton , a pfeffer",,1995.0,"('rtable_title', 'rtable_venue')","['generalized search trees for database systems', 'vldb ,']","['case data interchange format standards m imber information and software technology , 1991.0', nan]",0.21876149,0.7812385,2
3,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"case data interchange format standards m imber information and software technology , 1991.0","jm hellerstein , jf naughton , a pfeffer","vldb ,",,"('rtable_title', 'rtable_year')","['generalized search trees for database systems', 1995.0]","['case data interchange format standards m imber information and software technology , 1991.0', nan]",0.21876149,0.7812385,2
22,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"optimal weight assignment for signature generation acm transactions on database systems ,","jm hellerstein , jf naughton , a pfeffer","vldb ,",1992.0,"('rtable_title', 'rtable_year')","['generalized search trees for database systems', 1995.0]","['optimal weight assignment for signature generation acm transactions on database systems ,', 1992.0]",0.08872843,0.9112715,2
21,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"optimal weight assignment for signature generation acm transactions on database systems ,","jm hellerstein , jf naughton , a pfeffer",,1995.0,"('rtable_title', 'rtable_venue')","['generalized search trees for database systems', 'vldb ,']","['optimal weight assignment for signature generation acm transactions on database systems ,', nan]",0.08879239,0.91120756,2
8,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,osha releases final rules for workplace ergonomics,"jm hellerstein , jf naughton , a pfeffer","vldb ,",1995.0,"('rtable_title',)",['generalized search trees for database systems'],['osha releases final rules for workplace ergonomics'],0.49324003,0.50676,2
9,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,osha releases final rules for workplace ergonomics,p thibodeau,"vldb ,",1995.0,"('rtable_title', 'rtable_authors')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer']","['osha releases final rules for workplace ergonomics', 'p thibodeau']",0.20294505,0.79705495,2
10,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,osha releases final rules for workplace ergonomics,"jm hellerstein , jf naughton , a pfeffer","vldb ,",,"('rtable_title', 'rtable_year')","['generalized search trees for database systems', 1995.0]","['osha releases final rules for workplace ergonomics', nan]",0.45095307,0.54904693,2
20,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"optimal weight assignment for signature generation acm transactions on database systems ,","cwr leng , dl lee","vldb ,",1995.0,"('rtable_title', 'rtable_authors')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer']","['optimal weight assignment for signature generation acm transactions on database systems ,', 'cwr leng , dl lee']",0.030773137,0.96922684,2
19,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"optimal weight assignment for signature generation acm transactions on database systems ,","jm hellerstein , jf naughton , a pfeffer","vldb ,",1995.0,"('rtable_title',)",['generalized search trees for database systems'],"['optimal weight assignment for signature generation acm transactions on database systems ,']",0.08872843,0.9112715,2
15,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,a quantitative analysis of simulation and implementation performance for the aodv routing protocol,"id chakeres , em belding-royer","vldb ,",1995.0,"('rtable_title', 'rtable_authors')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer']","['a quantitative analysis of simulation and implementation performance for the aodv routing protocol', 'id chakeres , em belding-royer']",0.24357119,0.75642884,2
24,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"optimal weight assignment for signature generation acm transactions on database systems ,","cwr leng , dl lee","vldb ,",1992.0,"('rtable_title', 'rtable_authors', 'rtable_year')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 1995.0]","['optimal weight assignment for signature generation acm transactions on database systems ,', 'cwr leng , dl lee', 1992.0]",0.030773137,0.96922684,3
23,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"optimal weight assignment for signature generation acm transactions on database systems ,","cwr leng , dl lee",,1995.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 'vldb ,']","['optimal weight assignment for signature generation acm transactions on database systems ,', 'cwr leng , dl lee', nan]",0.046617914,0.95338213,3
17,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,a quantitative analysis of simulation and implementation performance for the aodv routing protocol,"id chakeres , em belding-royer","vldb ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 1995.0]","['a quantitative analysis of simulation and implementation performance for the aodv routing protocol', 'id chakeres , em belding-royer', nan]",0.12999633,0.87000364,3
16,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,a quantitative analysis of simulation and implementation performance for the aodv routing protocol,"id chakeres , em belding-royer",submitted for,1995.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 'vldb ,']","['a quantitative analysis of simulation and implementation performance for the aodv routing protocol', 'id chakeres , em belding-royer', 'submitted for']",0.22509469,0.7749053,3
13,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,osha releases final rules for workplace ergonomics,"jm hellerstein , jf naughton , a pfeffer","computerworld ,",,"('rtable_title', 'rtable_venue', 'rtable_year')","['generalized search trees for database systems', 'vldb ,', 1995.0]","['osha releases final rules for workplace ergonomics', 'computerworld ,', nan]",0.47844344,0.52155656,3
25,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"optimal weight assignment for signature generation acm transactions on database systems ,","jm hellerstein , jf naughton , a pfeffer",,1992.0,"('rtable_title', 'rtable_venue', 'rtable_year')","['generalized search trees for database systems', 'vldb ,', 1995.0]","['optimal weight assignment for signature generation acm transactions on database systems ,', nan, 1992.0]",0.08879239,0.91120756,3
12,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,osha releases final rules for workplace ergonomics,p thibodeau,"vldb ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 1995.0]","['osha releases final rules for workplace ergonomics', 'p thibodeau', nan]",0.15928735,0.84071267,3
11,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,osha releases final rules for workplace ergonomics,p thibodeau,"computerworld ,",1995.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 'vldb ,']","['osha releases final rules for workplace ergonomics', 'p thibodeau', 'computerworld ,']",0.1371112,0.8628888,3
6,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"case data interchange format standards m imber information and software technology , 1991.0","jm hellerstein , jf naughton , a pfeffer",,,"('rtable_title', 'rtable_venue', 'rtable_year')","['generalized search trees for database systems', 'vldb ,', 1995.0]","['case data interchange format standards m imber information and software technology , 1991.0', nan, nan]",0.2912755,0.7087245,3
5,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"case data interchange format standards m imber information and software technology , 1991.0",,"vldb ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 1995.0]","['case data interchange format standards m imber information and software technology , 1991.0', nan, nan]",0.07885272,0.9211472,3
4,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"case data interchange format standards m imber information and software technology , 1991.0",,,1995.0,"('rtable_title', 'rtable_authors', 'rtable_venue')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 'vldb ,']","['case data interchange format standards m imber information and software technology , 1991.0', nan, nan]",0.07885272,0.9211472,3
18,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,a quantitative analysis of simulation and implementation performance for the aodv routing protocol,"id chakeres , em belding-royer",submitted for,,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 'vldb ,', 1995.0]","['a quantitative analysis of simulation and implementation performance for the aodv routing protocol', 'id chakeres , em belding-royer', 'submitted for', nan]",0.11767965,0.88232034,4
7,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"case data interchange format standards m imber information and software technology , 1991.0",,,,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 'vldb ,', 1995.0]","['case data interchange format standards m imber information and software technology , 1991.0', nan, nan, nan]",0.093693145,0.90630686,4
14,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,osha releases final rules for workplace ergonomics,p thibodeau,"computerworld ,",,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 'vldb ,', 1995.0]","['osha releases final rules for workplace ergonomics', 'p thibodeau', 'computerworld ,', nan]",0.14476451,0.85523546,4
26,generic database cost models for hierarchical memory systems,"s manegold , p boncz , m kersten",vldb,2002.0,"optimal weight assignment for signature generation acm transactions on database systems ,","cwr leng , dl lee",,1992.0,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['generalized search trees for database systems', 'jm hellerstein , jf naughton , a pfeffer', 'vldb ,', 1995.0]","['optimal weight assignment for signature generation acm transactions on database systems ,', 'cwr leng , dl lee', nan, 1992.0]",0.046617914,0.95338213,4
