,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p,external hard drives,,,64.24,"('rtable_title',)",['lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908'],['iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p'],0.33639002,0.66361004,2
1,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p,external hard drives,iogear,,64.24,"('rtable_title', 'rtable_brand')","['lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908', nan]","['iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p', 'iogear']",0.44419813,0.55580187,2
2,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p,external hard drives,,,64.24,"('rtable_title', 'rtable_modelno')","['lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908', nan]","['iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p', nan]",0.3363896,0.66361046,2
3,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p,external hard drives,,,20.48,"('rtable_title', 'rtable_price')","['lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908', 64.24]","['iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p', 20.48]",0.25154582,0.7484542,2
4,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p,external hard drives,iogear,,64.24,"('rtable_title', 'rtable_brand', 'rtable_modelno')","['lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908', nan, nan]","['iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p', 'iogear', nan]",0.44419813,0.55580187,3
5,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p,external hard drives,iogear,,20.48,"('rtable_title', 'rtable_brand', 'rtable_price')","['lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908', nan, 64.24]","['iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p', 'iogear', 20.48]",0.18502018,0.8149798,3
6,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p,external hard drives,,,20.48,"('rtable_title', 'rtable_modelno', 'rtable_price')","['lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908', nan, 64.24]","['iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p', nan, 20.48]",0.25154576,0.7484543,3
7,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p,,iogear,,20.48,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_price')","['lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908', 'external hard drives', nan, 64.24]","['iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p', nan, 'iogear', 20.48]",0.4683431,0.5316569,4
8,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p,external hard drives,iogear,,20.48,"('rtable_title', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908', nan, nan, 64.24]","['iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p', 'iogear', nan, 20.48]",0.18502018,0.8149798,4
9,iosafe rugged 250gb usb 3.0 portable external hard drive iosafe 249.99,hard drives,,pa50250u5yr,,iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p,,iogear,,20.48,"('rtable_title', 'rtable_category', 'rtable_brand', 'rtable_modelno', 'rtable_price')","['lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908', 'external hard drives', nan, nan, 64.24]","['iogear micro-lite bonded all-in-one ps 2 kvm cable 10 feet.g2l5003p kvm switches g2l5003p', nan, 'iogear', nan, 20.48]",0.4683431,0.5316569,5
