,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_class',)",[82],[384],0.47247642278671265,0.5275235772132874,2
314,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_city', 'rtable_class')","['atlanta', 82]","['atlanta', 384]",0.47248750925064087,0.5275124907493591,2
315,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404/264 -1334,continental,384,"('rtable_phone', 'rtable_class')","['404-233-7673', 82]","['404/264 -1334', 384]",0.43583357334136963,0.5641664266586304,2
316,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_res_type', 'rtable_class')","['continental', 82]","['continental', 384]",0.47248750925064087,0.5275124907493591,2
336,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_class',)",[82],[384],0.47248750925064087,0.5275124907493591,2
337,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead,' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_name', 'rtable_class')","[""` hedgerose heights inn the '"", 82]","[""` beesley \\ 's of buckhead"", 384]",0.41199713945388794,0.5880028605461121,2
338,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 260 e. paces ferry road ',atlanta,404-233-7673,continental,384,"('rtable_addr', 'rtable_class')","[""' 490 e. paces ferry rd. ne '"", 82]","[""' 260 e. paces ferry road '"", 384]",0.47183626890182495,0.528163731098175,2
339,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_city', 'rtable_class')","['atlanta', 82]","['atlanta', 384]",0.47248750925064087,0.5275124907493591,2
340,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404/264 -1334,continental,384,"('rtable_phone', 'rtable_class')","['404-233-7673', 82]","['404/264 -1334', 384]",0.43583357334136963,0.5641664266586304,2
341,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_res_type', 'rtable_class')","['continental', 82]","['continental', 384]",0.47248750925064087,0.5275124907493591,2
368,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_class',)",[82],[384],0.4776912331581116,0.5223087668418884,2
369,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` beesley \ 's of buckhead ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_name', 'rtable_class')","[""` hedgerose heights inn the '"", 82]","[""` beesley \\ 's of buckhead '"", 384]",0.4067313075065613,0.5932686924934387,2
370,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',260 e. paces ferry road ',atlanta,404-233-7673,continental,384,"('rtable_addr', 'rtable_class')","[""' 490 e. paces ferry rd. ne '"", 82]","[""260 e. paces ferry road '"", 384]",0.47117769718170166,0.5288223028182983,2
371,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_city', 'rtable_class')","['atlanta', 82]","['atlanta', 384]",0.47248750925064087,0.5275124907493591,2
372,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404/264 -1334,continental,384,"('rtable_phone', 'rtable_class')","['404-233-7673', 82]","['404/264 -1334', 384]",0.43583357334136963,0.5641664266586304,2
373,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_res_type', 'rtable_class')","['continental', 82]","['continental', 384]",0.47771763801574707,0.5222823619842529,2
400,` beesley \ 's of buckhead ',' 260 e. paces ferry road ',atlanta,404/264 -1334,continental,384,` hedgerose heights inn the ',' 490 e. paces ferry rd. ne ',atlanta,404-233-7673,continental,384,"('rtable_class',)",[82],[384],0.47771763801574707,0.5222823619842529,2
