,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,Fire Alarms Ed Sheeran Songs I Wrote With Amy Pop,,,,$ 1.29,,,"November 24 , 2014","('rtable_Song_Name', 'rtable_Artist_Name')","['Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46', 'David Guetta']","['Fire Alarms Ed Sheeran Songs I Wrote With Amy Pop', nan]",0.3416992,0.65830076,2
154,"Clean 1989 Pop , Music , Rock 27-Oct-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46,David Guetta,,,$ 1.29,,,"November 24 , 2014","('ltable_Song_Name',)","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14']","['Clean 1989 Pop , Music , Rock 27-Oct-14']",0.13380447,0.8661955,2
157,"Clean 1989 Pop , Music , Rock 27-Oct-14",,,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,,3:20,,Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46,David Guetta,,,$ 1.29,,,"November 24 , 2014","('ltable_Song_Name', 'ltable_Price')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14', nan]","['Clean 1989 Pop , Music , Rock 27-Oct-14', '$ 1.29']",0.22579083,0.77420914,2
158,"Clean 1989 Pop , Music , Rock 27-Oct-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,"‰ ãÑ 2014 Big Machine Records , LLC .",3:20,,Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46,David Guetta,,,$ 1.29,,,"November 24 , 2014","('ltable_Song_Name', 'ltable_CopyRight')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14', nan]","['Clean 1989 Pop , Music , Rock 27-Oct-14', '‰ ãÑ 2014 Big Machine Records , LLC .']",0.2618873,0.7381127,2
159,"Clean 1989 Pop , Music , Rock 27-Oct-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,4:31,,Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46,David Guetta,,,$ 1.29,,,"November 24 , 2014","('ltable_Song_Name', 'ltable_Time')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14', '3:20']","['Clean 1989 Pop , Music , Rock 27-Oct-14', '4:31']",0.16806355,0.8319364,2
160,"Clean 1989 Pop , Music , Rock 27-Oct-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46,David Guetta,,,$ 1.29,,,"November 24 , 2014","('ltable_Song_Name', 'ltable_Released')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14', nan]","['Clean 1989 Pop , Music , Rock 27-Oct-14', nan]",0.13380447,0.8661955,2
32,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,"Poison James Newton Howard Peter Pan ( Original Motion Picture Soundtrack ) $ 1.29 September 12 , 2013",,,,$ 1.29,,,"November 24 , 2014","('rtable_Song_Name', 'rtable_Artist_Name')","['Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46', 'David Guetta']","['Poison James Newton Howard Peter Pan ( Original Motion Picture Soundtrack ) $ 1.29 September 12 , 2013', nan]",0.42503047,0.57496953,2
155,"Clean 1989 Pop , Music , Rock 27-Oct-14",Taylor Swift,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46,David Guetta,,,$ 1.29,,,"November 24 , 2014","('ltable_Song_Name', 'ltable_Artist_Name')","['Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14', nan]","['Clean 1989 Pop , Music , Rock 27-Oct-14', 'Taylor Swift']",0.099468015,0.900532,2
86,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,Said Nobody Meat and Candy,David Guetta,,,$ 1.29,,,"November 24 , 2014","('rtable_Song_Name',)",['Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46'],['Said Nobody Meat and Candy'],0.1829683,0.8170317,2
87,"Dangerous ( feat . Sam Martin ) [ Robin Schulz Remix ] [ Radio Edit ] David Guetta Listen ( Deluxe Version ) $ 1.29 2014 What A Music Ltd. under exclusive license to Parlophone/Warner Music France , under exclusive license to Atlantic Recording Corporation for the United States . All rights reserved . 24-Nov-14",,,"Dance , Music , Rock , House , Electronic , French Pop",,,3:20,,Said Nobody Meat and Candy,David Guetta,,,$ 1.29,,,"November 24 , 2014","('rtable_Song_Name', 'rtable_Album_Name')","['Listen ( feat . John Legend ) Listen ( Deluxe ) Dance & Electronic 2015 If Moving Your Mine 3:46', nan]","['Said Nobody Meat and Candy', nan]",0.1829683,0.8170317,2
