,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,open issues in parallel query optimization,tk sellis,"acm trans . on database systems ,",,"('rtable_title',)",['multi-query optimization'],['open issues in parallel query optimization'],0.18878356,0.8112165,2
1,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,open issues in parallel query optimization,"d florescu , w hasan , p valdurize","acm trans . on database systems ,",,"('rtable_title', 'rtable_authors')","['multi-query optimization', 'tk sellis']","['open issues in parallel query optimization', 'd florescu , w hasan , p valdurize']",0.0016829259,0.9983171,2
2,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,open issues in parallel query optimization,tk sellis,"acm sigmod record ,",,"('rtable_title', 'rtable_venue')","['multi-query optimization', 'acm trans . on database systems ,']","['open issues in parallel query optimization', 'acm sigmod record ,']",0.0090262825,0.99097365,2
3,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,open issues in parallel query optimization,tk sellis,"acm trans . on database systems ,",,"('rtable_title', 'rtable_year')","['multi-query optimization', nan]","['open issues in parallel query optimization', nan]",0.18878356,0.8112165,2
8,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,"pma ~ es ~ , h",tk sellis,"& hellip ; rewrite optimization in starburst . ibm almaden research & hellip ; ,",,"('rtable_title', 'rtable_venue')","['multi-query optimization', 'acm trans . on database systems ,']","['pma ~ es ~ , h', '& hellip ; rewrite optimization in starburst . ibm almaden research & hellip ; ,']",0.091276586,0.9087235,2
4,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,open issues in parallel query optimization,"d florescu , w hasan , p valdurize","acm sigmod record ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['multi-query optimization', 'tk sellis', 'acm trans . on database systems ,']","['open issues in parallel query optimization', 'd florescu , w hasan , p valdurize', 'acm sigmod record ,']",0.00011060179,0.9998894,3
5,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,open issues in parallel query optimization,"d florescu , w hasan , p valdurize","acm trans . on database systems ,",,"('rtable_title', 'rtable_authors', 'rtable_year')","['multi-query optimization', 'tk sellis', nan]","['open issues in parallel query optimization', 'd florescu , w hasan , p valdurize', nan]",0.0016829259,0.9983171,3
6,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,open issues in parallel query optimization,tk sellis,"acm sigmod record ,",,"('rtable_title', 'rtable_venue', 'rtable_year')","['multi-query optimization', 'acm trans . on database systems ,', nan]","['open issues in parallel query optimization', 'acm sigmod record ,', nan]",0.0090262825,0.99097365,3
9,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,"pma ~ es ~ , h",w hasan,"& hellip ; rewrite optimization in starburst . ibm almaden research & hellip ; ,",,"('rtable_title', 'rtable_authors', 'rtable_venue')","['multi-query optimization', 'tk sellis', 'acm trans . on database systems ,']","['pma ~ es ~ , h', 'w hasan', '& hellip ; rewrite optimization in starburst . ibm almaden research & hellip ; ,']",0.11680822,0.8831917,3
10,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,"pma ~ es ~ , h",tk sellis,"& hellip ; rewrite optimization in starburst . ibm almaden research & hellip ; ,",,"('rtable_title', 'rtable_venue', 'rtable_year')","['multi-query optimization', 'acm trans . on database systems ,', nan]","['pma ~ es ~ , h', '& hellip ; rewrite optimization in starburst . ibm almaden research & hellip ; ,', nan]",0.091276586,0.9087235,3
7,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,open issues in parallel query optimization,"d florescu , w hasan , p valdurize","acm sigmod record ,",,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['multi-query optimization', 'tk sellis', 'acm trans . on database systems ,', nan]","['open issues in parallel query optimization', 'd florescu , w hasan , p valdurize', 'acm sigmod record ,', nan]",0.00011060179,0.9998894,4
11,open issues in parallel query optimization,"w hasan , d florescu , p valduriez",sigmod record,1996,"pma ~ es ~ , h",w hasan,"& hellip ; rewrite optimization in starburst . ibm almaden research & hellip ; ,",,"('rtable_title', 'rtable_authors', 'rtable_venue', 'rtable_year')","['multi-query optimization', 'tk sellis', 'acm trans . on database systems ,', nan]","['pma ~ es ~ , h', 'w hasan', '& hellip ; rewrite optimization in starburst . ibm almaden research & hellip ; ,', nan]",0.11680822,0.8831917,4
