,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
88,"John Cougar , John Deere , John 3:16",Naughty Boy,"John Cougar , John Deere , John 3:16 - Single","Country , Music",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Top Floor ( Cabana ) [ feat . Ed Sheeran ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Genre')","[""Lifted ( feat . Emeli Sand ' © & Professor Green )"", 'Hotel Cabana ( Deluxe Version )', 'Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock']","['John Cougar , John Deere , John 3:16', 'John Cougar , John Deere , John 3:16 - Single', 'Country , Music']",0.28997,0.71002996,3
2,Sing Me Back Home,Ben Haggard,Hotel Cabana ( Deluxe Version ),"Country , Music",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Top Floor ( Cabana ) [ feat . Ed Sheeran ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014","('ltable_Song_Name', 'ltable_Artist_Name', 'ltable_Genre')","[""Lifted ( feat . Emeli Sand ' © & Professor Green )"", 'Naughty Boy', 'Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock']","['Sing Me Back Home', 'Ben Haggard', 'Country , Music']",0.25737837,0.74262166,3
3,Sing Me Back Home,Naughty Boy,Working Man 's Poet - A Tribute To Merle Haggard,"Country , Music",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Top Floor ( Cabana ) [ feat . Ed Sheeran ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Genre')","[""Lifted ( feat . Emeli Sand ' © & Professor Green )"", 'Hotel Cabana ( Deluxe Version )', 'Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock']","['Sing Me Back Home', ""Working Man 's Poet - A Tribute To Merle Haggard"", 'Country , Music']",0.29772988,0.7022701,3
4,Sing Me Back Home,Naughty Boy,Working Man 's Poet - A Tribute To Merle Haggard,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,‰ ãÑ 2014 Broken Bow Records,4:15,6-May-14,Top Floor ( Cabana ) [ feat . Ed Sheeran ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_CopyRight')","[""Lifted ( feat . Emeli Sand ' © & Professor Green )"", 'Hotel Cabana ( Deluxe Version )', '2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd']","['Sing Me Back Home', ""Working Man 's Poet - A Tribute To Merle Haggard"", '‰ ãÑ 2014 Broken Bow Records']",0.3576774,0.64232254,3
90,"John Cougar , John Deere , John 3:16",Naughty Boy,"John Cougar , John Deere , John 3:16 - Single","Country , Music",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Top Floor ( Cabana ) [ feat . Ed Sheeran ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Genre', 'ltable_Price')","[""Lifted ( feat . Emeli Sand ' © & Professor Green )"", 'Hotel Cabana ( Deluxe Version )', 'Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock', '$ 1.29']","['John Cougar , John Deere , John 3:16', 'John Cougar , John Deere , John 3:16 - Single', 'Country , Music', '$ 1.29']",0.28997,0.71002996,4
91,"John Cougar , John Deere , John 3:16",Naughty Boy,"John Cougar , John Deere , John 3:16 - Single","Country , Music",$ 1.29,2015 Hit Red Records under exclusive license to Capitol Records Nashville,4:15,6-May-14,Top Floor ( Cabana ) [ feat . Ed Sheeran ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Genre', 'ltable_CopyRight')","[""Lifted ( feat . Emeli Sand ' © & Professor Green )"", 'Hotel Cabana ( Deluxe Version )', 'Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock', '2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd']","['John Cougar , John Deere , John 3:16', 'John Cougar , John Deere , John 3:16 - Single', 'Country , Music', '2015 Hit Red Records under exclusive license to Capitol Records Nashville']",0.22361979,0.7763802,4
92,"John Cougar , John Deere , John 3:16",Naughty Boy,"John Cougar , John Deere , John 3:16 - Single","Country , Music",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,3:41,6-May-14,Top Floor ( Cabana ) [ feat . Ed Sheeran ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Genre', 'ltable_Time')","[""Lifted ( feat . Emeli Sand ' © & Professor Green )"", 'Hotel Cabana ( Deluxe Version )', 'Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock', '4:15']","['John Cougar , John Deere , John 3:16', 'John Cougar , John Deere , John 3:16 - Single', 'Country , Music', '3:41']",0.27300927,0.72699076,4
93,"John Cougar , John Deere , John 3:16",Naughty Boy,"John Cougar , John Deere , John 3:16 - Single","Country , Music",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,9-Jun-15,Top Floor ( Cabana ) [ feat . Ed Sheeran ],Naughty Boy,Hotel Cabana [ Explicit ],Pop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014","('ltable_Song_Name', 'ltable_Album_Name', 'ltable_Genre', 'ltable_Released')","[""Lifted ( feat . Emeli Sand ' © & Professor Green )"", 'Hotel Cabana ( Deluxe Version )', 'Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock', '6-May-14']","['John Cougar , John Deere , John 3:16', 'John Cougar , John Deere , John 3:16 - Single', 'Country , Music', '9-Jun-15']",0.28997,0.71002996,4
66,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Badman,Wiley,Snakes & Ladders [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,2:09,"May 6 , 2014","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Album_Name', 'rtable_Genre')","['Top Floor ( Cabana ) [ feat . Ed Sheeran ]', 'Naughty Boy', 'Hotel Cabana [ Explicit ]', 'Pop']","['Badman', 'Wiley', 'Snakes & Ladders [ Explicit ]', 'Rap & Hip-Hop']",0.42648616,0.57351387,4
68,Lifted ( feat . Emeli Sand ' © & Professor Green ),Naughty Boy,Hotel Cabana ( Deluxe Version ),"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,2013 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,4:15,6-May-14,Badman,Wiley,Snakes & Ladders [ Explicit ],Pop,$ 1.29,2014 Big Dada,2:09,"May 6 , 2014","('rtable_Song_Name', 'rtable_Artist_Name', 'rtable_Album_Name', 'rtable_CopyRight')","['Top Floor ( Cabana ) [ feat . Ed Sheeran ]', 'Naughty Boy', 'Hotel Cabana [ Explicit ]', '( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd']","['Badman', 'Wiley', 'Snakes & Ladders [ Explicit ]', '2014 Big Dada']",0.4027598,0.59724015,4
