,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,tivo hd xl black digital video recorder tcd658000,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95,"('ltable_name',)",['sony pink cyber-shot 7.2 megapixel digital camera dscw120p'],['tivo hd xl black digital video recorder tcd658000'],1,0,0.08966443,0.9103356,2
32,,linksys etherfast ezxs88w ethernet switch ezxs88w,linksys etherfast 8-port 10/100,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95,"('ltable_name', 'ltable_description')","['sony pink cyber-shot 7.2 megapixel digital camera dscw120p', ""sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish""]","['linksys etherfast ezxs88w ethernet switch ezxs88w', 'linksys etherfast 8-port 10/100']",1,0,0.055592947,0.94440705,2
31,,linksys etherfast ezxs88w ethernet switch ezxs88w,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95,"('ltable_name',)",['sony pink cyber-shot 7.2 megapixel digital camera dscw120p'],['linksys etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.056137055,0.9438629,2
29,,linksys etherfast ezxs88w ethernet switch ezxs88w,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95,"('ltable_name', 'ltable_price')","['sony pink cyber-shot 7.2 megapixel digital camera dscw120p', nan]","['linksys etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.121493064,0.87850696,2
28,,linksys etherfast ezxs88w ethernet switch ezxs88w,linksys etherfast 8-port,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95,"('ltable_name', 'ltable_description')","['sony pink cyber-shot 7.2 megapixel digital camera dscw120p', ""sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish""]","['linksys etherfast ezxs88w ethernet switch ezxs88w', 'linksys etherfast 8-port']",1,0,0.048394606,0.9516054,2
27,,linksys etherfast ezxs88w ethernet switch ezxs88w,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95,"('ltable_name',)",['sony pink cyber-shot 7.2 megapixel digital camera dscw120p'],['linksys etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.056137055,0.9438629,2
25,,linksys etherfast ezxs88w ethernet switch ezxs88w,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95,"('ltable_name', 'ltable_price')","['sony pink cyber-shot 7.2 megapixel digital camera dscw120p', nan]","['linksys etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.121493064,0.87850696,2
24,,linksys etherfast ezxs88w ethernet switch ezxs88w,linksys etherfast,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95,"('ltable_name', 'ltable_description')","['sony pink cyber-shot 7.2 megapixel digital camera dscw120p', ""sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish""]","['linksys etherfast ezxs88w ethernet switch ezxs88w', 'linksys etherfast']",1,0,0.041355673,0.9586444,2
23,,linksys etherfast ezxs88w ethernet switch ezxs88w,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95,"('ltable_name',)",['sony pink cyber-shot 7.2 megapixel digital camera dscw120p'],['linksys etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.05613707,0.9438629,2
21,,linksys etherfast ezxs88w ethernet switch ezxs88w,sony pink cyber-shot 7.2 megapixel digital camera dscw120p 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom pink finish,,olympus fe-360 digital camera pink 226540,8 megapixel 16:9 3x optical zoom 4x digital zoom 2.5 ' color lcd,104.95,"('ltable_name', 'ltable_price')","['sony pink cyber-shot 7.2 megapixel digital camera dscw120p', nan]","['linksys etherfast ezxs88w ethernet switch ezxs88w', nan]",1,0,0.121493064,0.87850696,2
