,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,ptool : a light weight persistent object manager 1995,"r grossman , d hanley , x qin",vldb,,"j , hammer , j. widom . view maintenance in a warehousing environment y zhuge , h garcia-molina",,proc . of the acm sigmod intl. conf . on management of,,"('ltable_title', 'ltable_authors')","['multiple-view self-maintenance in data warehousing environments n huyn 1997', nan]","['ptool : a light weight persistent object manager 1995', 'r grossman , d hanley , x qin']",0.09468823,0.90531176,2
30,"the reach active oodbms a buchmann , a deutsch , j zimmermann , m higa sigmod conference 1995",,,,"j , hammer , j. widom . view maintenance in a warehousing environment y zhuge , h garcia-molina",,proc . of the acm sigmod intl. conf . on management of,,"('ltable_title', 'ltable_venue')","['multiple-view self-maintenance in data warehousing environments n huyn 1997', 'vldb']","['the reach active oodbms a buchmann , a deutsch , j zimmermann , m higa sigmod conference 1995', nan]",0.0019976364,0.99800235,2
31,"the reach active oodbms a buchmann , a deutsch , j zimmermann , m higa sigmod conference 1995",,vldb,,"j , hammer , j. widom . view maintenance in a warehousing environment y zhuge , h garcia-molina",,proc . of the acm sigmod intl. conf . on management of,,"('ltable_title', 'ltable_year')","['multiple-view self-maintenance in data warehousing environments n huyn 1997', nan]","['the reach active oodbms a buchmann , a deutsch , j zimmermann , m higa sigmod conference 1995', nan]",0.002479848,0.99752015,2
21,"publish/subscribe on the web at extreme speed j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha vldb",,vldb,2000.0,"j , hammer , j. widom . view maintenance in a warehousing environment y zhuge , h garcia-molina",,proc . of the acm sigmod intl. conf . on management of,,"('ltable_title', 'ltable_year')","['multiple-view self-maintenance in data warehousing environments n huyn 1997', nan]","['publish/subscribe on the web at extreme speed j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha vldb', 2000.0]",0.0066130087,0.99338704,2
20,"publish/subscribe on the web at extreme speed j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha vldb",,,,"j , hammer , j. widom . view maintenance in a warehousing environment y zhuge , h garcia-molina",,proc . of the acm sigmod intl. conf . on management of,,"('ltable_title', 'ltable_venue')","['multiple-view self-maintenance in data warehousing environments n huyn 1997', 'vldb']","['publish/subscribe on the web at extreme speed j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha vldb', nan]",0.015815519,0.9841845,2
19,"publish/subscribe on the web at extreme speed j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha vldb",,vldb,,"j , hammer , j. widom . view maintenance in a warehousing environment y zhuge , h garcia-molina",,proc . of the acm sigmod intl. conf . on management of,,"('ltable_title', 'ltable_authors')","['multiple-view self-maintenance in data warehousing environments n huyn 1997', nan]","['publish/subscribe on the web at extreme speed j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha vldb', nan]",0.009641543,0.9903584,2
18,"publish/subscribe on the web at extreme speed j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha vldb",,vldb,,"j , hammer , j. widom . view maintenance in a warehousing environment y zhuge , h garcia-molina",,proc . of the acm sigmod intl. conf . on management of,,"('ltable_title',)",['multiple-view self-maintenance in data warehousing environments n huyn 1997'],"['publish/subscribe on the web at extreme speed j pereira , f fabret , f llirbat , r preotiuc-pietro , k ross , d shasha vldb']",0.009641543,0.9903584,2
28,"the reach active oodbms a buchmann , a deutsch , j zimmermann , m higa sigmod conference 1995",,vldb,,"j , hammer , j. widom . view maintenance in a warehousing environment y zhuge , h garcia-molina",,proc . of the acm sigmod intl. conf . on management of,,"('ltable_title',)",['multiple-view self-maintenance in data warehousing environments n huyn 1997'],"['the reach active oodbms a buchmann , a deutsch , j zimmermann , m higa sigmod conference 1995']",0.002479848,0.99752015,2
13,multiple-view self-maintenance in data warehousing environments n huyn 1997,,vldb,,"fehler und fehlerkorrektur , fernstudieneinheit 19 , langenscheidt , mã 1/4 nchen , 1997/98",k kleppin,proc . of the acm sigmod intl. conf . on management of,,"('rtable_title', 'rtable_authors')","['j , hammer , j. widom . view maintenance in a warehousing environment y zhuge , h garcia-molina', nan]","['fehler und fehlerkorrektur , fernstudieneinheit 19 , langenscheidt , mã 1/4 nchen , 1997/98', 'k kleppin']",0.006140018,0.99386,2
12,multiple-view self-maintenance in data warehousing environments n huyn 1997,,vldb,,"fehler und fehlerkorrektur , fernstudieneinheit 19 , langenscheidt , mã 1/4 nchen , 1997/98",,proc . of the acm sigmod intl. conf . on management of,,"('rtable_title',)","['j , hammer , j. widom . view maintenance in a warehousing environment y zhuge , h garcia-molina']","['fehler und fehlerkorrektur , fernstudieneinheit 19 , langenscheidt , mã 1/4 nchen , 1997/98']",0.16795261,0.8320474,2
