,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,nan,nan,nan,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,memory,da-lite,be450g,nan,1
1,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,nan,nan,nan,nan,accell ultraav b101b-003b display port with vga active adapter accell b101b-003b 24.99,projection screens,kingston,nan,nan,1
2,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,nan,nan,nan,nan,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,projection screens,da-lite,gbu421w6,nan,1
3,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,nan,nan,sf16n4/tqp,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,laser printer toner,da-lite,nan,nan,1
4,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,nan,nan,nan,nan,lacie rikiki 320 gb usb 2.0 portable external hard drive 301908 lacie 301908,projection screens,da-lite,a362-12cp,nan,1
5,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,printers,nan,nan,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,512-p3-1301-kr,nan,1
6,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,digital cameras,nan,nan,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,nan,nan,1
7,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,printers,nan,nan,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,projection screens,da-lite,nan,nan,1
8,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,nan,nan,nan,nan,da-lite 27651 da-glas deluxe rear projection screen - 96 x 96 av format,printer accessories,da-lite,512-p3-1301-kr,nan,1
9,da-lite da-plex deluxe rear projection screen - 96 x 96 av format electronics - general da-lite 27557 6426.99,nan,nan,nan,nan,avf resl422b-f orbital tilt and turn tv mount with av shelving for 25 to 40-inch flat panel tv screens black resl422b-f 125.99,projection screens,da-lite,t048220,nan,1
