,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,da-lite,electronics - general,87062,7443.99,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,projection screens,p-sdhc4g2-ef / purple,2622.99,da-glas base rear projection screen - 70 x 70 av format da-lite,0
1,da-lite,electronics - general,nan,479.98,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,projection screens,ktd-ws667 / 8g,2622.99,da-glas base rear projection screen - 70 x 70 av format da-lite,0
2,da-lite,electronics - general,nan,7443.99,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,projection screens,it4ll-gmt,2622.99,da-glas base rear projection screen - 70 x 70 av format da-lite,0
3,da-lite,electronics - general,gbu421w6,7443.99,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,usb flash drives,nan,2622.99,da-glas base rear projection screen - 70 x 70 av format da-lite,0
4,da-lite,electronics - general,nan,7443.99,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,graphics cards,q3675a,2622.99,da-glas base rear projection screen - 70 x 70 av format da-lite,0
5,da-lite,tv accessories,nan,7443.99,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,projection screens,97556,2622.99,da-glas base rear projection screen - 70 x 70 av format da-lite,0
6,da-lite,electronics - general,hd527b3,479.98,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,projection screens,nan,2622.99,da-glas base rear projection screen - 70 x 70 av format da-lite,0
7,da-lite,electronics - general,nan,7443.99,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,evga,projection screens,gbu421w6,2622.99,da-glas base rear projection screen - 70 x 70 av format da-lite,0
8,da-lite,electronics - general,nan,7443.99,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,usb flash drives,a362-12cp,2622.99,da-glas base rear projection screen - 70 x 70 av format da-lite,0
9,da-lite,electronics - general,sf16n4/tqp,7443.99,da-lite da-glas self trimming rear projection screen - 96 x 120 av format 27915,nan,projection screens,nan,2622.99,antec tricool case fan tricool 120mm 11.19,0
