,explanation,label,latency,match,prediction,row,type
0,"{'ltable_ABV': -0.030131848743172887, 'ltable_Beer_Name': -0.05743626996560231, 'ltable_Brew_Factory_Name': -0.07127706437591297, 'ltable_id': -0.03084909791389494, 'rtable_Beer_Name': -0.08485557657840394, 'rtable_Brew_Factory_Name': -0.12706801849048097}",0.0,2.066052005975507,0.0,[0.91869693 0.08130307],1219-2470,mojito-d
1,"{'ltable_ABV': -0.05364930472003826, 'ltable_Beer_Name': -0.09420319603218097, 'ltable_Brew_Factory_Name': -0.0962489499947162, 'ltable_Style': -0.062492694878339576, 'rtable_Beer_Name': -0.06432876606332986, 'rtable_Style': -0.045629662985018374}",0.0,2.0158634340041317,0.0,[0.97184506 0.02815494],492-1635,mojito-d
2,"{'ltable_ABV': 0.06888085696894462, 'ltable_Beer_Name': -0.06298431986625559, 'ltable_Brew_Factory_Name': -0.008299846898453415, 'ltable_Style': -0.015611589495429354, 'rtable_ABV': 0.043706736550657675, 'rtable_Beer_Name': 0.0045088267776876734, 'rtable_Brew_Factory_Name': -0.03837698594986529, 'rtable_id': -0.04123255639243358}",1.0,2.2176207049633376,1.0,[0.10214567 0.89785433],3917-2224,mojito-d
3,"{'ltable_ABV': -0.10984175063573633, 'ltable_Beer_Name': -0.09864392008491096, 'ltable_Style': -0.04931457673904824, 'rtable_ABV': -0.05388380363804893, 'rtable_Beer_Name': -0.09282055841728469, 'rtable_Brew_Factory_Name': -0.0528088955881856}",0.0,2.0077024890342727,0.0,[0.88006341 0.11993659],2155-2948,mojito-d
4,"{'ltable_Beer_Name': -0.042288401579921135, 'ltable_Brew_Factory_Name': 0.07273449930394459, 'ltable_Style': 0.036769460197908894, 'rtable_ABV': 0.06742523170511329, 'rtable_Beer_Name': -0.048245732645891735, 'rtable_Brew_Factory_Name': -0.048977231246996523, 'rtable_id': 0.05293470770633852}",1.0,2.0137292679864913,1.0,[0.05585104 0.94414896],271-1410,mojito-d
5,"{'ltable_ABV': -0.06500221948725848, 'ltable_Beer_Name': -0.10685690402785909, 'ltable_Brew_Factory_Name': -0.026692253129702616, 'rtable_ABV': -0.05852502625071113, 'rtable_Beer_Name': -0.08220346924928908, 'rtable_Brew_Factory_Name': -0.09012059969212481, 'rtable_Style': -0.07169341595893451}",0.0,2.087736293033231,0.0,[0.98690173 0.01309827],3309-716,mojito-d
6,"{'ltable_Beer_Name': -0.07801059671011924, 'ltable_Brew_Factory_Name': -0.058156332567615175, 'rtable_ABV': 0.005962589789277021, 'rtable_Beer_Name': -0.06518526042888838, 'rtable_Brew_Factory_Name': -0.04164573226306019, 'rtable_Style': -0.046767614165853705}",0.0,2.243115919001866,0.0,[0.62081394 0.37918606],1024-37,mojito-d
7,"{'ltable_Beer_Name': -0.006940866860647323, 'ltable_Brew_Factory_Name': -0.00868527324622282, 'ltable_Style': -0.018078339223144092, 'rtable_ABV': 0.028851638037435446, 'rtable_Beer_Name': 0.06241615908261145, 'rtable_Brew_Factory_Name': -0.03344252531597617, 'rtable_id': -0.03569604919723884}",1.0,2.036595507990569,1.0,[0.05496001 0.94503999],1780-685,mojito-d
8,"{'ltable_Beer_Name': -0.12149695171749864, 'ltable_Brew_Factory_Name': -0.11716026691824122, 'ltable_Style': -0.04975026972925612, 'ltable_id': -0.07070990335679339, 'rtable_Beer_Name': -0.07049476032434239, 'rtable_Brew_Factory_Name': -0.09647301545902354, 'rtable_Style': -0.04373543700638159, 'rtable_id': -0.0821692551200722}",0.0,2.050551866006572,0.0,[0.92241275 0.07758725],1479-1563,mojito-d
9,"{'ltable_Beer_Name': -0.09029954097335985, 'ltable_Brew_Factory_Name': -0.05688155592600114, 'rtable_Beer_Name': -0.08654569746112115, 'rtable_Brew_Factory_Name': -0.07368147100332655, 'rtable_Style': -0.046583830779350896, 'rtable_id': -0.048433680099534485}",0.0,2.1046794329886325,0.0,[0.97732948 0.02267052],2026-1679,mojito-d
10,"{'ltable_Beer_Name': -0.11143566673710951, 'ltable_Brew_Factory_Name': -0.10247168929574588, 'ltable_id': -0.060101796849267926, 'rtable_ABV': -0.08031785442971012, 'rtable_Beer_Name': -0.06913396870540686, 'rtable_Brew_Factory_Name': -0.07402579234711157}",0.0,2.171784899022896,0.0,[0.93470398 0.06529602],2155-1261,mojito-d
11,"{'ltable_Beer_Name': -0.07660328499528833, 'ltable_Brew_Factory_Name': -0.059104119212571346, 'ltable_Style': -0.04447860548377178, 'rtable_Beer_Name': -0.1116941608175858, 'rtable_Brew_Factory_Name': -0.09639891904653651, 'rtable_Style': -0.04599585445108127}",0.0,2.096931971027516,0.0,[0.9566625 0.0433375],525-433,mojito-d
12,"{'ltable_ABV': -0.01579706334912076, 'ltable_Beer_Name': -0.09420263388464173, 'ltable_Brew_Factory_Name': -0.03850603395882562, 'ltable_id': -0.03359623447457521, 'rtable_Beer_Name': -0.11278664931413446, 'rtable_Brew_Factory_Name': -0.08023769050016466}",0.0,2.0882890219800174,0.0,[0.97299728 0.02700272],3-641,mojito-d
13,"{'ltable_Beer_Name': -0.08762988923233966, 'ltable_Brew_Factory_Name': -0.053867483320689954, 'ltable_Style': -0.028440749565151312, 'ltable_id': -0.03953210928655166, 'rtable_ABV': -0.037778183583154226, 'rtable_Beer_Name': -0.0778676604976074, 'rtable_Brew_Factory_Name': -0.09977477275645474}",0.0,2.2334101810120046,0.0,[0.6849182 0.3150818],4068-2374,mojito-d
