,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"olap , relational , and multidimensional database systems",g colliat,sigmod record,1996.0,"olap , relational , and multidimensional database system","l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('rtable_title',)",['cmd : a multidimensional declustering method for parallel database systems'],"['olap , relational , and multidimensional database system']",0.46720439195632935,0.5327956080436707,2
112,cmd : a multidimensional declustering method for parallel database systems,g colliat,"proceedings of international conference on vldb , august ,",1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_venue')","['olap , relational , and multidimensional database systems', 'sigmod record']","['cmd : a multidimensional declustering method for parallel database systems', 'proceedings of international conference on vldb , august ,']",0.12419182062149048,0.8758081793785095,2
113,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_year')","['olap , relational , and multidimensional database systems', 1996.0]","['cmd : a multidimensional declustering method for parallel database systems', nan]",0.07537555694580078,0.9246244430541992,2
232,cmd : a multidimensional declustering method for parallel database systems,g colliat,proceedings of international,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_venue')","['olap , relational , and multidimensional database systems', 'sigmod record']","['cmd : a multidimensional declustering method for parallel database systems', 'proceedings of international']",0.11383724212646484,0.8861627578735352,2
231,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem",sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_authors')","['olap , relational , and multidimensional database systems', 'g colliat']","['cmd : a multidimensional declustering method for parallel database systems', 'l jianzhong , j srivastava , d rotem']",0.05451786518096924,0.9454821348190308,2
230,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title',)","['olap , relational , and multidimensional database systems']",['cmd : a multidimensional declustering method for parallel database systems'],0.06942832469940186,0.9305716753005981,2
118,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title',)","['olap , relational , and multidimensional database systems']",['cmd : a multidimensional declustering method for parallel database systems'],0.0692092776298523,0.9307907223701477,2
119,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong ,",sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_authors')","['olap , relational , and multidimensional database systems', 'g colliat']","['cmd : a multidimensional declustering method for parallel database systems', 'l jianzhong ,']",0.055982768535614014,0.944017231464386,2
120,cmd : a multidimensional declustering method for parallel database systems,g colliat,"proceedings of international conference on vldb , august ,",1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_venue')","['olap , relational , and multidimensional database systems', 'sigmod record']","['cmd : a multidimensional declustering method for parallel database systems', 'proceedings of international conference on vldb , august ,']",0.11929440498352051,0.8807055950164795,2
121,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_year')","['olap , relational , and multidimensional database systems', 1996.0]","['cmd : a multidimensional declustering method for parallel database systems', nan]",0.07521820068359375,0.9247817993164062,2
225,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_year')","['olap , relational , and multidimensional database systems', 1996.0]","['cmd : a multidimensional declustering method for parallel database systems', nan]",0.07560616731643677,0.9243938326835632,2
224,cmd : a multidimensional declustering method for parallel database systems,g colliat,"conference on vldb , august ,",1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_venue')","['olap , relational , and multidimensional database systems', 'sigmod record']","['cmd : a multidimensional declustering method for parallel database systems', 'conference on vldb , august ,']",0.1129295825958252,0.8870704174041748,2
126,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title',)","['olap , relational , and multidimensional database systems']",['cmd : a multidimensional declustering method for parallel database systems'],0.06919825077056885,0.9308017492294312,2
127,cmd : a multidimensional declustering method for parallel database systems,"srivastava , d rotem",sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_authors')","['olap , relational , and multidimensional database systems', 'g colliat']","['cmd : a multidimensional declustering method for parallel database systems', 'srivastava , d rotem']",0.055670738220214844,0.9443292617797852,2
128,cmd : a multidimensional declustering method for parallel database systems,g colliat,"proceedings of international conference on vldb , august ,",1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_venue')","['olap , relational , and multidimensional database systems', 'sigmod record']","['cmd : a multidimensional declustering method for parallel database systems', 'proceedings of international conference on vldb , august ,']",0.12334829568862915,0.8766517043113708,2
129,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_year')","['olap , relational , and multidimensional database systems', 1996.0]","['cmd : a multidimensional declustering method for parallel database systems', nan]",0.07537943124771118,0.9246205687522888,2
223,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem",sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_authors')","['olap , relational , and multidimensional database systems', 'g colliat']","['cmd : a multidimensional declustering method for parallel database systems', 'l jianzhong , j srivastava , d rotem']",0.05430346727371216,0.9456965327262878,2
222,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title',)","['olap , relational , and multidimensional database systems']",['cmd : a multidimensional declustering method for parallel database systems'],0.07039844989776611,0.9296015501022339,2
111,cmd : a multidimensional declustering method for parallel database systems,"j srivastava , d rotem",sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_authors')","['olap , relational , and multidimensional database systems', 'g colliat']","['cmd : a multidimensional declustering method for parallel database systems', 'j srivastava , d rotem']",0.053586602210998535,0.9464133977890015,2
134,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title',)","['olap , relational , and multidimensional database systems']",['cmd : a multidimensional declustering method for parallel database systems'],0.06919825077056885,0.9308017492294312,2
110,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,1996.0,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title',)","['olap , relational , and multidimensional database systems']",['cmd : a multidimensional declustering method for parallel database systems'],0.0692092776298523,0.9307907223701477,2
105,cmd : a multidimensional declustering method for parallel database systems,g colliat,sigmod record,,cmd : a multidimensional declustering method for parallel database systems,"l jianzhong , j srivastava , d rotem","proceedings of international conference on vldb , august ,",,"('ltable_title', 'ltable_year')","['olap , relational , and multidimensional database systems', 1996.0]","['cmd : a multidimensional declustering method for parallel database systems', nan]",0.07468211650848389,0.9253178834915161,2
