,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .",,,,$ 1.29,,5:06,18-Apr-11,"Got to Give It Up , Featuring Bunny Sigler A Soulful Tale of Two Cities ( C ) 2007 Soul Renaissance Records November 30 , 2005",,,,,,8:09,"April 18 , 2011","('rtable_Song_Name',)",['Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville'],"['Got to Give It Up , Featuring Bunny Sigler A Soulful Tale of Two Cities ( C ) 2007 Soul Renaissance Records November 30 , 2005']",0.18238698,0.817613,2
220,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .",,,,$ 1.29,,5:06,18-Apr-11,"Able to Love Dance & Electronic , House $ 1.29 3:27",,,,,,8:09,"April 18 , 2011","('rtable_Song_Name',)",['Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville'],"['Able to Love Dance & Electronic , House $ 1.29 3:27']",0.26631185,0.7336881,2
221,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .",,,,$ 1.29,,5:06,18-Apr-11,"Able to Love Dance & Electronic , House $ 1.29 3:27",Benny Benassi,,,,,8:09,"April 18 , 2011","('rtable_Song_Name', 'rtable_Artist_Name')","['Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville', nan]","['Able to Love Dance & Electronic , House $ 1.29 3:27', 'Benny Benassi']",0.05262363,0.94737643,2
222,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .",,,,$ 1.29,,5:06,18-Apr-11,"Able to Love Dance & Electronic , House $ 1.29 3:27",,Hypnotica,,,,8:09,"April 18 , 2011","('rtable_Song_Name', 'rtable_Album_Name')","['Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville', nan]","['Able to Love Dance & Electronic , House $ 1.29 3:27', 'Hypnotica']",0.25753504,0.74246496,2
223,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .",,,,$ 1.29,,5:06,18-Apr-11,"Able to Love Dance & Electronic , House $ 1.29 3:27",,,,,,8:09,"April 18 , 2011","('rtable_Song_Name', 'rtable_Genre')","['Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville', nan]","['Able to Love Dance & Electronic , House $ 1.29 3:27', nan]",0.26631185,0.7336881,2
224,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .",,,,$ 1.29,,5:06,18-Apr-11,"Able to Love Dance & Electronic , House $ 1.29 3:27",,,,,,8:09,"April 18 , 2011","('rtable_Song_Name', 'rtable_Price')","['Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville', nan]","['Able to Love Dance & Electronic , House $ 1.29 3:27', nan]",0.26631185,0.7336881,2
225,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .",,,,$ 1.29,,5:06,18-Apr-11,"Able to Love Dance & Electronic , House $ 1.29 3:27",,,,,broque.de 2008,8:09,"April 18 , 2011","('rtable_Song_Name', 'rtable_CopyRight')","['Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville', nan]","['Able to Love Dance & Electronic , House $ 1.29 3:27', 'broque.de 2008']",0.3391116,0.66088843,2
226,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .",,,,$ 1.29,,5:06,18-Apr-11,"Able to Love Dance & Electronic , House $ 1.29 3:27",,,,,,,"April 18 , 2011","('rtable_Song_Name', 'rtable_Time')","['Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville', '8:09']","['Able to Love Dance & Electronic , House $ 1.29 3:27', nan]",0.27246574,0.72753423,2
227,"Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .",,,,$ 1.29,,5:06,18-Apr-11,"Able to Love Dance & Electronic , House $ 1.29 3:27",,,,,,8:09,"July 23 , 2013","('rtable_Song_Name', 'rtable_Released')","['Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville', 'April 18 , 2011']","['Able to Love Dance & Electronic , House $ 1.29 3:27', 'July 23 , 2013']",0.28146014,0.71853983,2
348,"The Party & the After Party The Weeknd R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 7:39 13-Nov-12",,,,$ 1.29,,5:06,18-Apr-11,Heroes ( Live Acoustic From Kansas City ) Shinedown Somewhere In The Stratosphere Rock $ 1.29 ( C ) 2005 MCA Nashville,,,,,,8:09,"April 18 , 2011","('ltable_Song_Name',)","['Second Chance ( Live Acoustic from Kansas City ) Shinedown Somewhere In the Stratosphere ( Live ) Rock , Music , Metal , Alternative , Hard Rock 2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States .']","['The Party & the After Party The Weeknd R&B / Soul , Music , Rock , Contemporary R&B $ 1.29 7:39 13-Nov-12']",0.40669206,0.59330785,2
