,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,providing better support for a class of decision support queries,"s rao , a badia , d gucht",sigmod record,1998.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_title', 'ltable_authors')","[""editor 's notes"", 'm franklin']","['providing better support for a class of decision support queries', 's rao , a badia , d gucht']",0.21704155,0.7829585,2
22,editor 's notes,m franklin,"new directions for program evaluation ,",,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_venue', 'ltable_year')","['sigmod record', 1998.0]","['new directions for program evaluation ,', nan]",0.32663405,0.67336595,2
21,editor 's notes,rh silkman,"new directions for program evaluation ,",1998.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_authors', 'ltable_venue')","['m franklin', 'sigmod record']","['rh silkman', 'new directions for program evaluation ,']",3.3379314e-05,0.9999666,2
4,editor 's notes,rh silkman,"new directions for program evaluation ,",1998.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_authors', 'ltable_venue')","['m franklin', 'sigmod record']","['rh silkman', 'new directions for program evaluation ,']",3.3379314e-05,0.9999666,2
5,editor 's notes,m franklin,"new directions for program evaluation ,",,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_venue', 'ltable_year')","['sigmod record', 1998.0]","['new directions for program evaluation ,', nan]",0.32663405,0.67336595,2
16,editor 's notes,m franklin,"new directions for program evaluation ,",,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_venue', 'ltable_year')","['sigmod record', 1998.0]","['new directions for program evaluation ,', nan]",0.32663405,0.67336595,2
10,editor 's notes,rh silkman,"new directions for program evaluation ,",1998.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_authors', 'ltable_venue')","['m franklin', 'sigmod record']","['rh silkman', 'new directions for program evaluation ,']",3.3379314e-05,0.9999666,2
11,editor 's notes,m franklin,"new directions for program evaluation ,",,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_venue', 'ltable_year')","['sigmod record', 1998.0]","['new directions for program evaluation ,', nan]",0.32663405,0.67336595,2
15,editor 's notes,rh,"new directions for program evaluation ,",1998.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_authors', 'ltable_venue')","['m franklin', 'sigmod record']","['rh', 'new directions for program evaluation ,']",0.0025911431,0.9974088,2
23,editor,rh silkman,"new directions for program evaluation ,",1998.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""editor 's notes"", 'm franklin', 'sigmod record']","['editor', 'rh silkman', 'new directions for program evaluation ,']",6.6274486e-05,0.9999337,3
19,editor 's notes,rh,"new directions for program evaluation ,",,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_authors', 'ltable_venue', 'ltable_year')","['m franklin', 'sigmod record', 1998.0]","['rh', 'new directions for program evaluation ,', nan]",0.00069759216,0.9993024,3
18,editor 's notes,m franklin,"new directions for program evaluation ,",,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_title', 'ltable_venue', 'ltable_year')","[""editor 's notes"", 'sigmod record', 1998.0]","[""editor 's notes"", 'new directions for program evaluation ,', nan]",0.32663405,0.67336595,3
17,editor 's notes,rh,"new directions for program evaluation ,",1998.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""editor 's notes"", 'm franklin', 'sigmod record']","[""editor 's notes"", 'rh', 'new directions for program evaluation ,']",0.0025911431,0.9974088,3
12,'s notes,rh silkman,"new directions for program evaluation ,",1998.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""editor 's notes"", 'm franklin', 'sigmod record']","[""'s notes"", 'rh silkman', 'new directions for program evaluation ,']",9.978958e-05,0.9999002,3
24,editor 's notes,rh silkman,"new directions for program evaluation ,",,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_authors', 'ltable_venue', 'ltable_year')","['m franklin', 'sigmod record', 1998.0]","['rh silkman', 'new directions for program evaluation ,', nan]",1.1715685e-05,0.9999883,3
8,editor 's notes,rh silkman,"new directions for program evaluation ,",,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_authors', 'ltable_venue', 'ltable_year')","['m franklin', 'sigmod record', 1998.0]","['rh silkman', 'new directions for program evaluation ,', nan]",1.1715685e-05,0.9999883,3
7,editor 's,m franklin,"new directions for program evaluation ,",,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_title', 'ltable_venue', 'ltable_year')","[""editor 's notes"", 'sigmod record', 1998.0]","[""editor 's"", 'new directions for program evaluation ,', nan]",0.25404662,0.7459534,3
6,editor 's,rh silkman,"new directions for program evaluation ,",1998.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""editor 's notes"", 'm franklin', 'sigmod record']","[""editor 's"", 'rh silkman', 'new directions for program evaluation ,']",1.3499082e-05,0.9999865,3
2,providing better support for a class of decision support queries,"s rao , a badia , d gucht",sigmod record,1996.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_title', 'ltable_authors', 'ltable_year')","[""editor 's notes"", 'm franklin', 1998.0]","['providing better support for a class of decision support queries', 's rao , a badia , d gucht', 1996.0]",0.21704155,0.7829585,3
1,providing better support for a class of decision support queries,"s rao , a badia , d gucht",sigmod conference,1998.0,editor 's notes,rh silkman,"new directions for program evaluation ,",,"('ltable_title', 'ltable_authors', 'ltable_venue')","[""editor 's notes"", 'm franklin', 'sigmod record']","['providing better support for a class of decision support queries', 's rao , a badia , d gucht', 'sigmod conference']",0.3891551,0.6108449,3
