,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,offering a precision-performance tradeoff for aggregation queries over replicated data,"jennifer widom , chris olston",vldb,1998,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",acm sigmod record,2003,"('ltable_title', 'ltable_authors')","['a database system for real-time event aggregation in telecommunication', 'henry f. korth , jerry baulier , abraham silberschatz , stephen blott']","['offering a precision-performance tradeoff for aggregation queries over replicated data', 'jennifer widom , chris olston']",0.055541445,0.94445854,2
23,research issues for data communication in mobile ad-hoc network database systems,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,2003,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",acm sigmod record,2003,"('ltable_title', 'ltable_year')","['a database system for real-time event aggregation in telecommunication', 1998]","['research issues for data communication in mobile ad-hoc network database systems', 2003]",0.0011598483,0.99884015,2
22,research issues for data communication in mobile ad-hoc network database systems,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",sigmod record,1998,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",acm sigmod record,2003,"('ltable_title', 'ltable_venue')","['a database system for real-time event aggregation in telecommunication', 'vldb']","['research issues for data communication in mobile ad-hoc network database systems', 'sigmod record']",0.00046808197,0.999532,2
21,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",vldb,1998,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",acm sigmod record,2003,"('ltable_title', 'ltable_authors')","['a database system for real-time event aggregation in telecommunication', 'henry f. korth , jerry baulier , abraham silberschatz , stephen blott']","['research issues for data communication in mobile ad-hoc network database systems', 'leslie d. fife , le gruenwald']",0.00042240115,0.9995776,2
20,research issues for data communication in mobile ad-hoc network database systems,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",acm sigmod record,2003,"('ltable_title',)",['a database system for real-time event aggregation in telecommunication'],['research issues for data communication in mobile ad-hoc network database systems'],0.0014033228,0.9985967,2
15,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,providing database migration tools - a practicioner 's approach,"leslie d. fife , le gruenwald",acm sigmod record,1995,"('rtable_title', 'rtable_year')","['research issues for data communication in mobile ad-hoc network database systems', 2003]","[""providing database migration tools - a practicioner 's approach"", 1995]",0.14839984,0.85160017,2
14,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,providing database migration tools - a practicioner 's approach,"leslie d. fife , le gruenwald",very large data bases,2003,"('rtable_title', 'rtable_venue')","['research issues for data communication in mobile ad-hoc network database systems', 'acm sigmod record']","[""providing database migration tools - a practicioner 's approach"", 'very large data bases']",0.032063615,0.9679364,2
12,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,providing database migration tools - a practicioner 's approach,"leslie d. fife , le gruenwald",acm sigmod record,2003,"('rtable_title',)",['research issues for data communication in mobile ad-hoc network database systems'],"[""providing database migration tools - a practicioner 's approach""]",0.084187806,0.9158122,2
13,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,providing database migration tools - a practicioner 's approach,andreas meier,acm sigmod record,2003,"('rtable_title', 'rtable_authors')","['research issues for data communication in mobile ad-hoc network database systems', 'leslie d. fife , le gruenwald']","[""providing database migration tools - a practicioner 's approach"", 'andreas meier']",0.04610633,0.9538937,2
7,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,a database system for real-time event aggregation in telecommunication,"leslie d. fife , le gruenwald",acm sigmod record,1998,"('rtable_title', 'rtable_year')","['research issues for data communication in mobile ad-hoc network database systems', 2003]","['a database system for real-time event aggregation in telecommunication', 1998]",4.1139167e-05,0.9999589,2
6,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,a database system for real-time event aggregation in telecommunication,"leslie d. fife , le gruenwald",very large data bases,2003,"('rtable_title', 'rtable_venue')","['research issues for data communication in mobile ad-hoc network database systems', 'acm sigmod record']","['a database system for real-time event aggregation in telecommunication', 'very large data bases']",1.599692e-05,0.999984,2
5,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",acm sigmod record,2003,"('rtable_title', 'rtable_authors')","['research issues for data communication in mobile ad-hoc network database systems', 'leslie d. fife , le gruenwald']","['a database system for real-time event aggregation in telecommunication', 'jerry baulier , stephen blott , henry f. korth , abraham silberschatz']",5.1296036e-05,0.99994874,2
4,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,a database system for real-time event aggregation in telecommunication,"leslie d. fife , le gruenwald",acm sigmod record,2003,"('rtable_title',)",['research issues for data communication in mobile ad-hoc network database systems'],['a database system for real-time event aggregation in telecommunication'],4.25309e-05,0.99995744,2
9,a database system for real-time event aggregation in telecommunication,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",vldb,1998,a database system for real-time event aggregation in telecommunication,"jerry baulier , stephen blott , henry f. korth , abraham silberschatz",acm sigmod record,1998,"('rtable_title', 'rtable_authors', 'rtable_year')","['research issues for data communication in mobile ad-hoc network database systems', 'leslie d. fife , le gruenwald', 2003]","['a database system for real-time event aggregation in telecommunication', 'jerry baulier , stephen blott , henry f. korth , abraham silberschatz', 1998]",4.9651142e-05,0.9999503,3
25,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",vldb,2003,research issues for data communication in mobile ad-hoc network database systems,"leslie d. fife , le gruenwald",acm sigmod record,2003,"('ltable_title', 'ltable_authors', 'ltable_year')","['a database system for real-time event aggregation in telecommunication', 'henry f. korth , jerry baulier , abraham silberschatz , stephen blott', 1998]","['research issues for data communication in mobile ad-hoc network database systems', 'leslie d. fife , le gruenwald', 2003]",0.00039023784,0.99960977,3
