,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Rapture,Magic Rock Brewing,American Amber / Red Ale,8.50 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['Rapture', 'Magic Rock Brewing']",0.2386332,0.7613668,2
4,Pecan Piewhole,Right Brain Brewery,American Amber / Red Ale,8.50 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['Pecan Piewhole', 'Right Brain Brewery']",0.25160655,0.7483935,2
10,Dark Lager,Angry Hank 's Microbrewery,American Amber / Red Ale,8.50 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company']","['Dark Lager', ""Angry Hank 's Microbrewery""]",0.39163828,0.6083617,2
1,Rapture,Magic Rock Brewing,American Amber / Red Ale,8.50 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company', 'American Amber / Red Ale']","['Rapture', 'Magic Rock Brewing', 'American Amber / Red Ale']",0.2386332,0.7613668,3
2,Rapture,Magic Rock Brewing,American Amber / Red Ale,6.30 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company', '8.50 %']","['Rapture', 'Magic Rock Brewing', '6.30 %']",0.22440788,0.7755922,3
5,Pecan Piewhole,Right Brain Brewery,American Amber / Red Ale,8.50 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company', 'American Amber / Red Ale']","['Pecan Piewhole', 'Right Brain Brewery', 'American Amber / Red Ale']",0.25160655,0.7483935,3
6,Pecan Piewhole,Right Brain Brewery,American Amber / Red Ale,6.30 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company', '8.50 %']","['Pecan Piewhole', 'Right Brain Brewery', '6.30 %']",0.27529895,0.7247011,3
8,Hopped Up Amber,Ass Clown Brewing,American Amber / Red Ale,6.70 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company', '8.50 %']","['Hopped Up Amber', 'Ass Clown Brewing', '6.70 %']",0.3300614,0.6699386,3
11,Dark Lager,Angry Hank 's Microbrewery,American Amber / Red Ale,8.50 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_Style')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company', 'American Amber / Red Ale']","['Dark Lager', ""Angry Hank 's Microbrewery"", 'American Amber / Red Ale']",0.39163828,0.6083617,3
12,Dark Lager,Angry Hank 's Microbrewery,American Amber / Red Ale,5.60 %,Rock Bottom Orland Park King of Hearts Imperial Red Ale,Rock Bottom Orland Park,American Strong Ale,7.60 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name', 'ltable_ABV')","['Smuttynose Kindest Find Imperial Red Ale', 'Smuttynose Brewing Company', '8.50 %']","['Dark Lager', ""Angry Hank 's Microbrewery"", '5.60 %']",0.30467814,0.69532186,3
