,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,optimizing multi-feature queries for image databases,"ulrich güntzer , werner kießling , wolf-tilo balke",vldb,2000,optimizing multiple dimensional queries simultaneously in multidimensional databases,"damianos chatziantoniou , kenneth a. ross",the vldb journal -- the international journal on very large data bases,1996,"('rtable_title', 'rtable_venue')","['querying multiple features of groups in relational databases', 'very large data bases']","['optimizing multiple dimensional queries simultaneously in multidimensional databases', 'the vldb journal -- the international journal on very large data bases']",0.042251643,0.9577484,2
15,capturing and querying multiple aspects of semistructured data,"ulrich güntzer , werner kießling , wolf-tilo balke",vldb,1999,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",very large data bases,1996,"('ltable_title', 'ltable_year')","['optimizing multi-feature queries for image databases', 2000]","['capturing and querying multiple aspects of semistructured data', 1999]",0.30302256,0.6969774,2
4,optimizing multi-feature queries for image databases,"ulrich güntzer , werner kießling , wolf-tilo balke",vldb,2000,optimizing queries on files,"damianos chatziantoniou , kenneth a. ross",very large data bases,1996,"('rtable_title',)",['querying multiple features of groups in relational databases'],['optimizing queries on files'],0.029884854,0.9701151,2
5,optimizing multi-feature queries for image databases,"ulrich güntzer , werner kießling , wolf-tilo balke",vldb,2000,optimizing queries on files,"mariano p. consens , tova milo",very large data bases,1996,"('rtable_title', 'rtable_authors')","['querying multiple features of groups in relational databases', 'damianos chatziantoniou , kenneth a. ross']","['optimizing queries on files', 'mariano p. consens , tova milo']",0.041222356,0.9587776,2
6,optimizing multi-feature queries for image databases,"ulrich güntzer , werner kießling , wolf-tilo balke",vldb,2000,optimizing queries on files,"damianos chatziantoniou , kenneth a. ross",international conference on management of data,1996,"('rtable_title', 'rtable_venue')","['querying multiple features of groups in relational databases', 'very large data bases']","['optimizing queries on files', 'international conference on management of data']",0.09192672,0.90807325,2
7,optimizing multi-feature queries for image databases,"ulrich güntzer , werner kießling , wolf-tilo balke",vldb,2000,optimizing queries on files,"damianos chatziantoniou , kenneth a. ross",very large data bases,1994,"('rtable_title', 'rtable_year')","['querying multiple features of groups in relational databases', 1996]","['optimizing queries on files', 1994]",0.036036655,0.9639634,2
14,capturing and querying multiple aspects of semistructured data,"ulrich güntzer , werner kießling , wolf-tilo balke",vldb,2000,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",very large data bases,1996,"('ltable_title', 'ltable_venue')","['optimizing multi-feature queries for image databases', 'vldb']","['capturing and querying multiple aspects of semistructured data', 'vldb']",0.3242468,0.67575324,2
13,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,2000,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",very large data bases,1996,"('ltable_title', 'ltable_authors')","['optimizing multi-feature queries for image databases', 'ulrich güntzer , werner kießling , wolf-tilo balke']","['capturing and querying multiple aspects of semistructured data', 'curtis e. dyreson , michael h. böhlen , christian s. jensen']",0.029753787,0.9702462,2
12,capturing and querying multiple aspects of semistructured data,"ulrich güntzer , werner kießling , wolf-tilo balke",vldb,2000,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",very large data bases,1996,"('ltable_title',)",['optimizing multi-feature queries for image databases'],['capturing and querying multiple aspects of semistructured data'],0.32424688,0.6757531,2
17,capturing and querying multiple aspects of semistructured data,"curtis e. dyreson , michael h. böhlen , christian s. jensen",vldb,1999,querying multiple features of groups in relational databases,"damianos chatziantoniou , kenneth a. ross",very large data bases,1996,"('ltable_title', 'ltable_authors', 'ltable_year')","['optimizing multi-feature queries for image databases', 'ulrich güntzer , werner kießling , wolf-tilo balke', 2000]","['capturing and querying multiple aspects of semistructured data', 'curtis e. dyreson , michael h. böhlen , christian s. jensen', 1999]",0.026383191,0.9736168,3
