,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,outcome
0,"Illusion ( feat . Echosmith ) Zedd True Colors Dance , Music , Electronic $ 1.29 2015 Interscope Records 6:30",nan,nan,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2014 Warner Bros. . Records Inc.,4:07,2-May-14,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",Jason Derulo,True Colors,nan,$ 1.29,2014 Warner Bros. . Records Inc.,nan,nan,1
1,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] Jason Derulo Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single $ 1.29,nan,nan,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2014 Warner Bros. . Records Inc.,4:07,2-May-14,I Know [ feat . Wiz Khalifa ] [ Explicit ] Last Train To Paris [ Explicit ] ( C ) 2010 Bad Boy/Interscope Records,Jason Derulo,Talk Dirty [ Clean ],nan,$ 1.29,2014 Warner Bros. . Records Inc.,3:17,nan,0
2,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] Jason Derulo Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single $ 1.29,Florida Georgia Line,nan,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2011 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States,4:07,2-May-14,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",Jason Derulo,Talk Dirty [ Clean ],nan,$ 1.29,2014 Warner Bros. . Records Inc.,nan,nan,1
3,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] Jason Derulo Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single $ 1.29,nan,nan,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",$ 0.99,2014 Warner Bros. . Records Inc.,4:07,2-May-14,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,Jason Derulo,Talk Dirty [ Clean ],nan,$ 1.29,2014 Warner Bros. . Records Inc.,nan,nan,0
4,"Sweet Spot 2.0 ( feat . Jennifer Lopez ) Hip-Hop/Rap , Music , Rap , Electronic , World , Dance 2012 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States 3:11",nan,nan,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2014 Warner Bros. . Records Inc.,5:06,2-May-14,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",Jason Derulo,Talk Dirty [ Clean ],nan,$ 1.29,2014 Warner Bros. . Records Inc.,nan,nan,0
5,"Elevator ( feat . Timbaland ) Flo Rida Mail On Sunday ( Deluxe Version ) Hip-Hop/Rap , Music , Dirty South 3:55 17-Mar-08",nan,nan,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2014 Warner Bros. . Records Inc.,4:07,2-May-14,"Missing You ( Feat . Novel ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:59 August 21 , 2009",Jason Derulo,Talk Dirty [ Clean ],nan,$ 1.29,2014 Warner Bros. . Records Inc.,nan,nan,0
6,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] Jason Derulo Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single $ 1.29,nan,nan,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2014 Warner Bros. . Records Inc.,4:07,2-May-14,Illusion [ feat . Echosmith ] True Colors $ 1.29 ( C ) 2015 Interscope Records 6:25,David Guetta,Talk Dirty [ Clean ],nan,$ 1.29,2014 Warner Bros. . Records Inc.,nan,nan,0
7,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] Jason Derulo Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single $ 1.29,nan,nan,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,2014 Warner Bros. . Records Inc.,4:07,2-May-14,"Missing You ( Feat . Novel ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:59 August 21 , 2009",Jason Derulo,Talk Dirty [ Clean ],nan,$ 1.29,2014 Warner Bros. . Records Inc.,nan,nan,0
8,"Fly from the Inside ( Live Acoustic from WXDX , Pittsburgh ) Shinedown Leave a Whisper ( Deluxe Version ) 2009 Atlantic Recording Corporation for the United States and WEA International for the world outside of the United States 3:59",nan,nan,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",nan,2014 Warner Bros. . Records Inc.,4:07,2-May-14,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",Jason Derulo,Talk Dirty [ Clean ],nan,$ 1.29,2014 Warner Bros. . Records Inc.,nan,nan,0
9,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] Jason Derulo Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single $ 1.29,nan,nan,"Pop , Music , R&B / Soul , Rock , Dance , Contemporary R&B",nan,"‰ ãÑ 2014 Universal Island Records , a division of Universal Music Operations Limited",4:07,2-May-14,"Kama Sutra ( feat . Kid Ink ) Pop 3:36 September 10 , 2013",Jason Derulo,Talk Dirty [ Clean ],nan,$ 1.29,( C ) 2014 Naughty Boy Recordings Ltd under exclusive licence to Virgin Records Ltd,nan,nan,0
