,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Everything Is 4,Calvin Harris,nan,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Cameras 28-Mar-11,nan,nan,David Guetta,nan,nan,nan,nan,"What I did for Love ( feat . Emeli SandÌ © ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",3:27,1
1,Listen ( Deluxe Version ),David Guetta,nan,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,18-Sep-07,Cameras 28-Mar-11,3:16,nan,David Guetta,nan,nan,nan,nan,"What I did for Love ( feat . Emeli SandÌ © ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",3:58,0
2,Everything Is 4,Calvin Harris,nan,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Cameras 28-Mar-11,nan,nan,Zedd,"( C ) 2013 Universal Island Records , a division of Universal Music Operations Limited",nan,nan,nan,"What I did for Love ( feat . Emeli SandÌ © ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",3:27,1
3,Listen,Flo Rida,nan,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,2-May-14,Cameras 28-Mar-11,nan,nan,David Guetta,nan,nan,$ 1.29,nan,"What I did for Love ( feat . Emeli SandÌ © ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",3:27,1
4,Listen ( Deluxe Version ),nan,nan,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Cameras 28-Mar-11,nan,nan,Calvin Harris,nan,Rock,$ 0.99,nan,"What I did for Love ( feat . Emeli SandÌ © ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",3:27,0
5,Listen ( Deluxe Version ),nan,nan,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Cameras 28-Mar-11,nan,nan,Calvin Harris,nan,nan,$ 0.99,nan,"What I did for Love ( feat . Emeli SandÌ © ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",3:27,0
6,Listen ( Deluxe Version ),nan,2015 KIDinaKORNER/Interscope Records,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Cameras 28-Mar-11,nan,nan,Calvin Harris,nan,Rock,$ 0.99,nan,"What I did for Love ( feat . Emeli SandÌ © ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",3:27,0
7,Listen ( Deluxe Version ),nan,nan,nan,$ 1.29,24-Nov-14,"Here 's to the Good Times Florida Georgia Line Here 's to the Good Times Country , Music , Urban Cowboy , Honky Tonk , Contemporary Country $ 1.29 4:11 4-Dec-12",nan,nan,nan,nan,nan,nan,"December 14 , 2010",Outversion Mark Ronson $ 0.99 ( c ) 2011 J'adore Records 1:50,4:10,0
8,Everything Is 4,Calvin Harris,nan,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Cameras 28-Mar-11,nan,nan,Zedd,nan,nan,nan,nan,"What I did for Love ( feat . Emeli SandÌ © ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",3:27,1
9,Listen,Flo Rida,nan,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,24-Nov-14,Cameras 28-Mar-11,nan,nan,David Guetta,nan,nan,nan,nan,"What I did for Love ( feat . Emeli SandÌ © ) Listen ( Deluxe ) Dance & Electronic $ 1.29 2015 If Moving Your Mine November 24 , 2014",3:27,1
