,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Fetty Wap ( Deluxe ),nan,nan,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,Cameras 28-Mar-11,2:01,Mail On Sunday [ Explicit ],Justin Bieber,nan,Rock,nan,"December 14 , 2010","Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011",5:36,1
1,Hotel Cabana,Ryan Adams,nan,"Hip-Hop/Rap , Music , Hardcore Rap , East Coast Rap , Rap",$ 0.99,18-May-15,Cameras 28-Mar-11,4:40,Never Say Never - The Remixes,Justin Bieber,2015 If Moving Your Mine,Country,nan,nan,"Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011",4:31,1
2,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Soundtrack,Music,Hip-Hop / Rap , West Coast Rap , Gangsta Rap , Hardcore Rap , Rap , Soundtrack",$ 1.99,10-Dec-13,Cameras 28-Mar-11,3:34,Anything Goes,nan,nan,nan,$ 0.99,nan,"Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011",4:02,1
3,Nothing But the Beat,nan,nan,nan,$ 1.29,14-Oct-14,Teardrops On My Guitar ( Pop Version ) Taylor Swift 24-Oct-06,2:01,Ready For The Weekend,Justin Bieber,nan,Alternative Rock,nan,"July 10 , 2007",X2CU Jason Derulo Pop 2011 Because Music,4:29,1
4,Nothing But the Beat,nan,nan,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.99,nan,Rashi ( Outro ) Mark Ronson $ 0.99,4:40,nan,Justin Bieber,( C ) 2015 Interscope Records,nan,$ 0.99,nan,45 Shinedown Leave A Whisper 2015 Mad Decent 4:09,3:48,0
5,Nothing But the Beat,Drake,nan,"Hip-Hop/Rap , Music , Rap , East Coast Rap , Hardcore Rap",$ 1.99,nan,Rashi ( Outro ) Mark Ronson $ 0.99,4:40,nan,Ryan Adams,( C ) 2015 Interscope Records,nan,$ 0.99,nan,45 Shinedown Leave A Whisper 2015 Mad Decent 4:09,3:48,0
6,Everything Is 4,Drake,2015 Warner Bros. . Records Inc.,"Dance , Music , Rock , House , Electronic , French Pop",$ 1.29,nan,Cameras 28-Mar-11,4:40,Nothing But The Beat,Fetty Wap,nan,nan,$ 1.29,nan,"Missing You ( Feat . Novel ; Continuous Mix Version ) David Guetta One Love ( Deluxe Version ) Dance & Electronic $ 1.29 ( C ) 2014 Swedish House Mafia Holdings Ltd ( BVI ) under exclusive license to Virgin Records Ltd 4:59 August 21 , 2009",3:48,1
7,As Long As You Love Me ( Remixes ) [ feat . Big Sean ],nan,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,nan,$ 1.99,10-Dec-13,Cameras 28-Mar-11,3:34,Anything Goes,nan,nan,nan,$ 0.99,nan,"Never Say Never [ feat . Jaden Smith ] Pop $ 1.29 ( C ) 2011 The Island Def Jam Music Group February 14 , 2011",4:02,1
8,Fetty Wap ( Deluxe ),nan,nan,"Pop , Music , Rock , R&B / Soul , Contemporary R&B , Dance,Electronic,Hip-Hop / Rap , Pop/Rock",$ 1.29,nan,Cameras 28-Mar-11,2:01,Mail On Sunday [ Explicit ],Justin Bieber,nan,Rock,nan,"December 14 , 2010","We Found Love David Guetta Dance & Electronic , House 2012 Blue Drum Records 3:35",5:36,1
9,Nothing But the Beat,nan,nan,nan,$ 1.29,14-Oct-14,Teardrops On My Guitar ( Pop Version ) Taylor Swift 24-Oct-06,2:01,Ready For The Weekend,Shinedown,nan,Alternative Rock,nan,"July 10 , 2007",X2CU Jason Derulo Pop 2011 Because Music,4:29,1
