,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,los angeles lakers ipod touch 4g hard case,electronics - general,tribeca,fva4614,29.99,san francisco 49ers ipod touch 4g hard case,electronics - general,tribeca,,29.99,"('rtable_category',)",['computers accessories'],['electronics - general'],0.08308893,0.916911,2
125,los angeles lakers ipod touch 4g hard case,electronics - general,tribeca,fva4614,29.99,san francisco 49ers ipod touch 4g hard case,computers accessories,tribeca,fva4614,29.99,"('rtable_modelno', 'rtable_price')","[nan, 29.99]","['fva4614', 29.99]",0.48374015,0.51625985,2
253,los angeles lakers ipod touch 4g hard case,electronics - general,tribeca,fva4614,29.99,san francisco 49ers ipod touch 4g hard case,power converters,tripp lite,,29.99,"('rtable_category', 'rtable_brand')","['computers accessories', 'tribeca']","['power converters', 'tripp lite']",0.4177191,0.5822808,2
135,san francisco 49ers ipod touch,electronics - general,tribeca,fva4614,29.99,san francisco 49ers ipod touch 4g hard case,computers accessories,tribeca,,29.99,"('ltable_title',)",['los angeles lakers ipod touch 4g hard case'],['san francisco 49ers ipod touch'],0.017596276,0.98240376,2
136,los angeles lakers ipod touch 4g hard case,computers accessories,tribeca,fva4614,29.99,san francisco 49ers ipod touch 4g hard case,computers accessories,tribeca,,29.99,"('ltable_category',)",['electronics - general'],['computers accessories'],0.04594434,0.95405567,2
137,los angeles lakers ipod touch 4g hard case,electronics - general,tribeca,fva4614,29.99,san francisco 49ers ipod touch 4g hard case,computers accessories,tribeca,,29.99,"('ltable_brand',)",['tribeca'],['tribeca'],0.39613038,0.6038696,2
138,los angeles lakers ipod touch 4g hard case,electronics - general,tribeca,,29.99,san francisco 49ers ipod touch 4g hard case,computers accessories,tribeca,,29.99,"('ltable_modelno',)",['fva4614'],[nan],0.2645212,0.7354788,2
139,los angeles lakers ipod touch 4g hard case,electronics - general,tribeca,fva4614,29.99,san francisco 49ers ipod touch 4g hard case,computers accessories,tribeca,,29.99,"('ltable_price',)",[29.99],[29.99],0.39612994,0.6038701,2
140,san francisco 49ers ipod touch,computers accessories,tribeca,fva4614,29.99,san francisco 49ers ipod touch 4g hard case,computers accessories,tribeca,,29.99,"('ltable_title', 'ltable_category')","['los angeles lakers ipod touch 4g hard case', 'electronics - general']","['san francisco 49ers ipod touch', 'computers accessories']",0.013707168,0.98629284,2
141,san francisco 49ers ipod touch,electronics - general,tribeca,fva4614,29.99,san francisco 49ers ipod touch 4g hard case,computers accessories,tribeca,,29.99,"('ltable_title', 'ltable_brand')","['los angeles lakers ipod touch 4g hard case', 'tribeca']","['san francisco 49ers ipod touch', 'tribeca']",0.017596276,0.98240376,2
