,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish,399.0,"('rtable_description', 'rtable_price')","['panasonic dect 6.0 series 4 handset cordless phone system with answering system', 89.45]","[""dual cube speakers with two 2-1/2 ' wide-range drivers in each speaker powerful bass module with two 5-1/2 ' woofers 200 watts max power black finish"", 399.0]",1,0,0.2743282,0.7256718,2
108,,etherfast ezxs88w ethernet switch ezxs88w,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_name',)",['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b'],['etherfast ezxs88w ethernet switch ezxs88w'],1,0,0.026214017,0.97378594,2
106,,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b,lg wm2233w 4.0 cu ft white front load washer wm2233wh 4.0 cu . ft. capacity senseclean system water heater 7 washing programs 5 temperature levels 4 tray detergent dispenser sanitary cycle 1100 rpm maximum spin white finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_description', 'ltable_price')","['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish', nan]","['lg wm2233w 4.0 cu ft white front load washer wm2233wh 4.0 cu . ft. capacity senseclean system water heater 7 washing programs 5 temperature levels 4 tray detergent dispenser sanitary cycle 1100 rpm maximum spin white finish', nan]",1,0,0.03684418,0.96315587,2
105,,lg wm2233w 4.0 cu ft white front load washer wm2233wh,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_name', 'ltable_price')","['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b', nan]","['lg wm2233w 4.0 cu ft white front load washer wm2233wh', nan]",1,0,0.031050934,0.9689491,2
104,,lg wm2233w 4.0 cu ft white front load washer wm2233wh,lg wm2233w 4.0 cu ft white front load washer wm2233wh 4.0 cu . ft. capacity senseclean system water heater 7 washing programs 5 temperature levels 4 tray detergent dispenser sanitary cycle 1100 rpm maximum spin white finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_name', 'ltable_description')","['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b', 'panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish']","['lg wm2233w 4.0 cu ft white front load washer wm2233wh', 'lg wm2233w 4.0 cu ft white front load washer wm2233wh 4.0 cu . ft. capacity senseclean system water heater 7 washing programs 5 temperature levels 4 tray detergent dispenser sanitary cycle 1100 rpm maximum spin white finish']",1,0,0.09368165,0.90631837,2
103,,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b,lg wm2233w 4.0 cu ft white front load washer wm2233wh 4.0 cu . ft. capacity senseclean system water heater 7 washing programs 5 temperature levels 4 tray detergent dispenser sanitary cycle 1100 rpm maximum spin white finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_description',)",['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish'],['lg wm2233w 4.0 cu ft white front load washer wm2233wh 4.0 cu . ft. capacity senseclean system water heater 7 washing programs 5 temperature levels 4 tray detergent dispenser sanitary cycle 1100 rpm maximum spin white finish'],1,0,0.050749842,0.94925016,2
102,,lg wm2233w 4.0 cu ft white front load washer wm2233wh,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_name',)",['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b'],['lg wm2233w 4.0 cu ft white front load washer wm2233wh'],1,0,0.05857534,0.94142467,2
100,,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_description', 'ltable_price')","['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish', nan]","['panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish', nan]",1,0,0.034209266,0.9657907,2
99,,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_name', 'ltable_price')","['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b', nan]","['panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s', nan]",1,0,0.055709295,0.94429064,2
98,,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_name', 'ltable_description')","['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b', 'panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish']","['panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s', 'panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish']",1,0,0.24596669,0.7540333,2
97,,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_description',)",['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish'],['panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish'],1,0,0.03816552,0.9618345,2
96,,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_name',)",['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b'],['panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s'],1,0,0.078881286,0.92111874,2
94,,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_description', 'ltable_price')","['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish', nan]","['panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish', nan]",1,0,0.034209266,0.9657907,2
93,,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s,panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b frequency hopping digital spread spectrum technology answering system with compatible base unit call waiting caller id join in/privacy 2-way intercom voice scramble black finish,,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,"('ltable_name', 'ltable_price')","['panasonic kx-tga450b black 5.8 ghz cordless handset kxtga450b', nan]","['panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s', nan]",1,0,0.055709295,0.94429064,2
