,ltable_title,ltable_category,ltable_brand,ltable_modelno,ltable_price,rtable_title,rtable_category,rtable_brand,rtable_modelno,rtable_price,outcome
0,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,tv accessories,nan,ts-a1674r,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,nan,nan,nan,nan,1
1,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,nan,nan,gb01959,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,nan,oki,nan,nan,1
2,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,nan,nan,nan,24.94,cinegray ezframe series fixed frame screen - 150 diagonal 879.0,nan,nan,nan,nan,1
3,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,nan,nan,nan,24.94,hp 85a laserjet black toner print cartridge - retail packaging ce285a hp ce285a,nan,nan,1252972,nan,1
4,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,nan,nan,nan,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,nan,nan,nan,46.99,1
5,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,nan,nan,nan,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,nan,verbatim,gb01959,nan,1
6,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,car stereos,nan,nan,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,nan,nan,be450g,nan,1
7,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,nan,nan,nan,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,nan,avf,nan,2622.99,1
8,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,networking,nan,nan,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,nan,nan,nan,nan,1
9,pendaflex 2 reinforced hanging file folder standard green 25 box stationery & office machinery 4152x2,nan,nan,fva2773,24.94,pendaflex rcy415215sgr - reinforced hanging file folders kraft letter standard green 25 box printers pendaflex,nan,nan,nan,102.24,1
