,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
12,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aureole,'34 e. 61st st. ',` new york city ',212-371-8844,chinese,60,"('rtable_name', 'rtable_addr')","[""` shun lee palace '"", ""' 155 e. 55th st. '""]","['aureole', ""'34 e. 61st st. '""]",0.28414696,0.71585304,2
0,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,oceana,'55 e. 54th st. ',` new york city ',212-371-8844,seafood,60,"('rtable_name', 'rtable_addr', 'rtable_res_type')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", 'chinese']","['oceana', ""'55 e. 54th st. '"", 'seafood']",0.05548716,0.9445129,3
16,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aureole,'34 e. 61st st. ',` new york city ',212-371-8844,chinese,25,"('rtable_name', 'rtable_addr', 'rtable_class')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", 60]","['aureole', ""'34 e. 61st st. '"", 25]",0.12989415,0.87010586,3
15,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aureole,'34 e. 61st st. ',` new york city ',212-371-8844,` american ( new ) ',60,"('rtable_name', 'rtable_addr', 'rtable_res_type')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", 'chinese']","['aureole', ""'34 e. 61st st. '"", ""` american ( new ) '""]",0.061352357,0.9386477,3
14,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aureole,'34 e. 61st st. ',` new york city ',212-319-1660,chinese,60,"('rtable_name', 'rtable_addr', 'rtable_phone')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", '212-371-8844']","['aureole', ""'34 e. 61st st. '"", '212-319-1660']",0.28414705,0.7158529,3
13,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aureole,'34 e. 61st st. ',` new york city ',212-371-8844,chinese,60,"('rtable_name', 'rtable_addr', 'rtable_city')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", ""` new york city '""]","['aureole', ""'34 e. 61st st. '"", ""` new york city '""]",0.28414705,0.7158529,3
1,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,oceana,'55 e. 54th st. ',` new york city ',212-371-8844,seafood,60,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_res_type')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", ""` new york city '"", 'chinese']","['oceana', ""'55 e. 54th st. '"", ""` new york city '"", 'seafood']",0.05548716,0.9445129,4
8,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aquavit,'13 w. 54th st. ',` new york city ',212-371-8844,scandinavian,24,"('rtable_name', 'rtable_addr', 'rtable_res_type', 'rtable_class')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", 'chinese', 60]","['aquavit', ""'13 w. 54th st. '"", 'scandinavian', 24]",0.4646367,0.5353633,4
22,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aureole,'34 e. 61st st. ',` new york city ',212-371-8844,` american ( new ) ',25,"('rtable_name', 'rtable_addr', 'rtable_res_type', 'rtable_class')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", 'chinese', 60]","['aureole', ""'34 e. 61st st. '"", ""` american ( new ) '"", 25]",0.054991905,0.9450081,4
21,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aureole,'34 e. 61st st. ',` new york city ',212-319-1660,chinese,25,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_class')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", '212-371-8844', 60]","['aureole', ""'34 e. 61st st. '"", '212-319-1660', 25]",0.12989415,0.87010586,4
20,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aureole,'34 e. 61st st. ',` new york city ',212-319-1660,` american ( new ) ',60,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", '212-371-8844', 'chinese']","['aureole', ""'34 e. 61st st. '"", '212-319-1660', ""` american ( new ) '""]",0.061352357,0.9386477,4
3,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,oceana,'55 e. 54th st. ',` new york city ',212-371-8844,seafood,50,"('rtable_name', 'rtable_addr', 'rtable_res_type', 'rtable_class')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", 'chinese', 60]","['oceana', ""'55 e. 54th st. '"", 'seafood', 50]",0.059433393,0.9405666,4
2,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,oceana,'55 e. 54th st. ',` new york city ',212-759-5941,seafood,60,"('rtable_name', 'rtable_addr', 'rtable_phone', 'rtable_res_type')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", '212-371-8844', 'chinese']","['oceana', ""'55 e. 54th st. '"", '212-759-5941', 'seafood']",0.05548716,0.9445129,4
19,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aureole,'34 e. 61st st. ',` new york city ',212-371-8844,chinese,25,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_class')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", ""` new york city '"", 60]","['aureole', ""'34 e. 61st st. '"", ""` new york city '"", 25]",0.12989415,0.87010586,4
17,oceana,'55 e. 54th st. ',` new york ',212/759 -5941,seafood,50,aureole,'34 e. 61st st. ',` new york city ',212-319-1660,chinese,60,"('rtable_name', 'rtable_addr', 'rtable_city', 'rtable_phone')","[""` shun lee palace '"", ""' 155 e. 55th st. '"", ""` new york city '"", '212-371-8844']","['aureole', ""'34 e. 61st st. '"", ""` new york city '"", '212-319-1660']",0.28414705,0.7158529,4
