,ltable_brand,ltable_category,ltable_modelno,ltable_price,ltable_title,rtable_brand,rtable_category,rtable_modelno,rtable_price,rtable_title,outcome
0,uniden,electronics - general,gb01959,nan,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,nan,nan,nan,2608.99,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,0
1,nan,electronics - general,nan,84.98,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,nan,nan,it4ll-gmt,2608.99,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,0
2,nan,electronics - general,nan,nan,netgear prosafe gs716t 16-port ethernet switch gs716t-200nas,nan,nan,tricool 120mm,2608.99,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,0
3,nan,electronics - general,nan,nan,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,nan,all-in-one printers,gb01959,2608.99,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,0
4,nan,electronics - general,nan,nan,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,nan,accessories,97556,2608.99,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,0
5,nan,electronics - general,nan,84.98,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,nan,nan,q3675a,2608.99,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,0
6,nan,electronics - general,hx-mta64da / g42,nan,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,kingston,nan,nan,2608.99,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,0
7,nan,electronics - general,89939,nan,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,nan,nan,nan,134.45,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,0
8,nan,electronics - general,87062,nan,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,nan,nan,hx-mta64da / g32,2608.99,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,0
9,nan,electronics - general,ts-a1674r,nan,da-lite da-glas unframed rear projection screen - 57 3 4 x 77 video format da-lite 27604 1609.99,nan,nan,nan,2608.99,da-plex base rear projection screen - 57 3 4 x 77 video format projection screens da-lite,0
