,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Abbeydale Absolution,Abbeydale,India Pale Ale &#40; IPA &#41;,7 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Big Time Lift Ticket American Red Ale', 'Big Time Brewery']","['Abbeydale Absolution', 'Abbeydale']",0.4610786437988281,0.5389213562011719,2
299,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,2 Brothers Grizz,Big Time Brewery,India Pale Ale &#40; IPA &#41;,7 %,"('rtable_Beer_Name',)",['Big Time Lift Ticket American Red Ale'],['2 Brothers Grizz'],0.4869230389595032,0.5130769610404968,2
113,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Lakewood Manimal,Big Time Brewery,India Pale Ale &#40; IPA &#41;,7 %,"('rtable_Beer_Name',)",['Big Time Lift Ticket American Red Ale'],['Lakewood Manimal'],0.49286168813705444,0.5071383118629456,2
114,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Lakewood Manimal,Big Time Brewery,Amber Ale,7 %,"('rtable_Beer_Name', 'rtable_Style')","['Big Time Lift Ticket American Red Ale', 'India Pale Ale &#40; IPA &#41;']","['Lakewood Manimal', 'Amber Ale']",0.4095122814178467,0.5904877185821533,2
115,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Lakewood Manimal,Big Time Brewery,India Pale Ale &#40; IPA &#41;,6.50 %,"('rtable_Beer_Name', 'rtable_ABV')","['Big Time Lift Ticket American Red Ale', '7 %']","['Lakewood Manimal', '6.50 %']",0.3998234272003174,0.6001765727996826,2
292,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Ithaca Cascazilla,Big Time Brewery,India Pale Ale &#40; IPA &#41;,7 %,"('rtable_Beer_Name', 'rtable_ABV')","['Big Time Lift Ticket American Red Ale', '7 %']","['Ithaca Cascazilla', '7 %']",0.4074052572250366,0.5925947427749634,2
291,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,Ithaca Cascazilla,Big Time Brewery,Amber Ale,7 %,"('rtable_Beer_Name', 'rtable_Style')","['Big Time Lift Ticket American Red Ale', 'India Pale Ale &#40; IPA &#41;']","['Ithaca Cascazilla', 'Amber Ale']",0.32810723781585693,0.6718927621841431,2
120,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,HBH Rubia,Big Time Brewery,India Pale Ale &#40; IPA &#41;,7 %,"('rtable_Beer_Name',)",['Big Time Lift Ticket American Red Ale'],['HBH Rubia'],0.48967474699020386,0.5103252530097961,2
121,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,HBH Rubia,HBH ( _ uÃ ± oa ),India Pale Ale &#40; IPA &#41;,7 %,"('rtable_Beer_Name', 'rtable_Brew_Factory_Name')","['Big Time Lift Ticket American Red Ale', 'Big Time Brewery']","['HBH Rubia', 'HBH ( _ uÃ ± oa )']",0.49130362272262573,0.5086963772773743,2
122,Clifford 's Big Red Ale,Funky Buddha Brewery,American Amber / Red Ale,9.70 %,HBH Rubia,Big Time Brewery,American Pale Ale,7 %,"('rtable_Beer_Name', 'rtable_Style')","['Big Time Lift Ticket American Red Ale', 'India Pale Ale &#40; IPA &#41;']","['HBH Rubia', 'American Pale Ale']",0.436947226524353,0.563052773475647,2
