,ltable_Song_Name,ltable_Artist_Name,ltable_Album_Name,ltable_Genre,ltable_Price,ltable_CopyRight,ltable_Time,ltable_Released,rtable_Song_Name,rtable_Artist_Name,rtable_Album_Name,rtable_Genre,rtable_Price,rtable_CopyRight,rtable_Time,rtable_Released,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,Clarity [ feat . Foxes ],Diddy - Dirty Money,Last Train To Paris [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,4:31,"December 14 , 2010","('rtable_Song_Name',)",['I Know [ feat . Wiz Khalifa ] [ Explicit ]'],['Clarity [ feat . Foxes ]'],0.35091037,0.6490896,2
191,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,I 'm In New Jersey Trick,Diddy - Dirty Money,Last Train To Paris [ Explicit ],Rap & Hip-Hop,$ 1.29,"( C ) 2009 Foo & Blu , LLC under exclusive License to Interscope Records",4:31,"December 14 , 2010","('rtable_Song_Name', 'rtable_CopyRight')","['I Know [ feat . Wiz Khalifa ] [ Explicit ]', '( C ) 2010 Bad Boy/Interscope Records']","[""I 'm In New Jersey Trick"", '( C ) 2009 Foo & Blu , LLC under exclusive License to Interscope Records']",0.16119252,0.83880746,2
192,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,I 'm In New Jersey Trick,Diddy - Dirty Money,Last Train To Paris [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,3:49,"December 14 , 2010","('rtable_Song_Name', 'rtable_Time')","['I Know [ feat . Wiz Khalifa ] [ Explicit ]', '4:31']","[""I 'm In New Jersey Trick"", '3:49']",0.1783018,0.82169825,2
193,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,I 'm In New Jersey Trick,Diddy - Dirty Money,Last Train To Paris [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,4:31,"July 21 , 2009","('rtable_Song_Name', 'rtable_Released')","['I Know [ feat . Wiz Khalifa ] [ Explicit ]', 'December 14 , 2010']","[""I 'm In New Jersey Trick"", 'July 21 , 2009']",0.17841041,0.8215896,2
314,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,Do n't You Worry Child ( feat . John Martin ),Diddy - Dirty Money,Last Train To Paris [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,4:31,"December 14 , 2010","('rtable_Song_Name',)",['I Know [ feat . Wiz Khalifa ] [ Explicit ]'],"[""Do n't You Worry Child ( feat . John Martin )""]",0.13536236,0.8646376,2
315,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,Do n't You Worry Child ( feat . John Martin ),Ac Slater,Last Train To Paris [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,4:31,"December 14 , 2010","('rtable_Song_Name', 'rtable_Artist_Name')","['I Know [ feat . Wiz Khalifa ] [ Explicit ]', 'Diddy - Dirty Money']","[""Do n't You Worry Child ( feat . John Martin )"", 'Ac Slater']",0.2242393,0.7757607,2
316,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,Do n't You Worry Child ( feat . John Martin ),Diddy - Dirty Money,Calvin Harris and More,Rap & Hip-Hop,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,4:31,"December 14 , 2010","('rtable_Song_Name', 'rtable_Album_Name')","['I Know [ feat . Wiz Khalifa ] [ Explicit ]', 'Last Train To Paris [ Explicit ]']","[""Do n't You Worry Child ( feat . John Martin )"", 'Calvin Harris and More']",0.10576757,0.8942324,2
317,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,Do n't You Worry Child ( feat . John Martin ),Diddy - Dirty Money,Last Train To Paris [ Explicit ],Dance & Electronic,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,4:31,"December 14 , 2010","('rtable_Song_Name', 'rtable_Genre')","['I Know [ feat . Wiz Khalifa ] [ Explicit ]', 'Rap & Hip-Hop']","[""Do n't You Worry Child ( feat . John Martin )"", 'Dance & Electronic']",0.13695014,0.86304986,2
318,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,Do n't You Worry Child ( feat . John Martin ),Diddy - Dirty Money,Last Train To Paris [ Explicit ],Rap & Hip-Hop,$ 1.29,( C ) 2010 Bad Boy/Interscope Records,4:31,"December 14 , 2010","('rtable_Song_Name', 'rtable_Price')","['I Know [ feat . Wiz Khalifa ] [ Explicit ]', '$ 1.29']","[""Do n't You Worry Child ( feat . John Martin )"", '$ 1.29']",0.13536236,0.8646376,2
319,"I Know ( feat . Chris Brown , Wiz Khalifa & Seven )","Diddy - Dirty Money , Chris Brown , Wiz Khalifa & Seven",Last Train to Paris,"Hip-Hop/Rap , Music , R&B / Soul , Contemporary R&B , Dance , Rap",$ 1.29,‰ ãÑ 2010 Bad Boy/Interscope Records,4:31,14-Dec-10,Do n't You Worry Child ( feat . John Martin ),Diddy - Dirty Money,Last Train To Paris [ Explicit ],Rap & Hip-Hop,$ 1.29,2010 Trouble & Bass Recordings,4:31,"December 14 , 2010","('rtable_Song_Name', 'rtable_CopyRight')","['I Know [ feat . Wiz Khalifa ] [ Explicit ]', '( C ) 2010 Bad Boy/Interscope Records']","[""Do n't You Worry Child ( feat . John Martin )"", '2010 Trouble & Bass Recordings']",0.14005555,0.8599444,2
