,ltable_Beer_Name,ltable_Brew_Factory_Name,ltable_Style,ltable_ABV,rtable_Beer_Name,rtable_Brew_Factory_Name,rtable_Style,rtable_ABV,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,Tongue Buckler - Imperial Red Ale,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Crabtree 5,Custom Brewcrafters,Sour/Wild Ale,9.20 %,"('rtable_Beer_Name', 'rtable_Style')","['Three Heads Buffalo Soul Jah Imperial Red Ale', 'American Strong Ale']","['Crabtree 5', 'Sour/Wild Ale']",0.4570636749267578,0.5429363250732422,2
79,Micoua,Microbrasserie St-Pancrace,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company']","['Micoua', 'Microbrasserie St-Pancrace']",0.444480299949646,0.555519700050354,2
78,Micoua,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name',)",['Tongue Buckler - Imperial Red Ale'],['Micoua'],0.4893449544906616,0.5106550455093384,2
171,Havannah,Ballast Point Brewing Company,American Amber / Red Ale,5.80 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', '10.00 %']","['Havannah', '5.80 %']",0.483076810836792,0.516923189163208,2
73,Wuidsau,Ballast Point Brewing Company,American Amber / Red Ale,5.60 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', '10.00 %']","['Wuidsau', '5.60 %']",0.4323399066925049,0.5676600933074951,2
72,Wuidsau,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler - Imperial Red Ale', 'American Amber / Red Ale']","['Wuidsau', 'American Amber / Red Ale']",0.4889827370643616,0.5110172629356384,2
71,Wuidsau,HoppebrÃ $ u,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company']","['Wuidsau', 'HoppebrÃ $ u']",0.43778425455093384,0.5622157454490662,2
70,Wuidsau,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name',)",['Tongue Buckler - Imperial Red Ale'],['Wuidsau'],0.477286159992218,0.522713840007782,2
175,Wuidsau,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name',)",['Tongue Buckler - Imperial Red Ale'],['Wuidsau'],0.4889827370643616,0.5110172629356384,2
176,Wuidsau,HoppebrÃ $ u,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company']","['Wuidsau', 'HoppebrÃ $ u']",0.43778425455093384,0.5622157454490662,2
80,Micoua,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler - Imperial Red Ale', 'American Amber / Red Ale']","['Micoua', 'American Amber / Red Ale']",0.4893449544906616,0.5106550455093384,2
177,Wuidsau,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler - Imperial Red Ale', 'American Amber / Red Ale']","['Wuidsau', 'American Amber / Red Ale']",0.4889827370643616,0.5110172629356384,2
178,Wuidsau,Ballast Point Brewing Company,American Amber / Red Ale,5.60 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', '10.00 %']","['Wuidsau', '5.60 %']",0.4323399066925049,0.5676600933074951,2
183,Micoua,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name',)",['Tongue Buckler - Imperial Red Ale'],['Micoua'],0.4893449544906616,0.5106550455093384,2
184,Micoua,Microbrasserie St-Pancrace,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company']","['Micoua', 'Microbrasserie St-Pancrace']",0.444480299949646,0.555519700050354,2
58,Rhumantony,Les Brasseurs du Hameau,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Brew_Factory_Name')","['Tongue Buckler - Imperial Red Ale', 'Ballast Point Brewing Company']","['Rhumantony', 'Les Brasseurs du Hameau']",0.4828103184700012,0.5171896815299988,2
185,Micoua,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler - Imperial Red Ale', 'American Amber / Red Ale']","['Micoua', 'American Amber / Red Ale']",0.4893449544906616,0.5106550455093384,2
186,Micoua,Ballast Point Brewing Company,American Amber / Red Ale,-,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', '10.00 %']","['Micoua', '-']",0.47646814584732056,0.5235318541526794,2
53,R.I.P.A.H,Ballast Point Brewing Company,American Amber / Red Ale,6.40 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_ABV')","['Tongue Buckler - Imperial Red Ale', '10.00 %']","['R.I.P.A.H', '6.40 %']",0.44121718406677246,0.5587828159332275,2
52,R.I.P.A.H,Ballast Point Brewing Company,American Amber / Red Ale,10.00 %,Three Heads Buffalo Soul Jah Imperial Red Ale,Custom Brewcrafters,American Strong Ale,9.20 %,"('ltable_Beer_Name', 'ltable_Style')","['Tongue Buckler - Imperial Red Ale', 'American Amber / Red Ale']","['R.I.P.A.H', 'American Amber / Red Ale']",0.46473658084869385,0.5352634191513062,2
