,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,metadata for multimedia documents,"k bіhm , t rakow",sigmod record,1994.0,metadata for multimedia documents,"k bshm , tc rakow","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('rtable_title', 'rtable_authors')","['multimedia documents with elastic time', 'my kim , j song']","['metadata for multimedia documents', 'k bshm , tc rakow']",0.060235798358917236,0.9397642016410828,2
98,multimedia documents with elastic time,"k bіhm , t rakow",sigmod record,1995.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_year')","['metadata for multimedia documents', 1994.0]","['multimedia documents with elastic time', 1995.0]",0.10948580503463745,0.8905141949653625,2
97,multimedia documents with elastic time,"my kim , j song",sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'my kim , j song']",0.06319576501846313,0.9368042349815369,2
92,multimedia documents with elastic time,"k bіhm , t rakow",sigmod record,1995.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_year')","['metadata for multimedia documents', 1994.0]","['multimedia documents with elastic time', 1995.0]",0.1114385724067688,0.8885614275932312,2
91,multimedia documents with elastic time,"my kim , j song",sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'my kim , j song']",0.06337547302246094,0.9366245269775391,2
86,multimedia documents with elastic time,"k bіhm , t rakow",sigmod record,1995.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_year')","['metadata for multimedia documents', 1994.0]","['multimedia documents with elastic time', 1995.0]",0.10935354232788086,0.8906464576721191,2
85,multimedia documents with elastic time,"my kim , j song",sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'my kim , j song']",0.0631791353225708,0.9368208646774292,2
175,multimedia documents with elastic time,"my kim , j song",sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'my kim , j song']",0.06316637992858887,0.9368336200714111,2
80,multimedia documents with elastic time,"k bіhm , t rakow",sigmod record,1995.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_year')","['metadata for multimedia documents', 1994.0]","['multimedia documents with elastic time', 1995.0]",0.11239081621170044,0.8876091837882996,2
79,multimedia documents with elastic time,"my kim , j song",sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'my kim , j song']",0.06343519687652588,0.9365648031234741,2
176,multimedia documents with elastic time,"k bіhm , t rakow",sigmod record,1995.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_year')","['metadata for multimedia documents', 1994.0]","['multimedia documents with elastic time', 1995.0]",0.1092488169670105,0.8907511830329895,2
74,multimedia documents with elastic time,"k bіhm , t rakow",sigmod record,1995.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_year')","['metadata for multimedia documents', 1994.0]","['multimedia documents with elastic time', 1995.0]",0.1092488169670105,0.8907511830329895,2
73,multimedia documents with elastic time,"my kim , j song",sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'my kim , j song']",0.06316637992858887,0.9368336200714111,2
68,multimedia documents with elastic time,"k bіhm , t rakow",sigmod record,1995.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_year')","['metadata for multimedia documents', 1994.0]","['multimedia documents with elastic time', 1995.0]",0.11239081621170044,0.8876091837882996,2
67,multimedia documents with elastic time,"my kim , j song",sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'my kim , j song']",0.06343519687652588,0.9365648031234741,2
62,multimedia documents with elastic time,"k bіhm , t rakow",sigmod record,1995.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_year')","['metadata for multimedia documents', 1994.0]","['multimedia documents with elastic time', 1995.0]",0.1091647744178772,0.8908352255821228,2
61,multimedia documents with elastic time,"my kim , j song",sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'my kim , j song']",0.06315654516220093,0.9368434548377991,2
56,multimedia documents with elastic time,"k bіhm , t rakow",sigmod record,1995.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_year')","['metadata for multimedia documents', 1994.0]","['multimedia documents with elastic time', 1995.0]",0.10909664630889893,0.8909033536911011,2
55,multimedia documents with elastic time,"my kim , j",sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'my kim , j']",0.06393754482269287,0.9360624551773071,2
50,multimedia documents with elastic time,"k bіhm , t rakow",sigmod record,1995.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_year')","['metadata for multimedia documents', 1994.0]","['multimedia documents with elastic time', 1995.0]",0.10909664630889893,0.8909033536911011,2
103,multimedia documents with elastic time,"my kim , j song",sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'my kim , j song']",0.06332075595855713,0.9366792440414429,2
49,multimedia documents with elastic time,song,sigmod record,1994.0,multimedia documents with elastic time,"my kim , j song","& hellip ; of the third acm international conference on multimedia ,",1995.0,"('ltable_title', 'ltable_authors')","['metadata for multimedia documents', 'k bіhm , t rakow']","['multimedia documents with elastic time', 'song']",0.0654100775718689,0.9345899224281311,2
