,ltable_Album_Name,ltable_Artist_Name,ltable_CopyRight,ltable_Genre,ltable_Price,ltable_Released,ltable_Song_Name,ltable_Time,rtable_Album_Name,rtable_Artist_Name,rtable_CopyRight,rtable_Genre,rtable_Price,rtable_Released,rtable_Song_Name,rtable_Time,outcome
0,Version,Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,10-Jul-07,Outversion,1:50,Version [ Explicit ],Zedd,( c ) 2011 J'adore Records,Pop,$ 0.99,"July 10 , 2007",Without You ( Feat . Usher ),4:31,0
1,Version,Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,10-Jul-07,Here 's to the Good Times,1:50,Version [ Explicit ],Mark Ronson,( C ) 2015 KIDinaKORNER/Interscope Records,Pop,$ 0.99,"July 10 , 2007",KK ( feat . Project Pat & Juicy J ) [ Explicit ],1:50,0
2,Listen ( Deluxe Version ),Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,10-Jul-07,Outversion,3:20,Version [ Explicit ],Mark Ronson,( c ) 2011 J'adore Records,Pop,$ 0.99,"July 10 , 2007",Firecracker ( Live At Carnegie Hall / 11/17/2014 ) [ Explicit ],1:50,0
3,Version,Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,10-Jul-07,Outversion,1:50,Version [ Explicit ],Mark Ronson,( C ) 2015 KIDinaKORNER/Interscope Records,Pop,$ 0.99,"July 10 , 2007",For My Team ( feat . Monty ) [ Clean ],4:01,0
4,Version,Mark Ronson,‰ ãÑ 2013 WaterTower Music,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,10-Jul-07,Latch ( feat . Sam Smith ),1:50,Version [ Explicit ],Mark Ronson,( c ) 2011 J'adore Records,Pop,$ 0.99,"July 10 , 2007",Outversion,4:03,0
5,Version,Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,10-Jul-07,Outversion,1:50,Version [ Explicit ],Mark Ronson,( c ) 2011 J'adore Records,Pop,$ 0.99,"July 10 , 2007",Heroes ( Live Acoustic From Kansas City ),4:31,0
6,Version,Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,10-Jul-07,As Long As You Love Me ( feat . Big Sean ) [ Audien Luvstep Mix ],4:03,Version [ Explicit ],Mark Ronson,( c ) 2011 J'adore Records,Pop,$ 0.99,"July 10 , 2007",Outversion,1:50,0
7,Version,Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,10-Jul-07,My Armor Is Iron,4:29,Version [ Explicit ],Mark Ronson,( c ) 2011 J'adore Records,Pop,$ 0.99,"July 10 , 2007",Cameras [ Clean ],1:50,0
8,Version,Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,10-Jul-07,Outversion,5:11,Version [ Explicit ],Mark Ronson,2015 Mad Decent,Pop,$ 0.99,"July 10 , 2007",My Way ( feat . Monty ) [ Clean ],1:50,0
9,Talk Dirty ( feat . 2 Chainz ) [ TJR Remix ] - Single,Mark Ronson,2007 Mark Ronson under exclusive license to SONY BMG MUSIC ENTERTAINMENT ( UK ) Limited except Track 9 ( P ) 2006 Rapster Records / BBE Records,"Pop , Music , R&B / Soul,Soul,Dance,Rock,Jazz,Hip-Hop / Rap,Electronic,Hip-Hop , Pop/Rock , Adult Alternative",$ 0.99,10-Jul-07,VHS Outro ( Interlude ),4:11,Version [ Explicit ],Mark Ronson,( c ) 2011 J'adore Records,Pop,$ 0.99,"July 10 , 2007",Outversion,1:50,0
