,label,ltable_name,ltable_description,ltable_price,rtable_name,rtable_description,rtable_price,alteredAttributes,droppedValues,copiedValues,classes,labels,nomatch_score,match_score,attr_count
0,,sony lcs-twa/r cyber-shot camera case,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony lcs-twa/r cyber-shot camera case,top loading leather red,27.92,"('ltable_name',)",['sony red cyber-shot digital camera dscw170r'],['sony lcs-twa/r cyber-shot camera case'],1,0,0.30597726,0.6940228,2
28,,sony red cyber-shot digital camera dscw170r,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony cyber-shot dsc-w170 digital camera silver dscw170,top loading leather red,,"('rtable_name', 'rtable_price')","['sony lcs-twa/r cyber-shot camera case', 27.92]","['sony cyber-shot dsc-w170 digital camera silver dscw170', nan]",1,0,0.048380814,0.9516192,2
27,,sony red cyber-shot digital camera dscw170r,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony cyber-shot dsc-w170 digital camera silver dscw170,10.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,27.92,"('rtable_name', 'rtable_description')","['sony lcs-twa/r cyber-shot camera case', 'top loading leather red']","['sony cyber-shot dsc-w170 digital camera silver dscw170', ""10.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd""]",1,0,0.06754415,0.9324559,2
26,,sony red cyber-shot digital camera dscw170r,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony cyber-shot dsc-w170 digital camera silver dscw170,top loading leather red,27.92,"('rtable_name',)",['sony lcs-twa/r cyber-shot camera case'],['sony cyber-shot dsc-w170 digital camera silver dscw170'],1,0,0.064509675,0.9354903,2
24,,sony lcs-twa/r red soft leather carrying case lcstwar,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony lcs-twa/r cyber-shot camera case,top loading leather red,27.92,"('ltable_name', 'ltable_price')","['sony red cyber-shot digital camera dscw170r', nan]","['sony lcs-twa/r red soft leather carrying case lcstwar', nan]",1,0,0.109963514,0.89003646,2
23,,sony lcs-twa/r red soft leather carrying case lcstwar,sony lcs-twa/r red soft leather carrying case lcstwar genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure red finish,,sony lcs-twa/r cyber-shot camera case,top loading leather red,27.92,"('ltable_name', 'ltable_description')","['sony red cyber-shot digital camera dscw170r', ""sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish""]","['sony lcs-twa/r red soft leather carrying case lcstwar', 'sony lcs-twa/r red soft leather carrying case lcstwar genuine leather construction compatible with cyber-shot w and t series digital cameras integrated belt loop and magnetic closure red finish']",1,0,0.17458428,0.8254157,2
22,,sony lcs-twa/r red soft leather carrying case lcstwar,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony lcs-twa/r cyber-shot camera case,top loading leather red,27.92,"('ltable_name',)",['sony red cyber-shot digital camera dscw170r'],['sony lcs-twa/r red soft leather carrying case lcstwar'],1,0,0.09874893,0.9012511,2
20,,sony red cyber-shot digital camera dscw170r,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony cyber-shot dsc-w170 digital camera red dscw170r,top loading leather red,169.0,"('rtable_name', 'rtable_price')","['sony lcs-twa/r cyber-shot camera case', 27.92]","['sony cyber-shot dsc-w170 digital camera red dscw170r', 169.0]",1,0,0.03255437,0.9674457,2
19,,sony red cyber-shot digital camera dscw170r,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony cyber-shot dsc-w170 digital camera red dscw170r,10.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,27.92,"('rtable_name', 'rtable_description')","['sony lcs-twa/r cyber-shot camera case', 'top loading leather red']","['sony cyber-shot dsc-w170 digital camera red dscw170r', ""10.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd""]",1,0,0.04548487,0.9545151,2
18,,sony red cyber-shot digital camera dscw170r,sony dscw170 red cyber-shot digital camera dscw170r 10.1 megapixels 2.7 ' lcd display 15 mb internal memory carl zeiss 5x optical zoom lens bionz real imaging processor technology 16:9 high-resolution mode 9-point auto focus automatic macro shooting high sensitivity mode burst mode face detection intelligent scene recognition mode in-camera retouching super steadyshot optical image stabilization with anti-blur solution music slideshow hdtv compatibility beginner-friendly function guide red finish,,sony cyber-shot dsc-w170 digital camera red dscw170r,top loading leather red,27.92,"('rtable_name',)",['sony lcs-twa/r cyber-shot camera case'],['sony cyber-shot dsc-w170 digital camera red dscw170r'],1,0,0.03274484,0.9672551,2
