,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2002,"('rtable_title',)",['hd-eye : visual clustering of high dimensional data'],['outlier detection for high dimensional data'],0.13626962900161743,0.8637303709983826,2
107,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",sigmod conference,2002,"('rtable_title', 'rtable_venue')","['hd-eye : visual clustering of high dimensional data', 'international conference on management of data']","['outlier detection for high dimensional data', 'sigmod conference']",0.13414037227630615,0.8658596277236938,2
106,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,philip s. yu,international conference on management of data,2002,"('rtable_title', 'rtable_authors')","['hd-eye : visual clustering of high dimensional data', 'alexander hinneburg , daniel a. keim , markus wawryniuk']","['outlier detection for high dimensional data', 'philip s. yu']",0.06883382797241211,0.9311661720275879,2
105,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2002,"('rtable_title',)",['hd-eye : visual clustering of high dimensional data'],['outlier detection for high dimensional data'],0.13626962900161743,0.8637303709983826,2
100,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2001,"('rtable_title', 'rtable_year')","['hd-eye : visual clustering of high dimensional data', 2002]","['outlier detection for high dimensional data', 2001]",0.04970669746398926,0.9502933025360107,2
99,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",sigmod conference,2002,"('rtable_title', 'rtable_venue')","['hd-eye : visual clustering of high dimensional data', 'international conference on management of data']","['outlier detection for high dimensional data', 'sigmod conference']",0.13414037227630615,0.8658596277236938,2
98,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,charu c. aggarwal,international conference on management of data,2002,"('rtable_title', 'rtable_authors')","['hd-eye : visual clustering of high dimensional data', 'alexander hinneburg , daniel a. keim , markus wawryniuk']","['outlier detection for high dimensional data', 'charu c. aggarwal']",0.06367599964141846,0.9363240003585815,2
97,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2002,"('rtable_title',)",['hd-eye : visual clustering of high dimensional data'],['outlier detection for high dimensional data'],0.13626974821090698,0.863730251789093,2
92,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2001,"('rtable_title', 'rtable_year')","['hd-eye : visual clustering of high dimensional data', 2002]","['outlier detection for high dimensional data', 2001]",0.04970669746398926,0.9502933025360107,2
91,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",sigmod conference,2002,"('rtable_title', 'rtable_venue')","['hd-eye : visual clustering of high dimensional data', 'international conference on management of data']","['outlier detection for high dimensional data', 'sigmod conference']",0.13414037227630615,0.8658596277236938,2
90,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,", philip s. yu",international conference on management of data,2002,"('rtable_title', 'rtable_authors')","['hd-eye : visual clustering of high dimensional data', 'alexander hinneburg , daniel a. keim , markus wawryniuk']","['outlier detection for high dimensional data', ', philip s. yu']",0.06626510620117188,0.9337348937988281,2
89,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2002,"('rtable_title',)",['hd-eye : visual clustering of high dimensional data'],['outlier detection for high dimensional data'],0.13626962900161743,0.8637303709983826,2
108,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2001,"('rtable_title', 'rtable_year')","['hd-eye : visual clustering of high dimensional data', 2002]","['outlier detection for high dimensional data', 2001]",0.04970669746398926,0.9502933025360107,2
84,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2001,"('rtable_title', 'rtable_year')","['hd-eye : visual clustering of high dimensional data', 2002]","['outlier detection for high dimensional data', 2001]",0.04970669746398926,0.9502933025360107,2
81,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2002,"('rtable_title',)",['hd-eye : visual clustering of high dimensional data'],['outlier detection for high dimensional data'],0.13626962900161743,0.8637303709983826,2
76,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2001,"('rtable_title', 'rtable_year')","['hd-eye : visual clustering of high dimensional data', 2002]","['outlier detection for high dimensional data', 2001]",0.04970669746398926,0.9502933025360107,2
75,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",sigmod conference,2002,"('rtable_title', 'rtable_venue')","['hd-eye : visual clustering of high dimensional data', 'international conference on management of data']","['outlier detection for high dimensional data', 'sigmod conference']",0.13414037227630615,0.8658596277236938,2
74,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"aggarwal , philip s. yu",international conference on management of data,2002,"('rtable_title', 'rtable_authors')","['hd-eye : visual clustering of high dimensional data', 'alexander hinneburg , daniel a. keim , markus wawryniuk']","['outlier detection for high dimensional data', 'aggarwal , philip s. yu']",0.06324326992034912,0.9367567300796509,2
73,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2002,"('rtable_title',)",['hd-eye : visual clustering of high dimensional data'],['outlier detection for high dimensional data'],0.13626962900161743,0.8637303709983826,2
68,outlier detection for high dimensional data,"charu c. aggarwal , philip s. yu",sigmod conference,2001,outlier detection for high dimensional data,"alexander hinneburg , daniel a. keim , markus wawryniuk",international conference on management of data,2001,"('rtable_title', 'rtable_year')","['hd-eye : visual clustering of high dimensional data', 2002]","['outlier detection for high dimensional data', 2001]",0.04970669746398926,0.9502933025360107,2
