,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,"popytka slovaria noveishikh naimenovaniiâ ® rm , magazinov , parikmakherskikh i pr . poimenovannykh i t nikolaeva","m rodrä ± guez-martä ± nez , n roussopoulos","proceedings of the acm sigmod international conference on & hellip ; ,",,"('rtable_title',)",['mocha : a self-extensible database middleware system for distributed data sources 2000.0'],"['popytka slovaria noveishikh naimenovaniiâ ® rm , magazinov , parikmakherskikh i pr . poimenovannykh i t nikolaeva']",0.1093176007270813,0.8906823992729187,2
305,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,æ ¶ ? æ ?? å · ¥ è?º ( ç ¬ ¬ å?å ?? ) . å ?? äº ¬ : å ?? å ¦ å · ¥ ä ¸ ? å?ºé ¡ ºç $ 3/4 é © ¬ åº?æ ??,"m rodrä ± guez-martä ± nez , n roussopoulos","proceedings of the acm sigmod international conference on & hellip ; ,",,"('rtable_title', 'rtable_year')","['mocha : a self-extensible database middleware system for distributed data sources 2000.0', nan]","['æ ¶ ? æ ?? å · ¥ è?º ( ç ¬ ¬ å?å ?? ) . å ?? äº ¬ : å ?? å ¦ å · ¥ ä ¸ ? å?ºé ¡ ºç $ 3/4 é © ¬ åº?æ ??', nan]",0.07733935117721558,0.9226606488227844,2
304,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,æ ¶ ? æ ?? å · ¥ è?º ( ç ¬ ¬ å?å ?? ) . å ?? äº ¬ : å ?? å ¦ å · ¥ ä ¸ ? å?ºé ¡ ºç $ 3/4 é © ¬ åº?æ ??,"m rodrä ± guez-martä ± nez , n roussopoulos",,,"('rtable_title', 'rtable_venue')","['mocha : a self-extensible database middleware system for distributed data sources 2000.0', 'proceedings of the acm sigmod international conference on & hellip ; ,']","['æ ¶ ? æ ?? å · ¥ è?º ( ç ¬ ¬ å?å ?? ) . å ?? äº ¬ : å ?? å ¦ å · ¥ ä ¸ ? å?ºé ¡ ºç $ 3/4 é © ¬ åº?æ ??', nan]",0.06579995155334473,0.9342000484466553,2
303,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,æ ¶ ? æ ?? å · ¥ è?º ( ç ¬ ¬ å?å ?? ) . å ?? äº ¬ : å ?? å ¦ å · ¥ ä ¸ ? å?ºé ¡ ºç $ 3/4 é © ¬ åº?æ ??,,"proceedings of the acm sigmod international conference on & hellip ; ,",,"('rtable_title', 'rtable_authors')","['mocha : a self-extensible database middleware system for distributed data sources 2000.0', 'm rodrä ± guez-martä ± nez , n roussopoulos']","['æ ¶ ? æ ?? å · ¥ è?º ( ç ¬ ¬ å?å ?? ) . å ?? äº ¬ : å ?? å ¦ å · ¥ ä ¸ ? å?ºé ¡ ºç $ 3/4 é © ¬ åº?æ ??', nan]",0.05958068370819092,0.9404193162918091,2
302,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,æ ¶ ? æ ?? å · ¥ è?º ( ç ¬ ¬ å?å ?? ) . å ?? äº ¬ : å ?? å ¦ å · ¥ ä ¸ ? å?ºé ¡ ºç $ 3/4 é © ¬ åº?æ ??,"m rodrä ± guez-martä ± nez , n roussopoulos","proceedings of the acm sigmod international conference on & hellip ; ,",,"('rtable_title',)",['mocha : a self-extensible database middleware system for distributed data sources 2000.0'],['æ ¶ ? æ ?? å · ¥ è?º ( ç ¬ ¬ å?å ?? ) . å ?? äº ¬ : å ?? å ¦ å · ¥ ä ¸ ? å?ºé ¡ ºç $ 3/4 é © ¬ åº?æ ??'],0.07733935117721558,0.9226606488227844,2
297,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,"wanxian yangtze bridge . struct . eng . int . ( iabse , zurich , switzerland ) ,","m rodrä ± guez-martä ± nez , n roussopoulos","proceedings of the acm sigmod international conference on & hellip ; ,",,"('rtable_title', 'rtable_year')","['mocha : a self-extensible database middleware system for distributed data sources 2000.0', nan]","['wanxian yangtze bridge . struct . eng . int . ( iabse , zurich , switzerland ) ,', nan]",0.06415504217147827,0.9358449578285217,2
296,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,"wanxian yangtze bridge . struct . eng . int . ( iabse , zurich , switzerland ) ,","m rodrä ± guez-martä ± nez , n roussopoulos",,,"('rtable_title', 'rtable_venue')","['mocha : a self-extensible database middleware system for distributed data sources 2000.0', 'proceedings of the acm sigmod international conference on & hellip ; ,']","['wanxian yangtze bridge . struct . eng . int . ( iabse , zurich , switzerland ) ,', nan]",0.054572105407714844,0.9454278945922852,2
295,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,"wanxian yangtze bridge . struct . eng . int . ( iabse , zurich , switzerland ) ,","g yan , zh yang","proceedings of the acm sigmod international conference on & hellip ; ,",,"('rtable_title', 'rtable_authors')","['mocha : a self-extensible database middleware system for distributed data sources 2000.0', 'm rodrä ± guez-martä ± nez , n roussopoulos']","['wanxian yangtze bridge . struct . eng . int . ( iabse , zurich , switzerland ) ,', 'g yan , zh yang']",0.07057934999465942,0.9294206500053406,2
294,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,"wanxian yangtze bridge . struct . eng . int . ( iabse , zurich , switzerland ) ,","m rodrä ± guez-martä ± nez , n roussopoulos","proceedings of the acm sigmod international conference on & hellip ; ,",,"('rtable_title',)",['mocha : a self-extensible database middleware system for distributed data sources 2000.0'],"['wanxian yangtze bridge . struct . eng . int . ( iabse , zurich , switzerland ) ,']",0.06415504217147827,0.9358449578285217,2
310,"aqr-toolkit : an adaptive query routing middleware for distributed data intensive systems l liu , c pu , d buttler , w han , h paques , w tang sigmod conference",,,2000.0,"k. and larsson , p. petterson , y. wang , and c. weise . new generation of uppaal procs . of the intl workshop on software tools for technology & hellip ; ,","m rodrä ± guez-martä ± nez , n roussopoulos","proceedings of the acm sigmod international conference on & hellip ; ,",,"('rtable_title',)",['mocha : a self-extensible database middleware system for distributed data sources 2000.0'],"['k. and larsson , p. petterson , y. wang , and c. weise . new generation of uppaal procs . of the intl workshop on software tools for technology & hellip ; ,']",0.07611894607543945,0.9238810539245605,2
