,ltable_name,ltable_addr,ltable_city,ltable_phone,ltable_res_type,ltable_class,rtable_name,rtable_addr,rtable_city,rtable_phone,rtable_res_type,rtable_class,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
32,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,433,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_class')","[""` palace court '"", 70]","[""` cafe roma '"", 433]",0.27276772,0.7272323,2
40,` antonio \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_class')","[""` palace court '"", 70]","[""` antonio \\ 's '"", 423]",0.1762078,0.82379216,2
18,` gaylord \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,472,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_class')","[""` palace court '"", 70]","[""` gaylord \\ 's '"", 472]",0.34279412,0.6572059,2
0,` harry denton \ 's ',' 3570 las vegas blvd. s ',` san francisco ',702/731 -7547,continental,477,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_class')","[""` palace court '"", ""` las vegas '"", 70]","[""` harry denton \\ 's '"", ""` san francisco '"", 477]",0.32583678,0.6741632,3
35,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,433,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_phone', 'ltable_class')","[""` palace court '"", '702/731 -7547', 70]","[""` cafe roma '"", '702/731 -7547', 433]",0.27276772,0.7272323,3
34,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,433,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_class')","[""` palace court '"", ""` las vegas '"", 70]","[""` cafe roma '"", ""` las vegas '"", 433]",0.27276772,0.7272323,3
33,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,433,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", 70]","[""` cafe roma '"", ""' 3570 las vegas blvd. s '"", 433]",0.27276772,0.7272323,3
41,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/731 -7547,continental,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", 70]","[""` antonio \\ 's '"", ""' 3700 w. flamingo '"", 423]",0.2237518,0.77624816,3
42,` antonio \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_class')","[""` palace court '"", ""` las vegas '"", 70]","[""` antonio \\ 's '"", ""` las vegas '"", 423]",0.1762078,0.82379216,3
43,` antonio \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/252 -7737,continental,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_phone', 'ltable_class')","[""` palace court '"", '702/731 -7547', 70]","[""` antonio \\ 's '"", '702/252 -7737', 423]",0.1762078,0.82379216,3
44,` antonio \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,italian,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_res_type', 'ltable_class')","[""` palace court '"", 'continental', 70]","[""` antonio \\ 's '"", 'italian', 423]",0.07238365,0.92761636,3
21,` gaylord \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,asian,472,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_res_type', 'ltable_class')","[""` palace court '"", 'continental', 70]","[""` gaylord \\ 's '"", 'asian', 472]",0.37267107,0.627329,3
20,` gaylord \ 's ',' 3570 las vegas blvd. s ',` las vegas ',415/771 -8822,continental,472,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_phone', 'ltable_class')","[""` palace court '"", '702/731 -7547', 70]","[""` gaylord \\ 's '"", '415/771 -8822', 472]",0.34279412,0.6572059,3
19,` gaylord \ 's ',' 3570 las vegas blvd. s ',` san francisco ',702/731 -7547,continental,472,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_class')","[""` palace court '"", ""` las vegas '"", 70]","[""` gaylord \\ 's '"", ""` san francisco '"", 472]",0.19359216,0.8064078,3
10,` bertolini \ 's ',' 3500 peachtree rd. . phipps plaza ',atlanta,702/731 -7547,continental,70,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_city')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", ""` las vegas '""]","[""` bertolini \\ 's '"", ""' 3500 peachtree rd. . phipps plaza '"", 'atlanta']",0.24202262,0.75797737,3
48,` antonio \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/252 -7737,continental,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_class')","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 70]","[""` antonio \\ 's '"", ""` las vegas '"", '702/252 -7737', 423]",0.1762078,0.82379216,4
36,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,433,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", ""` las vegas '"", 70]","[""` cafe roma '"", ""' 3570 las vegas blvd. s '"", ""` las vegas '"", 433]",0.27276772,0.7272323,4
1,` harry denton \ 's ',' 161 steuart st. ',` san francisco ',702/731 -7547,continental,477,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", ""` las vegas '"", 70]","[""` harry denton \\ 's '"", ""' 161 steuart st. '"", ""` san francisco '"", 477]",0.3608865,0.6391134,4
2,` harry denton \ 's ',' 3570 las vegas blvd. s ',` san francisco ',415/882 -1333,continental,477,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_phone', 'ltable_class')","[""` palace court '"", ""` las vegas '"", '702/731 -7547', 70]","[""` harry denton \\ 's '"", ""` san francisco '"", '415/882 -1333', 477]",0.32583678,0.6741632,4
3,` harry denton \ 's ',' 3570 las vegas blvd. s ',` san francisco ',702/731 -7547,american,477,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""` las vegas '"", 'continental', 70]","[""` harry denton \\ 's '"", ""` san francisco '"", 'american', 477]",0.3946896,0.6053104,4
50,` antonio \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/252 -7737,italian,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` palace court '"", '702/731 -7547', 'continental', 70]","[""` antonio \\ 's '"", '702/252 -7737', 'italian', 423]",0.07238365,0.92761636,4
8,` moose \ 's ',' 3570 las vegas blvd. s ',` san francisco ',702/731 -7547,mediterranean,498,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""` las vegas '"", 'continental', 70]","[""` moose \\ 's '"", ""` san francisco '"", 'mediterranean', 498]",0.28189456,0.7181055,4
49,` antonio \ 's ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,italian,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""` las vegas '"", 'continental', 70]","[""` antonio \\ 's '"", ""` las vegas '"", 'italian', 423]",0.07238365,0.92761636,4
13,` bertolini \ 's ',' 3570 las vegas blvd. s ',atlanta,702/731 -7547,italian,385,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""` las vegas '"", 'continental', 70]","[""` bertolini \\ 's '"", 'atlanta', 'italian', 385]",0.34430525,0.6556947,4
25,` gaylord \ 's ',' 3570 las vegas blvd. s ',` san francisco ',702/731 -7547,asian,472,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_city', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""` las vegas '"", 'continental', 70]","[""` gaylord \\ 's '"", ""` san francisco '"", 'asian', 472]",0.15602624,0.84397376,4
26,` gaylord \ 's ',' 3570 las vegas blvd. s ',` las vegas ',415/771 -8822,asian,472,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_phone', 'ltable_res_type', 'ltable_class')","[""` palace court '"", '702/731 -7547', 'continental', 70]","[""` gaylord \\ 's '"", '415/771 -8822', 'asian', 472]",0.37267107,0.627329,4
23,` gaylord \ 's ',` ghirardelli sq. ',` las vegas ',702/731 -7547,asian,472,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", 'continental', 70]","[""` gaylord \\ 's '"", ""` ghirardelli sq. '"", 'asian', 472]",0.3915183,0.6084817,4
22,` gaylord \ 's ',` ghirardelli sq. ',` san francisco ',702/731 -7547,continental,472,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", ""` las vegas '"", 70]","[""` gaylord \\ 's '"", ""` ghirardelli sq. '"", ""` san francisco '"", 472]",0.48183692,0.518163,4
11,` bertolini \ 's ',' 3500 peachtree rd. . phipps plaza ',atlanta,404/233 -2333,continental,70,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_phone')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", ""` las vegas '"", '702/731 -7547']","[""` bertolini \\ 's '"", ""' 3500 peachtree rd. . phipps plaza '"", 'atlanta', '404/233 -2333']",0.24202262,0.75797737,4
37,` cafe roma ',' 3570 las vegas blvd. s ',` las vegas ',702/731 -7547,continental,433,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", '702/731 -7547', 70]","[""` cafe roma '"", ""' 3570 las vegas blvd. s '"", '702/731 -7547', 433]",0.27276772,0.7272323,4
12,` bertolini \ 's ',' 3500 peachtree rd. . phipps plaza ',atlanta,702/731 -7547,continental,385,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", ""` las vegas '"", 70]","[""` bertolini \\ 's '"", ""' 3500 peachtree rd. . phipps plaza '"", 'atlanta', 385]",0.043671023,0.956329,4
45,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/731 -7547,continental,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_city', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", ""` las vegas '"", 70]","[""` antonio \\ 's '"", ""' 3700 w. flamingo '"", ""` las vegas '"", 423]",0.2237518,0.77624816,4
46,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/252 -7737,continental,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_phone', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", '702/731 -7547', 70]","[""` antonio \\ 's '"", ""' 3700 w. flamingo '"", '702/252 -7737', 423]",0.2237518,0.77624816,4
47,` antonio \ 's ',' 3700 w. flamingo ',` las vegas ',702/731 -7547,italian,423,` michael \ 's ( las vegas ) ',' 3595 las vegas blvd. s. ',` las vegas ',702-737-7111,continental,664,"('ltable_name', 'ltable_addr', 'ltable_res_type', 'ltable_class')","[""` palace court '"", ""' 3570 las vegas blvd. s '"", 'continental', 70]","[""` antonio \\ 's '"", ""' 3700 w. flamingo '"", 'italian', 423]",0.11056769,0.8894323,4
