,ltable_title,ltable_authors,ltable_venue,ltable_year,rtable_title,rtable_authors,rtable_venue,rtable_year,alteredAttributes,droppedValues,copiedValues,nomatch_score,match_score,attr_count
0,visdb : a system for visualizing large databases sigmod conference,"s acharya , p gibbons , v poosala , s ramaswamy",,1999.0,"icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0",,"vldb ,",,"('ltable_title',)",['join synopses for approximate query answering sigmod conference'],['visdb : a system for visualizing large databases sigmod conference'],6.509996e-05,0.9999349,2
34,"wireless graffiti - data , data everywhere matters t imielinski , b badrinath vldb","s acharya , p gibbons , v poosala , s ramaswamy",,1999.0,"icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0",,"vldb ,",,"('ltable_title', 'ltable_venue')","['join synopses for approximate query answering sigmod conference', nan]","['wireless graffiti - data , data everywhere matters t imielinski , b badrinath vldb', nan]",0.0056396993,0.99436027,2
19,"data streams : fresh current or stagnant backwater ? ( panel ) j hellerstein , j widom","s acharya , p gibbons , v poosala , s ramaswamy",,2002.0,"icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0",,"vldb ,",,"('ltable_title', 'ltable_year')","['join synopses for approximate query answering sigmod conference', 1999.0]","['data streams : fresh current or stagnant backwater ? ( panel ) j hellerstein , j widom', 2002.0]",0.00057005533,0.9994299,2
18,"data streams : fresh current or stagnant backwater ? ( panel ) j hellerstein , j widom","s acharya , p gibbons , v poosala , s ramaswamy",sigmod conference,1999.0,"icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0",,"vldb ,",,"('ltable_title', 'ltable_venue')","['join synopses for approximate query answering sigmod conference', nan]","['data streams : fresh current or stagnant backwater ? ( panel ) j hellerstein , j widom', 'sigmod conference']",0.00067183684,0.99932814,2
17,"data streams : fresh current or stagnant backwater ? ( panel ) j hellerstein , j widom",,,1999.0,"icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0",,"vldb ,",,"('ltable_title', 'ltable_authors')","['join synopses for approximate query answering sigmod conference', 's acharya , p gibbons , v poosala , s ramaswamy']","['data streams : fresh current or stagnant backwater ? ( panel ) j hellerstein , j widom', nan]",0.001570448,0.9984295,2
16,"data streams : fresh current or stagnant backwater ? ( panel ) j hellerstein , j widom","s acharya , p gibbons , v poosala , s ramaswamy",,1999.0,"icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0",,"vldb ,",,"('ltable_title',)",['join synopses for approximate query answering sigmod conference'],"['data streams : fresh current or stagnant backwater ? ( panel ) j hellerstein , j widom']",0.00057005533,0.9994299,2
35,"wireless graffiti - data , data everywhere matters t imielinski , b badrinath vldb","s acharya , p gibbons , v poosala , s ramaswamy",,2002.0,"icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0",,"vldb ,",,"('ltable_title', 'ltable_year')","['join synopses for approximate query answering sigmod conference', 1999.0]","['wireless graffiti - data , data everywhere matters t imielinski , b badrinath vldb', 2002.0]",0.0056396993,0.99436027,2
27,join synopses for approximate query answering sigmod conference,"s acharya , p gibbons , v poosala , s ramaswamy",,1999.0,"voipâ ?? panacea of pigâ ?? s ear rp swale bt technology journal ,",,"vldb ,",,"('rtable_title', 'rtable_year')","['icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0', nan]","['voipâ ?? panacea of pigâ ?? s ear rp swale bt technology journal ,', nan]",0.013420544,0.9865795,2
24,join synopses for approximate query answering sigmod conference,"s acharya , p gibbons , v poosala , s ramaswamy",,1999.0,"voipâ ?? panacea of pigâ ?? s ear rp swale bt technology journal ,",,"vldb ,",,"('rtable_title',)","['icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0']","['voipâ ?? panacea of pigâ ?? s ear rp swale bt technology journal ,']",0.013420544,0.9865795,2
25,join synopses for approximate query answering sigmod conference,"s acharya , p gibbons , v poosala , s ramaswamy",,1999.0,"voipâ ?? panacea of pigâ ?? s ear rp swale bt technology journal ,",,"vldb ,",,"('rtable_title', 'rtable_authors')","['icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0', nan]","['voipâ ?? panacea of pigâ ?? s ear rp swale bt technology journal ,', nan]",0.013420538,0.9865795,2
33,"wireless graffiti - data , data everywhere matters t imielinski , b badrinath vldb",,,1999.0,"icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0",,"vldb ,",,"('ltable_title', 'ltable_authors')","['join synopses for approximate query answering sigmod conference', 's acharya , p gibbons , v poosala , s ramaswamy']","['wireless graffiti - data , data everywhere matters t imielinski , b badrinath vldb', nan]",0.013707394,0.9862926,2
11,"sleepers and workaholics : caching strategies in mobile environments d barbarс , t imielinski","s acharya , p gibbons , v poosala , s ramaswamy",,1994.0,"icicles : self-tuning samples for approximate query answering v ganti , ml lee , r ramakrishnan 2000.0",,"vldb ,",,"('ltable_title', 'ltable_year')","['join synopses for approximate query answering sigmod conference', 1999.0]","['sleepers and workaholics : caching strategies in mobile environments d barbarс , t imielinski', 1994.0]",2.539034e-07,0.99999976,2
