,explanation,label,latency,match,prediction,row,type
0,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.3522136858105659, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,14.11882858001627,0.0,[0.9601646 0.0398354],1853-2139,shap
1,"{'ltable_brand': 0.0, 'ltable_category': -0.14515544133881725, 'ltable_modelno': -0.20707038146754103, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,14.183018170006108,0.0,[0.94774825 0.05225175],621-3167,shap
2,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.4005800500735641, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.14625390333682298, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,15.278613242990104,0.0,[0.95461195 0.04538805],2115-8789,shap
3,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.34725490346550936, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,15.25385352797457,0.0,[0.94060244 0.05939756],278-9064,shap
4,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.2830437263846396, 'ltable_price': 0.0, 'ltable_title': -0.0698493406176568, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,15.381536467000842,0.0,[0.95459631 0.04540369],1673-13279,shap
5,"{'ltable_brand': 0.0, 'ltable_category': -0.35455464333295816, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,17.466542795009445,0.0,[0.95141387 0.04858613],2305-2948,shap
6,"{'ltable_brand': 0.0, 'ltable_category': -0.3448516702651977, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,14.822161162999691,0.0,[0.9334731 0.0665269],1543-10366,shap
7,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': -0.3323263762891292, 'rtable_title': 0.0}",1.0,16.43282047100365,1.0,[0.18506312 0.81493688],88-3269,shap
8,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': -0.37803025305271143, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,27.68403787299758,0.0,[0.97077755 0.02922245],1718-11835,shap
9,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.011472686063498216, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.16265143625438225, 'rtable_category': 0.0, 'rtable_modelno': 0.3774118031002581, 'rtable_price': 0.0, 'rtable_title': 0.0}",1.0,24.480962736008223,1.0,[0.05141664 0.94858336],1624-5013,shap
10,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.18243698319420226, 'ltable_price': -0.5241848347149789, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,25.059259890025714,1.0,[0.18379152 0.81620848],614-5969,shap
11,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.310770909562707, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': -0.03709112308919421}",0.0,17.942199875978986,0.0,[0.9548232 0.0451768],768-10397,shap
12,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.0, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': -0.352795855551958, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,20.258607041003415,1.0,[0.40567988 0.59432012],2476-18730,shap
13,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.260975897796452, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.2967294659838081, 'rtable_price': 0.0, 'rtable_title': 0.0}",1.0,18.568307850975543,1.0,[0.04181564 0.95818436],470-10874,shap
14,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.3466607382893562, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,18.651964548014803,0.0,[0.88505352 0.11494648],2223-10753,shap
15,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.1381372301280498, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,20.057580093009165,1.0,[0.0384267 0.9615733],1512-19684,shap
16,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.34832791373133654, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,14.717279875010718,0.0,[0.95685937 0.04314063],1136-17384,shap
17,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.3914803636881212, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.12764857597028223, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,14.68705359401065,0.0,[0.93900064 0.06099936],2089-687,shap
18,"{'ltable_brand': 0.10955723010003571, 'ltable_category': 0.0, 'ltable_modelno': 0.43775224916636946, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,15.221134490973782,0.0,[0.95028115 0.04971885],2020-18153,shap
19,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': 0.5388456793129445, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,15.860119204997318,0.0,[0.94805064 0.05194936],95-12,shap
20,"{'ltable_brand': 0.0, 'ltable_category': -0.070063763782382, 'ltable_modelno': -0.2780852130800485, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': 0.0, 'rtable_modelno': 0.0, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,16.792965375992935,0.0,[0.96299452 0.03700548],2248-4299,shap
21,"{'ltable_brand': 0.0, 'ltable_category': 0.0, 'ltable_modelno': -0.17973884345963595, 'ltable_price': 0.0, 'ltable_title': 0.0, 'rtable_brand': 0.0, 'rtable_category': -0.0358617042936385, 'rtable_modelno': -0.13757548112422222, 'rtable_price': 0.0, 'rtable_title': 0.0}",0.0,23.47026738000568,0.0,[0.95052911 0.04947089],896-1632,shap
