,explanation,label,latency,match,prediction,row,type
0,"{'ltable_category': -0.031231309817691604, 'ltable_id': 0.034484017105888456, 'ltable_modelno': -0.012575868567643842, 'ltable_title': -0.02374649691097279, 'rtable_title': -0.017763711446302684}",0.0,3.15698236800381,0.0,[0.9601646 0.0398354],1853-2139,mojito-d
1,"{'ltable_category': 0.08080117226963407, 'ltable_modelno': -0.01852062658860194, 'ltable_price': -0.029027695376945505, 'ltable_title': -0.036425545232899134, 'rtable_category': -0.07267352799174887, 'rtable_title': -0.03175078095896862}",0.0,3.33209177601384,0.0,[0.94774825 0.05225175],621-3167,mojito-d
2,"{'ltable_title': -0.01802596706840059, 'rtable_id': 0.08138466865941012, 'rtable_title': -0.024830785336210165}",0.0,3.4352620059798937,0.0,[0.95461195 0.04538805],2115-8789,mojito-d
3,"{'ltable_id': -0.004453003746210211, 'ltable_modelno': -0.001563444525040361, 'ltable_title': -0.003839518654082365, 'rtable_category': -0.004860598447020225, 'rtable_id': -0.0029240195506314514, 'rtable_title': -0.0055826107172994854}",0.0,3.2777522880060133,0.0,[0.94060244 0.05939756],278-9064,mojito-d
4,"{'ltable_price': -0.004196367328902644, 'ltable_title': -0.005963509732170525, 'rtable_brand': -0.007905353426104803, 'rtable_id': 0.012979021112417811, 'rtable_modelno': -0.005326853179496686, 'rtable_title': -0.005595922177477076}",0.0,3.115564876003191,0.0,[0.95459631 0.04540369],1673-13279,mojito-d
5,"{'ltable_category': 0.01716888035777905, 'ltable_title': -0.03219106208590411, 'rtable_category': 0.0015882474356447927, 'rtable_id': -0.007955944644815326, 'rtable_title': -0.020490967294838826}",0.0,3.216668140987167,0.0,[0.95141387 0.04858613],2305-2948,mojito-d
6,"{'ltable_title': -0.008234095695874362, 'rtable_title': -0.005233577458973723}",0.0,3.3709924300201237,0.0,[0.9334731 0.0665269],1543-10366,mojito-d
7,"{'ltable_id': -0.03307738725019281, 'ltable_modelno': 0.2433057237029321, 'ltable_price': -0.12311412002960227, 'ltable_title': 0.06897048153707923, 'rtable_title': 0.07995604739863081}",1.0,3.4245738809986506,1.0,[0.18506312 0.81493688],88-3269,mojito-d
8,"{'ltable_price': -0.02151788667452095, 'ltable_title': -0.015812603011336992, 'rtable_modelno': -0.01003466780465498, 'rtable_title': -0.025274678972625187}",0.0,3.6151385600096546,0.0,[0.97077755 0.02922245],1718-11835,mojito-d
9,"{'ltable_category': 0.16777777059361726, 'ltable_modelno': 0.18797302969371288, 'ltable_title': -0.03495635060244489, 'rtable_category': -0.07577143121222395, 'rtable_modelno': 0.14594166226854893, 'rtable_title': 0.0301156113231875}",1.0,3.9451801539980806,1.0,[0.05141664 0.94858336],1624-5013,mojito-d
10,"{'ltable_title': 0.08363684509416555, 'rtable_price': -0.27070218623691245, 'rtable_title': 0.03603062796374097}",0.0,5.555193835985847,1.0,[0.18379152 0.81620848],614-5969,mojito-d
11,"{'ltable_brand': -0.040016004814928514, 'ltable_category': -0.041638134766209936, 'ltable_modelno': -0.0610523251121133, 'ltable_title': -0.03542892327643403, 'rtable_title': 0.01707253263324985}",0.0,4.074565075017745,0.0,[0.9548232 0.0451768],768-10397,mojito-d
12,"{'ltable_category': 0.042320856585448104, 'ltable_id': 0.07817450218350439, 'ltable_title': -0.03736187133663883, 'rtable_modelno': 0.15615518792783092, 'rtable_price': 0.14967031632924266, 'rtable_title': 0.08201561406755034}",0.0,5.795351998996921,1.0,[0.40567988 0.59432012],2476-18730,mojito-d
13,"{'ltable_category': 0.0797738101740634, 'ltable_modelno': 0.35736625598898797, 'ltable_title': -0.043730202083453455, 'rtable_brand': -0.0690445629081161, 'rtable_modelno': 0.45444666259925265, 'rtable_title': 0.034666713274741044}",1.0,5.519740327988984,1.0,[0.04181564 0.95818436],470-10874,mojito-d
14,"{'ltable_price': 0.06401551213012438, 'ltable_title': -0.01032349947175617, 'rtable_title': -0.004952347333621064}",0.0,5.31492766100564,0.0,[0.88505352 0.11494648],2223-10753,mojito-d
15,"{'ltable_modelno': 0.22582085940731236, 'ltable_title': 0.10304245781724275, 'rtable_category': 0.058707403542758205, 'rtable_id': 0.07869444576816449, 'rtable_price': 0.049173370588648055, 'rtable_title': 0.08891266206945808}",0.0,5.865100886003347,1.0,[0.0384267 0.9615733],1512-19684,mojito-d
16,"{'ltable_category': -0.06633155556980277, 'ltable_id': 0.05204361621260463, 'ltable_title': -0.030000923217171842, 'rtable_category': -0.04263820857995223, 'rtable_title': 0.019945900691103916}",0.0,3.362951774004614,0.0,[0.95685937 0.04314063],1136-17384,mojito-d
17,"{'ltable_category': 0.013061608508602442, 'ltable_id': -0.009938357823672576, 'ltable_price': -0.006329811364677097, 'ltable_title': -0.01023563411643976, 'rtable_id': -0.006938118240010911, 'rtable_title': 0.0026707011911029964}",0.0,3.0699633360200096,0.0,[0.93900064 0.06099936],2089-687,mojito-d
18,"{'ltable_title': -0.002844201585452307, 'rtable_category': -0.0027028011773179185, 'rtable_id': -0.002858274243327125, 'rtable_title': -0.0032899097902318103}",0.0,3.574515999003779,0.0,[0.95028115 0.04971885],2020-18153,mojito-d
19,"{'ltable_id': 0.005413637124629363, 'ltable_title': -0.012104713220896249, 'rtable_category': -0.0072516547386418835, 'rtable_title': 0.0008201501955780189}",0.0,6.417107768007554,0.0,[0.94805064 0.05194936],95-12,mojito-d
20,"{'ltable_title': -0.026997493387298552, 'rtable_title': 0.062437886360906664}",0.0,3.4642390569788404,0.0,[0.96299452 0.03700548],2248-4299,mojito-d
21,"{'ltable_brand': 0.0438665851809972, 'ltable_category': 0.05092302313803214, 'ltable_modelno': -0.059662807907212775, 'ltable_price': -0.0479540827127272, 'ltable_title': 0.021213485453441608, 'rtable_id': -0.06082227862580535, 'rtable_modelno': -0.023269266673099715, 'rtable_title': -0.0005768090254135438}",0.0,3.6255986579926684,0.0,[0.95052911 0.04947089],896-1632,mojito-d
22,"{'ltable_category': 0.027644595879568547, 'ltable_modelno': 0.2463016481976278, 'ltable_title': 0.08101636740539549, 'rtable_category': 0.05254991248734989, 'rtable_modelno': 0.17794696771998278, 'rtable_title': -0.0010747674283735672}",1.0,5.6771567380055785,1.0,[0.06103879 0.93896121],1534-1090,mojito-d
23,"{'ltable_id': 0.04055108779256231, 'ltable_title': -0.0037735930212709503, 'rtable_brand': -0.03307164487996828, 'rtable_modelno': -0.06048743405594562, 'rtable_title': 0.029775831980916}",0.0,3.303608909016475,0.0,[0.9042577 0.0957423],2118-5344,mojito-d
24,"{'ltable_price': 0.08557278327173828, 'ltable_title': 0.002176102954044586, 'rtable_category': 0.06979112505129198, 'rtable_id': -0.08882703698182755, 'rtable_title': 0.0099835521639914}",0.0,2.997161364008207,0.0,[0.87779284 0.12220716],54-649,mojito-d
25,"{'ltable_title': -0.018596418507947503, 'rtable_brand': -0.012315531193852891, 'rtable_category': -0.016068273305673852, 'rtable_title': -0.01753714962688314}",0.0,3.3611386599950492,0.0,[0.9537867 0.0462133],417-8786,mojito-d
26,"{'ltable_id': -0.0008037893213804554, 'ltable_price': -0.0026842783624481813, 'ltable_title': -0.0014345968560174247, 'rtable_title': -0.0025196597417457855}",0.0,3.9579007670108695,0.0,[0.96203761 0.03796239],1468-4568,mojito-d
27,"{'ltable_price': -0.1112153410318142, 'ltable_title': 0.02619531274511552, 'rtable_title': 0.01786195854269284}",0.0,3.8690541149990167,0.0,[0.5415324 0.4584676],1455-14080,mojito-d
28,"{'ltable_category': 0.01096178307826462, 'ltable_id': -0.009433080076871417, 'ltable_price': -0.019151084688499444, 'ltable_title': -0.010612024125397159, 'rtable_id': -0.006564043299593147, 'rtable_title': -0.012082387205184147}",0.0,5.085913089016685,0.0,[0.94257745 0.05742255],296-13803,mojito-d
29,"{'ltable_category': -0.007958627718493469, 'ltable_modelno': -0.014091780553931064, 'ltable_price': -0.005076486134135364, 'ltable_title': -0.0070973140660940855, 'rtable_title': -0.01029193617779595}",0.0,3.4170018369914033,0.0,[0.95388469 0.04611531],280-17506,mojito-d
30,"{'ltable_category': -0.005363048043568759, 'ltable_price': -0.006718484555239474, 'ltable_title': -0.012937189003736442, 'rtable_title': -0.003568801701911795}",0.0,3.519730394007638,0.0,[0.91427105 0.08572895],2364-17917,mojito-d
31,"{'ltable_brand': -0.004338059122854297, 'ltable_id': -0.011240960147939886, 'ltable_price': -0.008279122885838536, 'ltable_title': -0.0017431430265394342, 'rtable_title': -0.010459049190710138}",0.0,3.0080367010086775,0.0,[0.95295019 0.04704981],1816-1832,mojito-d
32,"{'ltable_category': 0.1115750086916703, 'ltable_id': -0.12963951581452868, 'ltable_title': -0.033823366630500236, 'rtable_category': 0.04562538307456568, 'rtable_title': -0.016616335523041387}",0.0,3.1595933609933127,0.0,[0.93873593 0.06126407],2258-8795,mojito-d
